Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Oracle,"Jul 14, 2013",Accepted Offer,Positive Experience,Difficult Interview,I applied through an employee referral. The process took 1+ week. I interviewed at Oracle in June 2013.,"Called for a 6 hours interview and was interviewed by 4 different engineers, + manager, director, VP and senior VP. The interview by the engineers were fairly technical - question on C, C++ templates, STL, vxworks and an aptitude question.The manager + above leaders asked fairly my work ethics and skills.",What is template specialization and give an example.   Answer Question
Oracle,"Mar 21, 2014",Declined Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Oracle (Redwood City, CA) in March 2014.",Ask some basic Java questions,No difficult questions   Answer Question
Oracle,"Dec 5, 2013",Accepted Offer,Neutral Experience,Average Interview,"I applied through an employee referral. The process took 4+ months. I interviewed at Oracle (Santa Clara, CA) in December 2009.",Interviewing and hiring process took a very long time. Although the hiring manager kept in contact during the process and apologized for the delay.," None really, just the basic interview questions.   Answer Question"
Oracle,"Jan 1, 2014",Accepted Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 1 day. I interviewed at Oracle.,"I got a call through university recruiting, so I had choices regarding which groups to interview. The process is easy, you have to choose 6 groups for the interview from a list which HR will send you. Once you interview with all the groups, you need to give a list of groups you want to work with in order of preference. The HR will get the input from groups, as soon as there is a match, they will send you an offer."," Questions were easy, basic programming, data structures, searches, threads.   Answer Question"
Oracle,"Jan 22, 2014",Accepted Offer,Positive Experience,Easy Interview,NAN,"All basic questions, OS, computer architecture, C++/C, algorithm, just be confident and smile, managers are nice.",All basic   Answer Question
Oracle,"Feb 3, 2014",No Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at Oracle.,telephone interview,in-order traverse a binary tree   Answer Question
Oracle,"Jul 17, 2009",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 2 days. I interviewed at Oracle (Orlando, FL) in February 2009.",Got a phone interview calls through university career center. This for internship position as a software engineer with oracle orlando office for summer 2009. The oracle Orlando office in my opinion deals with support operations. The initial phone phone was followed by on site interview.,What is outer join?   1 Answer
Oracle,"Mar 19, 2009",Accepted Offer,Neutral Experience,Average Interview,I applied through a recruiter. The process took 1 day. I interviewed at Oracle in October 2007.,"2-3 phone screens, then on site interview. 1 panel interview for technical questions. 1:1 interview with manager for interpersonal skills.",multi threading   Answer Question
Oracle,"Jan 20, 2010",Declined Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at Oracle (Redwood City, CA) in August 2008.","Applied online. Was offered an interview onsite with 5 groups, about 1 hour for each group. Each group asked me questions about my background, specifically the projects I worked on. Everyone was quite nice and respectful. They took me out to lunch onsite with people unrelated to the groups I was interviewing so that I could ask more direct questions, if needed.",Why use object-oriented programming?   1 Answer
Oracle,"Feb 20, 2011",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at Oracle (Santa Clara, CA) in February 2011.","questions about core java, previous projects, data structure and unix shell script.",How do you think if here everyone works crazily hard? would you accept if you need to work at night?   Answer Question
Oracle,"Feb 21, 2011",Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4 weeks. I interviewed at Oracle (Nashua, NH) in January 2009.","The interview went fine. It took a while before the HR finally drafted up an offer. Actually at that point, I though I didn't get an offer and were ready to move on. I asked HR to arrange another interview with another location. Weirdly enough, HR spent sometime to convince me the current location is very good, and said I got the offer a while back. Just didn't process through yet.",Some concepts in Object Oriented programming. And some design patterns.   Answer Question
Oracle,"Mar 31, 2011",No Offer,Neutral Experience,Average Interview,"I applied online. The process took a week. I interviewed at Oracle (Redwood City, CA) in February 2009.","Phone interview followed with group interview.Interview with each of the team member, it took the whole day.The interview is OK, but one of the team member is taking too long. The manger has to intervene before he let me go.It seems they also like to ask some brain teaser questions, maybe learn it from google.",Sorting algorithm   Answer Question
Oracle,"May 24, 2011",No Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Oracle (Menlo Park, CA) in October 2010.","One hour phone interview, asked some questions about the projects that I worked on. And then asked some algorithm questions, the questions is very simply. One week later, get an on-site interview. the interview has 3 rounds:The first round: Questions related to OS, Kernel etc.The second round: Questions about the projects I have worked on, like which one is your favorite and why, describe the technical details.The finial round: Questions about data structures and algorithms. Sort a linked list, improve the performance by multi-thread (suppose on a multi-core system)."," Questions about OS and kernel. How an IO request processed by system, from user mode to kernel mode.   Answer Question"
Oracle,"Jul 25, 2011",Accepted Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 1+ week. I interviewed at Oracle (Conshohocken, PA) in February 2011.","Contacted by internal recruiter via phone and email. First interview was technical phone screen. Second interview was technical phone interview and online collaboration coding assessment. Third interview was in-person panel interview with team members (developer, designer and hiring manager). Background check and offer process can take up to three weeks after the interview process is complete.",Implement an IEnumerable class (C# coding skill test).   Answer Question
Oracle,"Nov 8, 2011",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took a week. I interviewed at Oracle (Redwood City, CA) in November 2011.","Was emailed by the recruiter for an onsite invitation without any phone interviews.Was told to pick from a set of short listed groups, mostly revolving around databases. Groups were selected by the recruiter from what they think matches my resume best. Some of the groups selected weren't really what I was interested in.Out of the groups I selected I only met with 1 group, the recruiter added 2 more groups which I did not select to my set of interviews for the onsite.Only did 3 interviews for my onsite, few technical questions. Interviewers were generally friendly and comfortable to talk to.",Identify thread safe regions in a piece of code   Answer Question
Oracle,"Jan 5, 2012",No Offer,Neutral Experience,Average Interview,"The process took 1 day. I interviewed at Oracle (San Diego, CA) in September 2010.","As with most companies, an interview in a company can vary widely depending on who just happens to be your interviewer(s). This particular interview was less technical and focused more on the ""soft skills"" - what was my work style preference, how did I handle conflicts with others, etc etc. The technical part was average difficulty.",What is your greatest weakness?   1 Answer
Oracle,"Mar 3, 2013",No Offer,Neutral Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Oracle (Santa Clara, CA).",two phone interviews. No coding questions. All ask me about my research projects. Ask one by one into details.,no difficult questions   Answer Question
Oracle,"Dec 1, 2012",Accepted Offer,NAN,Easy Interview,"I applied through college or university. The process took 1 day. I interviewed at Oracle (Redwood Shores, CA).","Part of the college campus hiring program.Recruiter got resume through campus career event, contacted me. No phone screening, so it's all about good resume, in particular good school & GPA.I got a one day onsite interview at HQ, where I talked with 4, 5 teams. Since each teams has seperate hiring decision, if you got pick by recruiters for onsite interviews, very high chance that you will have at least one offer from at least one team out of the 5 teams you talked with.Actually interview really depended on which team. Some team is just casual talks, while some teams actually ask technical questions, but quite easy and more about personality & skill fit. No general algorithm questions.Be friendly & talkative. Prepare to talk about your past project & relevant experience, it's the main bonus points."," Got asked specific SQL knowledge questions for database team. For college hire, not about deep knowledge of db system, just experience on SQL use is good.   1 Answer"
Oracle,"Nov 29, 2012",No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 4+ weeks. I interviewed at Oracle (San Francisco, CA).",First a phone chat lasts about one hour without technique question. Then a five-hour onsite interviewed with four engineerer. The onsite interviews are all about technique questions.,Reading code about multi-thread.Writing code about linked list adding.   Answer Question
Oracle,"Nov 27, 2012",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. I interviewed at Oracle (Redwood City, CA) in November 2009.","Interview with Oracle through college recruiting 4 years ago. If you graduate from their list of target school, it is easy to get an onsite. Before the onsite, the recruiter sent you a list of groups that are interested in interviewing you. You can pick 6-7 to interview with. It a whole day process. Each team you usually talk to their hire manager and one developer. Not much technical questions with the manager. The developer would ask some technical questions.",How to find the shortest path from city A to B.   1 Answer
Oracle,"Nov 28, 2012",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. I interviewed at Oracle (Redwood City, CA) in October 2012.","I was initially contacted by the recruiter and they asked me to fly to the HQ in Redwood Shores. I talked to five different teams. Each interview took about 1.5 hours. The interview style vary from team to team and from person to person. Overall, the experience was great and I enjoyed the day I spent at Oracle HQ in Redwood Shores.",NAN
Oracle,"Aug 18, 2012",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took a week. I interviewed at Oracle (Redwood City, CA) in February 2010.","phone interview/ on site interview with two mangers. Couple of not too hard MySQL query based questions, but some unexpected questions like the one below. Missed on couple of questions.",How would you determine the time zone under which a database was operating?   1 Answer
Oracle,"Apr 20, 2015",No Offer,Negative Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Oracle (Santa Clara, CA) in January 2015.",Some of the interviewers were chatting with somebody using their cell phones. They didn't respect people! I decided not to answer any questions when I found that. I don't want to work with these people!,some normal algorithm and design questions   Answer Question
Oracle,"Apr 1, 2015",No Offer,Neutral Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Oracle (Boston, MA).",applied online directly through their site. was a graduating senior and had spoken ot a few of their recruiters a campus job fairs - they advised me to apply to specific openings,typical interview questions - nothing surprising   Answer Question
Oracle,"Mar 12, 2015",Declined Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Oracle (Redwood Shores, CA) in January 2014.","Campus interview and on-site interview. I talked with the recruiting manager throughout the process, who was very helpful. I visited 3 different sites : SF, Orange county and Natick office."," I don't remember any specific question, but it wasn't brainteasers but more of fundametnal questions.   Answer Question"
Oracle,"Feb 25, 2015",Accepted Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 2 days. I interviewed at Oracle (San Francisco, CA).","Met with 3 Groups on 2 different days. Oracle people are very nice, from Recruiters to managers. They managed to create a pleasant conversational environment and never put pressure on you. Very few technical questions, the process is quite smooth. They arranged lunch with two alumni, very informative and considerate. But they raise a high bar for selecting candidates for onsite. I think this is why Oracle interview is easy but still can hire talented people."," It depends on groups that are interested in you. Some groups asks algorithm coding questions while others place more emphasis on communication and behavior. Anyway, you can assume nothing in advance, be prepared for data structure, algorithms and basic technical questions. After all, for a software engineer position, the responsibility is to write code every day.   Answer Question"
Oracle,"Mar 1, 2015",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 days. I interviewed at Oracle (San Francisco, CA) in February 2015.","I sent my resume to the oracle recruiting email address, and got a reply from the HR. Later, she called me asking for some basic information. It was not like a phone interview. Then my resume was reviewed by groups in Oracle. About one month later, I got the onsite interview invitation with the group descriptions. Then I speak with five groups. Some groups are in Massachusetts, then the form would be a video interview. Video interviews were basically more technical. Others asked about the resume and projects I did in school, together with some small technical questions. They were not very hard. The time for each group was 1 hour and a quarter. And I speak with several persons in that group. Between successive interviews, there was a quarter for rest. Interviewers were very friendly, and made the interview more like a talking or discussion. Now I am still waiting for the response."," General questions about resume, and some little coding problems.   Answer Question"
Oracle,"Dec 24, 2014",Accepted Offer,Positive Experience,Difficult Interview,I applied through college or university. The process took 4 days. I interviewed at Oracle in August 2011.,"The interview process on campus was extremely streamlined and well organized. I had to appear for an online screening test which covered questions related to Data Structures and Java. After being shortlisted in the earlier process, I underwent two technical interviews and one HR interview. The technical interviews were mostly focused on Java and OOP terminologies.",Questions related to Strings were difficult   Answer Question
Oracle,"Dec 29, 2014",Declined Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 3+ months. I interviewed at Oracle in November 2014.,"Rather non-technical really... to the point that it makes me question their hiring process and the caliber of the people I'd be working with at this corporation. Most companies I know of that hire decent people vet them through a series of interviews. I literally just had one in-person ~somwhat technical interview (design a system, no coding). They were nice enough to fly me out to san jose for the interview so I'd say overall the experience was positive."," Explain how you'd design a large scale cloud system. What things would you take into account, scalabilty, backups, sharding, etc. I told him what I knew from my limited experience of scaling, and he helped me out in certain places.   Answer Question"
Oracle,"Feb 20, 2015",No Offer,Negative Experience,Average Interview,I applied online. The process took 4 weeks. I interviewed at Oracle in February 2015.,"The recruiter contacted me about 2 weeks after I submitted application online(sent resume to an email address for internship). The recruiter asked for my updated resume and transcripts and then arranged a 5-minute phone chat with me. The phone chat is mainly about the overview of the internship and the interview process. And there is only one round phone interview for internship in Oracle. After a week, I was told to have an interview with a group and followed by another group one more week later. And got rejected an week after the second interview.One interviewer is not patient at all and not nice as what other people said. Another is almost no emotional(I can not feel whether he is happy or not about the answer)",Mostly are general behavior questions about the projects on the resume like:1. what is your strength?2. what is your weakness?3. what's your hobby?4. what do you think is the most challenge part in XX project?5. what do you want to get from the internship?tell me about But also some basic technical questions like:1. tell me about some sorting algorithms you know?2. how will you find out a bug in the program   Answer Question
Oracle,"Feb 5, 2015",No Offer,Neutral Experience,Easy Interview,NAN,"One call to schedule onsite days. And then just fly to SF for two-days onsite interview. I have four group to meet. They are located at HQ, Santa Clara, and Cupertino. The whole process was very smooth. HRs are very nice and the people who interviewed me are also very friendly. They didn't ask any challenging question. We talked about my background and what their group do for most of the process.",Mostly behavior questions and about my resume.   Answer Question
Oracle,"Feb 5, 2015",No Offer,Negative Experience,Average Interview,NAN,"I applied via a contact with a friend, heard back pretty quick. They questioned me a lot about my previous employers and very little about my abilities, which felt frustrating. I honed this skills that they seemed intent on ignoring. I wish the interview was more about the job at hand.",What's one thing you would change about your previous work environment?   Answer Question
Oracle,"Oct 2, 2015",No Offer,Positive Experience,Easy Interview,I applied through an employee referral. I interviewed at Oracle.,"Talked with recruiter and immediately was invited on site. I was recommended by a friend who is an Oracle employee so maybe that got me past the screening process. Met with the team for mostly laid back interviews. There was a coding problem on a computer with an editor and the ability to look up details online while programming. Then they asked you about the time and space complexity of your solution. There was also a white board coding interview and a few behavioral questions (""Tell me about a time when..."").There was a second phase where I would have brought a coding sample to discuss and give a white board technical talk, but I decided not to come in for round 2.",The questions were similar to those in Cracking the Coding Interview or one of the other popular books. Definitely worth studying if you are rusty on your undergraduate level algorithm design.   Answer Question
Oracle,"Oct 18, 2015",Accepted Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at Oracle (Redwood Shores, CA) in January 2012.","Basic data structure and algorithms questions were asked in the interview with database teams. I was given list of teams which were interested in interviewing me, I ranked them and then I was scheduled for interview with 5 teams. 1-2 hr interview with one team."," Given a BST, you are given pointer to child node, how will you find the parent node   Answer Question"
Oracle,"Oct 11, 2015",Accepted Offer,Positive Experience,Average Interview,NAN,"Oracle sends your resume to a bunch of teams. Some of them decide the want to interview you. Every interview is different , and highly specific to the team you have applied for.",Describe your most significant project   1 Answer
Oracle,"Sep 12, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Oracle (San Francisco, CA) in March 2013.","Ihad a phone screen interview. After this, I was asked to come onsite for further interviews. I had 4 whiteboard and 1 lunch interview with the e team. After this, I was told that my application is going through the Hiring Committee. Hiring committee asked my HR to find a team for me before giving any decision. I then had two phone interviews with different teams in different departments",Asked not to disclose   Answer Question
Oracle,"Aug 30, 2015",Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 3 days. I interviewed at Oracle (Redwood City, CA) in October 2013.",The overall interview experience was excellent. The recruiter was kind and helpful in the process along the way. Oracle has a complete and well-structured procedure on what you need to expect in each step of the interview.,Describe your past experiences/projects that you find interesting.   1 Answer
Oracle,"Sep 7, 2015",Accepted Offer,Neutral Experience,Easy Interview,"I applied through college or university. The process took 2+ months. I interviewed at Oracle (Santa Clara, CA) in November 2013.","I turned in a paper resume at my college career fair and to my great surprise, received an email inviting me to travel for onsite interviews - no phone screen. I ""interviewed"" with 5 teams, but all of them viewed it as a foregone conclusion that I would be hired, and only asked really soft questions and told me about their teams! No coding tests at all, except one that was very clearly for their background info and not for a hiring decision (i.e., how much to train me). This was the most unexpected experience possible.",Spot checks on resume items   1 Answer
Oracle,"Jun 9, 2016",No Offer,Neutral Experience,Average Interview,I applied through a recruiter. The process took a week. I interviewed at Oracle in June 2016.,"The group is about performance of database and complier. The manage interviews me on phone. All questions are about projects and skills. He expects candidates with system-level technical skills, which I don't have.",Q: Do you know how to test MYSQL's performance.Q: Do you know shell scripting?   Answer Question
Oracle,"May 17, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 4 weeks. I interviewed at Oracle (Cambridge, MA) in March 2012.","One phone screen with engineering manager, and two rounds of in person interviews. Was asked to provide code samples of some of my earlier projects. The interview rounds were fairly mixed, all with the exception of the manager's interview were technical. Question focus was on graphs, lists and general logic."," Graph and list interfaces, testing questions.   Answer Question"
Oracle,"May 11, 2016",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Oracle (Santa Clara, CA) in May 2016.","Interview was entirely from my projects on the resume and a few basic computer architecture concepts. I was asked Cache coherence, branch predictors, memory consistency and Out of Order Tomasulo Algorithm. 7 rounds of 1 hour each. 10 am to 5 pm. Just one interviewer asked puzzles. All other rounds were technical.",Different types of caches.   1 Answer
Oracle,"Jun 25, 2016",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at Oracle (San Francisco, CA) in March 2016.","At the college career fair, I talked to people from this company and gave them my resume. After few days, I got an e-mail from a recruiting manager and we scheduled the on-site interview. During the scheduling for the interview, everyone from the company I talked to was so nice. Also the interviewers were so nice too.",He asked me about basic network stuff.   Answer Question
Oracle,"Apr 4, 2016",Declined Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 4+ weeks. I interviewed at Oracle in March 2016.,"The program manager is being very friendly. Actually the job is about the CPU architecture for their processor but the title is sw engineer. He talked a lot about the things his group is doing and what Oracle is aiming at. There are no technical questions, which is weird. But he did ask about the projects I have done and things on the resume. The offer is very competitive but unfortunately compared to NVIDIA, Oracle is not the place I want to go.",They ask me about the project I have done on the resume.   Answer Question
Oracle,"Mar 13, 2016",No Offer,Neutral Experience,Average Interview,I applied through a recruiter. I interviewed at Oracle.,"Applied through career fair, had a phone screen with some technical questions. It wasn't too difficult, just what you would expect from a technical phone screen. Oracle was very nice and on top of things, but I do feel like the entire interview process was rushed."," Basic resume/about you questions, some tech questions (recursion, parsing)   Answer Question"
Oracle,"May 2, 2016",No Offer,Neutral Experience,Average Interview,I applied through a recruiter. The process took 3 weeks. I interviewed at Oracle in January 2016.,I was contacted by a recruiter to schedule a phone screening interview with ZFS Division. I talked to two people for around an hour mostly about what project we can work on together.," I was asked about my background, what I'm currently working on and what I'd like to do at Oracle.   Answer Question"
Oracle,"May 4, 2016",No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 1 day. I interviewed at Oracle (San Jose, CA) in January 2012.",It is very technical and intense. They asked a lot of relational database related questions in detail. It looks like they're looking for specific skill set. The interview has gone to coding level. The person sounded kind of rude.,Database related questions   Answer Question
Oracle,"Oct 29, 2015",No Offer,Negative Experience,Average Interview,"I applied online. The process took 2+ weeks. I interviewed at Oracle (Redwood City, CA) in October 2015.","The interview process is quite strange. No phone interview, on site interview directly.Purchased the flight tickets before getting a schedule of the interview.The interview schedule was sent to me just the day before the interview date. No idea what groups to meet when I was taking the flight.",Inner join two large files by id.   Answer Question
Oracle,"Dec 16, 2015",No Offer,Positive Experience,Difficult Interview,I applied online. The process took 2+ weeks. I interviewed at Oracle.,"Applied through careers website. I was contacted by an email thereafter by a short phone screen by the Project Manager. He scheduled 2 technical phone interviews in the following 2 weeks. First interview consisted of designing an application - identifying the functional requirements and justifying the tools I would use to implement them. I was also asked 3 puzzle problems and 1 coding problem. They were difficult but the Interviewer guided me to the correct solution, unlike other interviews I have given in the past. Second interview consisted of questions related to my career goals and described about the project's requirements. Both the interviewers and the Project Manager were extremely polite and forthcoming.Alas, I wasn't selected as they found better candidates than me. Being a college grad is tough."," Typical puzzle problems you find online, and one data structure coding problem   1 Answer"
Oracle,"Feb 27, 2016",Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 1+ week. I interviewed at Oracle.,The process was quite smooth. Got call from recruiter after meeting them in career fair. Scheduled first interview (technical - 2 simple coding questions). Second round was with director who asked design questions and talked about the project they are working on. The director was speaking very nicely and explaining me all the details and giving hints whenever I get stuck somewhere.Overall a descent experience.Perks in the offer are good! ;),printing elements in sorted order of a row sorted matrix.   2 Answers
Oracle,"Feb 9, 2016",Accepted Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at Oracle (Champaign, IL).","Pretty standard - on-campus interview, followed by in person interview with three engineers. Final interview with the VP of engineering. Each of the in-person interviews involved coding a solution to a given problem in about 30 minutes. The coding was done in private - that is, the interviewee was left alone to solve the problem without the interviewer being present. The problems were all very typical computer science problems. Knowledge of data structures and algorithms was the focus. There were no brain-teaser/gotcha type questions in any of the interviews. Culture fit was also, I believe, a component - questions about hobbies, etc.",Implement a string sorting algorithm in C without the use of any standard library calls.   1 Answer
Oracle,"Jan 31, 2016",Accepted Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 2 days. I interviewed at Oracle (Redwood City, CA) in January 2016.","I was a senior in college looking for a full-time position. I gave three interviews over two days at Oracle HQ in Redwood City. All expenses were covered. Overall the interview experience was very good. Most of the interviews consisted of the interviewers talking about the position, and just one or two technical questions at the end."," Implement a doubly linked list delete operation.Given a short C program, find all bugs.   2 Answers"
Oracle,"Jan 31, 2016",Accepted Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at Oracle.,"On - campus hiring - 3 technical rounds; 2 HR roundsTechnical rounds were competitive. Some puzzles, coding questions mainly on data structures;HR rounds revolved around techno-managerial questions and self-reflective question",Design file structure using maps   Answer Question
Oracle,"Jan 14, 2016",No Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 4+ weeks. I interviewed at Oracle (Santa Clara, CA) in December 2015.","I did not apply for this job. However, the recruiter reach me and sent me an email to ask me if I want to go to Oracle and have an onsite interview.The recruiter is passionate and very willing to help. They did reimburse and sponsor your trip there and kind to pay a descent cuisine. Their campus is nice and they pay very well.",The architecture of Operating system. Design an elevator system. Some basic knowledge of bash/Git. Background checking and talking about their project.   Answer Question
