Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Facebook,"Sep 18, 2014",No Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Facebook in September 2014.,"Applied online, recruiter reached out to me and set up a phone interview. The interviewer over the phone was slightly ambiguous and lead me in the wrong directions. However, I think the goal was to really analyze your thinking process.",Nothing unexpected. Straight out of cracking the coding interview.Reverse a doubly linked list   1 Answer
Facebook,"Sep 18, 2014",Accepted Offer,NAN,NAN,NAN,phone interview starting with introducing yourself followed by two code questions.The first coding question is very standard coding question and the second one isa little more related to facebook's certain functionality,NAN
Facebook,"Oct 4, 2014",No Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 4+ weeks. I interviewed at Facebook.,"Referred by a friend.The recruiter responds quickly. First the recruiter needs to know more about me and introduces the job. Then planned a phone screen for me. One coding question. Two days later I was informed I am invited for a full loop. The onsite includes four rounds. Two Coding, one system design and one Jedi. Great experience",Why do you choose facebook   1 Answer
Facebook,"Oct 6, 2014",No Offer,Positive Experience,Easy Interview,I applied through an employee referral. The process took a week. I interviewed at Facebook in March 2014.,"A 45 minutes phone interview as expected. They asked several questions about the background. Talk something about yourself, your project, your interests. And then moved forward to the code interview on Collabedit. The question is the simple 3 sum and pow(). At the end, they asked whether you have some questions about facebook.",NAN
Facebook,"Oct 2, 2014",No Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Facebook in August 2014.,"Was contacted by a university recruiter after submitting my resume 9 months prior. I was given a two week period to prepare and complete a on the phone interview with an engineer at Facebook. Was asked limited personal information, and then prompted with a technical problem on an online collaborative document drafting site.",Techical Question: Check to see if one array is a subset of another.   3 Answers
Facebook,"Dec 3, 2014",No Offer,Positive Experience,Average Interview,I applied through college or university. The process took 2 weeks. I interviewed at Facebook in November 2014.,"I applied through campus. It took 2 weeks. First there's a on-campus interview for 45 mins. After that, I was noticed to take the on-site interview. For on-site, there're 3 rounds, 2 of them are all coding, the other is behavior questions plus 1 15-mins coding.",I would say that the questions are not difficulty but it's also not easy to do them correctly if you see them first time.   Answer Question
Facebook,"Dec 3, 2014",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 4+ weeks. I interviewed at Facebook (Menlo Park, CA) in March 2014.","Was contacted by a recruiter. Set up a phone interview; had weird telephone problems, couldn't understand my interviewer very well. Did some general algorithm questions in Python that were well-suited to a phone interview, but wasn't pleased with my performance overall.Recruiter contacted me back to do a second phone screen - said there ""wasn't enough of a signal"" the first time. Apparently this is not common. Second phone screen had problems with the collaborative edit software we used for coding - I had to stop, copy, and repaste my code several times for some reason. Again, the questions were well-suited to the format of the interview. Thought I did better but no better than an average performance, probably.No offer, the whole process took about a month (but I intentionally delayed the phone screen for personal reasons)."," I was asked the 3-sum problem. Basically, given an array of integers, find three that sum to a given value. Alternately, find all triplets that sum to the given value.   4 Answers"
Facebook,"Nov 25, 2014",No Offer,Positive Experience,Average Interview,I applied in-person. The process took 6 weeks. I interviewed at Facebook.,"4 rounds onsite interviews. Not very difficult, need bug free. 45 mins each round, 5 mins break between them. People there are smart and nice. some resume questions, 1 to 2 coding problems each round"," 4 rounds onsite interviews. Not very difficult, need bug free. 45 mins each round, 5 mins break between them. People there are smart and nice. some resume questions, 1 to 2 coding problems each round   Answer Question"
Facebook,"Dec 5, 2014",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. I interviewed at Facebook (New York, NY) in December 2014.","the hiring process was extremely efficient. they move as fast as you need.i got responses from the recruiter in minutes and two hours after the interview i got the results.the office looks nice and the people there also.it looked too young to my taste. didn't see there anyone older (over 45) with experience but this was only a quick look.i got a problem that i can solve in 20 min with my laptop, but wen you need to code it on a whiteboard it's a different skill i don't have.even though your concept is right - they look for potential bugs on your code so make sure you write carefully (i don't).",NAN
Facebook,"Dec 5, 2014",No Offer,Negative Experience,Average Interview,I applied through an employee referral. The process took 4+ weeks. I interviewed at Facebook.,"I got the opportunity through internal referral.I passed an technical phone screening and was invited to an on-site. I had 5 interviews in total. Two coding, two system design, one with manager (on PhD research + a quick coding exercise).The technical questions were not too difficult, but I was unprepared for the system design problems. One of the interviewers kept walking around in the room and was really distracting and annoying. I couldn't focus on solving the problem and didn't do well in that session.The interviewing schedule was not the best. I was scheduled to have lunch at 2pm PST, but considering I'm from a couple time zones east of PST, I was already way too hungry to have lunch at that time. Perhaps a low blood sugar level also contributed to my impaired thinking abilities.",Signed NDA. Distributed system design problems were out of my expectation as I do not claim any experience in that area nor was I interviewing with any positions related to that area.   Answer Question
Facebook,"Dec 13, 2014",No Offer,Positive Experience,Easy Interview,"I applied through college or university. I interviewed at Facebook (Menlo Park, CA).","Process:This is for undergrad full-time software candidates in USA. Submitted resume at college career fair. Got email about on-campus interviews. At this stage, there are 3 possible outcomes: onsite invitation, a phone interview for an additional chance, or reject. I was invited to onsite interview.Onsite was a ""University Day"" that included three interviews (not four like they said in the email) before lunch and then a tour, new-hire panel, etc after lunch.All interviews were 45-mins length.Interviews themselves:On-campus interview: 3 coding questions. I don't remember signing any NDA at this point so, the questions were k-Nearest Points to Origin, finding a substring, and 3-sum.On-site interview: 3 interviews, 45 mins each. 1st interview: 2 coding questions. 2nd interview: behavioral questions (about team conflict, etc.) and a coding question. 3rd interview: 2 coding questions. Coding questions were easy and required *no knowledge* of special algorithms or data structures (such as graphs, DP, trees, etc). Recursion and strings were common.I did not get an offer from Facebook; however, I received offers from other companies. The interview questions themselves were considerably easier at Facebook than those asked at Google, LinkedIn, MS, Amazon, etc.Since the questions are not very hard, my guess is the decision is based upon fit and most importantly how *quickly* you were able to arrive at your solution and how *perfect* your code was. Make sure you focus and are confident.Advice: practice the easier questions and practice coding them. Also, looking at some of the other experiences on Glassdoor, it looks like a majority of the questions are re-used.",Just prepare for some common behavioral questions.   Answer Question
Facebook,"Nov 25, 2014",No Offer,NAN,NAN,I applied through college or university. The process took 1 day. I interviewed at Facebook.,"Implement an asked simple function in an empty paper. Each type of variables (ex. int, double) and using conditional / iterative statement had to be chosen carefully to avoid a single mistake.Then typical personal questions came after the code interview.",Implementing a square root function   2 Answers
Facebook,"Nov 20, 2014",No Offer,Neutral Experience,Average Interview,"I interviewed at Facebook (Menlo Park, CA) in November 2014.","Did three rounds of interviews.First round: design a system to detect homeworking copying, which means input two strings and a integer K, if there is a common substring of them have length larger than K, return true, else return false.Second round: nearly all behavior questions. In the last five minutes, asked me to code up a linked list reverse functionThird round: build a dictionary trie and implement search function, mainly focusing on the OO designing pattern.",How to deal with the conflict with colleagues   1 Answer
Facebook,"Nov 19, 2014",Accepted Offer,Neutral Experience,Average Interview,NAN,"phone interview. ask one project, and why want to work in facebook. Then ask two coding question. The first one is implement strstr(), and follow up is how to speed it up. The second question is 3 sum, and the element can be duplicated. Follow up is how to speed it up."," the interviewer ask me how to optimize the strstr() brute force method, and I said we can use KMP algorithm to do it, then he move on, and don't ask me to implement it.   3 Answers"
Facebook,"Nov 15, 2014",No Offer,Neutral Experience,Average Interview,I applied through college or university. The process took 2 days. I interviewed at Facebook in November 2014.,"One on campus interview and one onsite interview. The on campus interview takes 45 minutes, the interviewer will ask first about the resume and project experience and then the ask one or two technical problems. If pass the on campus interview. There will be notification for an onsite interview after one or two business day.",Find Minimum in Rotated Sorted ArrayFind the minimum element.Assume there is no duplicate exists in the array.   1 Answer
Facebook,"Nov 16, 2014",Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 3 weeks. I interviewed at Facebook (Menlo Park, CA) in November 2014.","The whole process was very fast.I have applied through the web site and got reply on a same day.1. Screening with recruiter (15-20 mins)2. Phone interview with an engineer (45 mins)3. Onsite interview with 4 people (2 coding, 1 system design, 1 culture fit + coding)",I found system design question more difficult than others as I had no experience in designing large scalable systems.   3 Answers
Facebook,"Nov 17, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Facebook (Menlo Park, CA) in November 2014.","First round - Interview on campus. 45 minutes long. Half of the interview is your typical questions about your resume, what you know about the company, what you do. 2nd half is a coding question given by the interviewer.2nd round - Pick your choice of location and do an interview there. I chose Menlo Park. Day consists of 4 interviews in the morning and a tour & culture overview in the afternoon. Of the 4 interviews 2 were almost purely coding questions. 1 was half and half. 1 was purely behavioral. Each interview lasts 45-50 minutes each.",If you could change something about Faceboook what would it be?   Answer Question
Facebook,"Nov 11, 2014",No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at Facebook (Menlo Park, CA) in February 2014.",very friendly hiring and interview. The recruiter settled for a telephone interview. I said my English was not good and they allowed me to change it into a face to face interview at the campus.and then I passed the telephone interview but failed the onsite.,system design   Answer Question
Facebook,"Nov 11, 2014",No Offer,Negative Experience,Average Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Facebook (Seattle, WA) in November 2014.","1 Behavior/Past experience2 Ninja3 Lunch (not rated)4 Design5 NinjaThe behavior interview is about 1 hour, just talking about your past and current experience and projects you have done, plus a 15 mins coding test.first Ninja is an opening question, essentially creating your own question based on a scenario and do some coding. My experience was really good so you have the flexibility to design questions you are familiar with.Lunch was chat with a senior team lead, relax and get to know what you want to know.Design was easy for me, since I have done a similar system at my current job.the last ninja really sucked, the question is about a really unconventional event processing model using ""pulling"" instead of standard ""push"" model (like Storm), and the interviewer does not talk much and was not happy when I proposed the much simpler and intuitive push model. I failed on this one."," The second ninja (coding) test was about event processing system using pulling model, which literally no one in the industry is using.   5 Answers"
Facebook,"Nov 11, 2014",No Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 1+ week. I interviewed at Facebook.,I was referred by a friend.Whole process took a week in a half - due to a pending deadline on my part.I had a phone interview and was then invited onsite at the end of the week. The onsite interview was composed of 3 interviews. They were typical questions of any other technical interview questions - although slightly more tree-heavy than other companies.On Monday I was contacted asking to provide references. I thought I had it in the bag because of this but Tuesday evening I was rejected.I know that they were strong and wouldn't cause my rejection. So I guess references are asked for before the onsite interviews are processed?,I signed an NDA so won't disclose the exact questions - but I'd practice up on tree traversals before interviewing   Answer Question
Facebook,"Nov 8, 2014",No Offer,Positive Experience,Average Interview,I applied through college or university. The process took 4 weeks. I interviewed at Facebook in October 2014.,I met the recruiter at a career fair. He was really helpful and scheduled me for an interview within the same week. I had a phone interview with one of the software engineers and was asked to code three technical problems. The first one was a list of anagrams and the other two were related to levelorder traversal of binary trees.,From a list of words create a list of buckets with anagrams in the same bucket   1 Answer
Facebook,"Nov 10, 2014",No Offer,Positive Experience,Easy Interview,I applied online. The process took 1 day. I interviewed at Facebook in October 2014.,"I applied online, and then received email to arrange a first round phone interview, the engineer was nice and the question was easy, but it was my first interview, so I was a little nervous, two questions in 45 minutes:1. Find intersection of 2 sorted arrays.2. Move all non-zero elements into the front of array."," Try to improve the intersection question by binary search, but I did not finish the coding.   3 Answers"
Facebook,"Nov 2, 2014",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Facebook (Seattle, WA) in October 2014.","I contacted with FB on a campus recruiting event and then was initially given an on campus interview. After that, I was asked to have an onsite interview with them in one of the three locations: New York city, Seattle or Menlo Park. I chose to visit the Seattle office. The process for onsite interview is inviting and I had a good time on that day. It was a university day, on which that FB invites all the university students to interview with them on the same day. The interview was one day long, starting with breakfast and then followed by three rounds of technical interview. Then entire afternoon was just visiting the office.",The interview questions are very typical coding questions. Nothing unexpected   Answer Question
Facebook,"Nov 3, 2014",No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 4+ weeks. I interviewed at Facebook (Menlo Park, CA) in October 2014.","A friend referred me and then I got contacted by a recruiter sometime during September. Arranged for a phone interview two weeks later, and two hours after my phone interview, I was told that I could go onsite.During onsite there are 4 rounds of interviews. 3 are completely coding, the other is half behavior and half coding. Most questions are not hard and can be found on Glassdoor or other sort of programming interview preparing materials. Definitely easier than Google interview questions.I thought I did pretty well during the onsite (better than phone). Answered all but one question they asked me, and I did not think there was a lot of bugs. No idea why I did not get in, but since I am really not even half of a world-class developer, at this stage I understand luck is more involved than skills.",Regex matching   Answer Question
Facebook,"Nov 3, 2014",Accepted Offer,Positive Experience,Average Interview,"I applied in-person. The process took 2 weeks. I interviewed at Facebook (Ann Arbor, MI) in September 2014.",Met at career fair and talked with a recruiter. Received an email to do an onsite interview. Within a couple days of the interview I was asked to attend a Campus day (on site) and was given a couple of possible dates. FB arranged flights and hotels (really really nice hotels) for the visit. Offers were extended within a week of the interview,Find lowest common ancestors of a tree given nodes.   1 Answer
Facebook,"Oct 23, 2014",No Offer,Positive Experience,Difficult Interview,I applied through a recruiter. The process took a week. I interviewed at Facebook in September 2014.,"I was contacted from a recruiter through Linkedin. I reply with my updated resume and the times for a phone call. The recruiter call me back the same week and ask about general background and some JavaScript questions, maybe because I commented about wanted to work in UI. The call took about 30 min. Two days later I received an email with a code challenge. After I delivered the challenge, two days later I got an email about not moving forward in my interview process.In general the recruiter was super helpful with all the questions that I had.",The coding challenge   Answer Question
Facebook,"Oct 25, 2014",No Offer,Positive Experience,Average Interview,I applied through a recruiter. The process took a week. I interviewed at Facebook in October 2014.,Contacted by recruiter via LinkedIn. Phone interview set up one week after contact.Interviewer contacts you on day of interview and send you a link for an online document editor.Interview lasted 45 mins.The interviewer started off by asking me what my most interesting project is that I have worked on. This took less than 5 mins.Then the interviewer gives you the rest of the time to solve a programming problem.The last 5 mins or the remaining time you can ask the interviewer questions.The question was fair. Not a brain teaser. Interviewer was very nice and helpful.," Given a matrix, calculate the sum of a sub matrix given the start and end indices of the submatrix   1 Answer"
Facebook,"Oct 25, 2014",Declined Offer,Positive Experience,Average Interview,NAN,"First I got a phone interview, where I was asked a few background questions like previous experience. After this, I received an email for an on-site interview. After a brief tour of the campus in Palo Alto, I was brought to a room where a Senior Software Engineer interviewed me. I was asked a number of simple questions, and then one complex coding question.",How do you reverse a linked list?   2 Answers
Facebook,"Oct 27, 2014",No Offer,Positive Experience,Average Interview,I applied online. The process took 3 days. I interviewed at Facebook in September 2014.,"Applied online. Got an email from a recruiter. Easy,efficient and painless process. The recruiters are really quick and will let you know the smallest of details regarding the interview.Had a technical phone screen with an engineer from a similar team. Had to code on collabedit. Was initially asked some OOP concepts,Data structure questions.The coding question was easy and i solved it correctly albeit a few corrections here and there. The code ran in O(n) with no space so i thought i did good. Question was find if one string is one edit distance away from the other string. This is the same as minimum edit distance question but with a twist. In this case you just want to know if its one edit away or not. The interviewer asked me if there was anything i could improve in the code, at that moment i did not think there could be any improvement other than some validation checks/readability of code. After the call i realized there was a small 5 line solution to this involving recursion but alas."," Find if one string is ""oneEditAway"" from another string   3 Answers"
Facebook,"Oct 28, 2014",No Offer,Negative Experience,Difficult Interview,The process took 1+ week. I interviewed at Facebook.,Facebook had come on campus.The first round was simple coding questions .The second round was a telephonic screening for 45 mins. The interviewer explained his job role and gave 5 mins in the end to ask questions," 1--a2--b...26--zgiven a digit , return the count of the possible outputeg. '1313' --- 4acac mac mm acm'101' --1jacannot discard any digit .   8 Answers"
Facebook,"Oct 15, 2014",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 3 weeks. I interviewed at Facebook (Seattle, WA) in September 2014.",I went for a networking event and gave the recruiter my resume. She contacted me shortly to set up an interview. I had a tech screen which was onsite since I have an office in my city. On clearing that I had 3 more on-site interviews. After that I was asked to solve a take home puzzle.,The puzzle was actually the most difficult. Since they expected an optimum solution and there were no guidelines at all.   Answer Question
Facebook,"Oct 20, 2014",No Offer,Negative Experience,Difficult Interview,I applied through a recruiter. The process took 1+ week. I interviewed at Facebook in September 2013.,"Recruiter contacted on LinkedIn. Set up phone screen for a few days later, which consisted of basic behavioral questions and some technical questions (basically questions passed to the recruiters by engineering to weed out super weak candidates). Then a technical phone screen with an engineer. First a basic coding question. Second question was a weird one. It was basically a language specific question related to how to modify the default behavior of a certain class. I spent the rest and a long portion of the interview trying to understand what exactly needed to be done and couldn't come up with a solution at all. Then I asked the interviewer how what he was asking could be achieved and he told me about a similar class that would provide that capability. Since I had no idea about that class (and there's really no reason for anyone to know it off top of their heads), I wasted a lot of time trying to solve something that I could have never solved. This was akin to a trick question and obviously very flawed to ask to a software engineer to assess any analytical skills whatsoever. Then chit chatted with the engineer about Facebook but it was obvious that neither side wanted to engage in anymore conversation. Got a rejection email from the recruiter I believe a couple days later.",A seemingly analytical coding question which couldn't be solved at all if you didn't know a certain class.   Answer Question
Facebook,"May 5, 2014",No Offer,Neutral Experience,Average Interview,I applied through a recruiter. The process took 3+ weeks. I interviewed at Facebook in March 2014.,"1 phone interview : merge sorted list, maximum path in tree3 round onsite : Regular expression, strStr, anagram, split sentence into words, talk about projects1 extra phone interview after onsite : talk about projects, count and sayAll the questions can be found in leetcode",Regular expression and strStr. I was not able to give KMP algorithm to strStr   6 Answers
Facebook,"Apr 29, 2014",No Offer,Neutral Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Facebook.,"I applied online and was contacted by the recruiter and send me an invitation to solve the programming puzzle online. After it, I received the mail from recruiter and set up a technical phone interview.",2SUM problem and how to optimize it.   3 Answers
Facebook,"Apr 22, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 3 weeks. I interviewed at Facebook (Menlo Park, CA) in March 2014.","I was contacted by a recruiter in early 2014. I was set up with an engineer for a phone interview. The first few questions were about my resume, simple stuff about projects I've worked on and prior experience. Then I was asked two technical questions, one about recursion and one about trees. I fully solved and optimized the tree problem but struggled a bit with the recursive problem. Overall it wasn't too difficult but make sure you prepare well before going in!"," A recursive problem involving how many combinations you can make out of a set of numbers. Know your data structures, the problem used both hash tables and lists.   1 Answer"
Facebook,"Apr 17, 2014",No Offer,Positive Experience,Difficult Interview,I applied through college or university. The process took 2 weeks. I interviewed at Facebook in February 2013.,Quick hiring process - first interview is all technical. It will be all on algorithms and memory complexity.," I don't recall, was a while ago.   Answer Question"
Facebook,"Apr 14, 2014",No Offer,Positive Experience,Difficult Interview,NAN,Recruiter contacted me from LinkedIn profile and got me first round of interviews in NYC office,How do you find the kth smallest number in a binary search tree.   5 Answers
Facebook,"Apr 5, 2014",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took a week. I interviewed at Facebook (Menlo Park, CA) in April 2012.","They found me at SO careers for some reason. First we had a HR with nothing really particular then an other skype/phone interview with real time coding. The guy was ok and friendly, answering all my questions. It was the usual American style interview with absolutely meaningless basic CS questions.",Why do you want to work at facebook? (I didn't really... :))   Answer Question
Facebook,"Apr 6, 2014",No Offer,Positive Experience,Difficult Interview,I applied through an employee referral. The process took a week. I interviewed at Facebook in January 2014.,"Phone interview and then on site. In the phone interview, they ask me to solve the 3 sum problem (check leetcode) and the bucket anagram problem. In the on site interview, 3 interviewers ask me three algorithm problems and also the behavior problems. Then there's a brief tour to the campus."," On site interview, they ask me regular expression match (check leetcode) and search for range (like, 1,2 3, 7,7,7, 9, 9, return how many 7's in the array) and also knowledge about the garbage collection, linked list, reverse linked list.   1 Answer"
Facebook,"Jun 21, 2014",No Offer,Negative Experience,Average Interview,"I applied online. I interviewed at Facebook (Seattle, WA) in April 2013.","A recruiter contacted me. After a few days of back and forth we set up a phone interview. In the phone interview we discussed a possible problem that involved trees. I struggled to implement the necessary algorithm.Eventually, I got to ask a couple of questions about facebook.Received a decline a couple weeks later.",NAN
Facebook,"Jun 13, 2014",No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2+ weeks. I interviewed at Facebook (Palo Alto, CA) in May 2014.","FB is very efficient in hiring. The HR first sent some regular questions for me to answer, including the time to start working and so on, and then arranged the phone interview directly. On the same day of my phone interview, she arranged for onsite interviews. I was impressed with how efficient they are."," The interview questions were not extremely difficult, but I can tell they want people who understand the most basic concepts really well and can code clean and bug-free at once or after a little bit hints. The design questions were challenging though. Be prepared for that.The interview questions include two sum, reverse integer, edit distance, clone graph, etc.   Answer Question"
Facebook,"Jun 5, 2014",No Offer,Negative Experience,Easy Interview,NAN,"A recruiter set up a short chat and ask some behaviour questions, and bad things happen. She ask me some cliche questions like ""why facebook"" and I give my answer by talking about the technology fb using, which she didn't understand. I guess she expect me to be a fan of social network but my topic is always technology. Finally she ask if I am talking with other company. I give her a name of a company. But she never heard that. Hey, that's a middle size company in bay area just ipo 2yrs ago. She just can't understand what I am talking in the phone call. Not even one. Got rejection few days later.",NAN
Facebook,"Jun 5, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 4 weeks. I interviewed at Facebook (Menlo Park, CA) in November 2013.","Interviewed in November 2013. Initially contacted by a recruiter through LinkedIn. Entire process took around 3 or 4 weeks. Two initial interviews followed by an onsite interview. The initial interviews went well, but I failed onsite I believe. The company is very chill overall; they had a keg in one of the rooms when I visited.",Asked to do a presentation on a specific topic for the entire team.   Answer Question
Facebook,"Jun 2, 2014",No Offer,Neutral Experience,Difficult Interview,"I applied through an employee referral. The process took 1+ week. I interviewed at Facebook (Palo Alto, CA) in April 2014.",Was referred by an employee working at Facebook. Was paired with a HR guy who facilitated the process via email. Did a phone interview with an engineer about a week after first contact. Did the technical interview and was told I would get a decision within the week. Didn't get a response after trying to follow up so I took it as a no.," The interview was pretty straightforward. The technical question had something to do with rearranging letters in a word, can't remember the details anymore.   Answer Question"
Facebook,"Jul 8, 2014",No Offer,Neutral Experience,Average Interview,I applied online. The process took 5 days. I interviewed at Facebook in May 2014.,"The recruiter was excellent and quickly scheduled the first interview, but the manager seemed too busy and unprepared for the interview. When asked about development processes, make sure you show how flexible you are. They aren't looking for candidates who follow a strict SDLC; they want someone who can deal with less structure.",Tell me about the N-1 problem with ORMs.   1 Answer
Facebook,"Jul 21, 2014",Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Facebook (Menlo Park, CA) in July 2014.","Introduced into the whole process via a referral, so I was able to move quickly to an onsite interview. This was easily the best interview experience I've had in a long time - recruiter was friendly and extremely responsive, and each of the interviews was engaged during the interview.Everything moved very quickly once I indicated that I felt prepared to interview."," Nothing terribly surprising - be prepared to talk through CS fundamentals, large scale design, and code code code.   Answer Question"
Facebook,"Jul 18, 2014",No Offer,Negative Experience,Average Interview,I applied through college or university. I interviewed at Facebook in February 2014.,campus recruiting and campus interview. I submit my resume in career fair and get notification of interview on the next day. The interviewer first asked me some questions on my resume and then asked me a technical question,something related to my resume. like how this project works   Answer Question
Facebook,"Aug 3, 2013",Accepted Offer,Negative Experience,Average Interview,NAN,2 phone interviews,no surprising questions   1 Answer
Facebook,"Jul 29, 2013",No Offer,Negative Experience,Average Interview,NAN,had an onsite interview in lieu of phone screen,The question was simple one related to BFS   1 Answer
