Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Symantec,"Sep 10, 2011",No Offer,Negative Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at Symantec (Los Angeles, CA) in July 2011.","I was contacted by the HR , who asked few questions about my resume. She asked me some questions about DNS. I was interviewed for the next round, which was mostly on C++. Questions ranged from basic definitions like polymorphism, copy constructors, virtual, mutable keywords to multi threading and deadlock concepts. It took place for 45 mins.The next round of technical interview was also a 45 min interview, a bit more in-depth. Questions were related to algorithms, complexity, sorting techniques, etc. I was asked to solve an in-place array sorting program in O(n) complexity. The last round was a 20 minute interview, which mostly concentrated on general questions. They gave me a situation about multi processors and asked me how I would tackle the situation. Some questions on multithreading and operating systems.I felt a positive vibe through all my interviews. After the last interview, they never contacted me. They didn't even bother to reply to my emails. I felt it was very unprofessional."," virtual, mutable and const keywords. Examples of their usage. Virtual destructors? Multi threading concepts.   Answer Question"
Symantec,"Nov 27, 2011",Declined Offer,Negative Experience,Difficult Interview,"The process took 1 day. I interviewed at Symantec (Roseville, MN) in October 2011.","Was referred to the hiring manager, contacted him, and set up an interview. Interview was 1 on 4, and consisted of mainly technical questions, also some code writing on a whiteboard, and a couple more standard questions as well. Interview went well, and they indicated they'd get an offer out to me within a couple days. One month later, an offer finally arrived, but by that time I had already accepted elsewhere. They have a nice building and nice staff, but I got the feeling that they are severely understaffed and highly stressed.",How would you go about finding the security vulnerabilities in our 2 million lines of code?   Answer Question
Symantec,"May 20, 2013",No Offer,Negative Experience,Average Interview,"I applied online. The process took a week. I interviewed at Symantec (Columbia, MD) in May 2013.","It began with a phone interview with the hiring manager which lasted about 15 minutes and was mostly about my C++ experience. Afterward, I was invited for the in person interview a week later. I met with the hiring manager and a software engineer and discussed my project experience and was asked some basic questions about C++. I was scheduled to meet with two additional people but was told that they were in a meeting and the interview concluded. I received an e-mail that I didn't get the position 45 minutes later.",What is the difference between heap and stack?   1 Answer
Symantec,"May 5, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 3 weeks. I interviewed at Symantec (Culver City, CA) in April 2015.",The interview process was pretty smooth. Got a call for technical interview initially. After that had another round of technical interview. Finally a HR round. The whole process took around 3 weeks.," The questions were specific to the team I was being interviewed for1. Basic java and C++ ( checked vs unchecked exception, usage of volatile keyword )2. Multithreading related questions3. Singleton design pattern4. Multiprocessor related scenario based question5. Question from the resume - mostly about previous projects6. Security related questions - virus, worms, IDS, firewall   Answer Question"
Symantec,"Mar 19, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2+ months. I interviewed at Symantec (Pittsburgh, PA) in March 2015.","totally 2 rounds of telephone interview, first round is just something about resume, the interviewer asked some question about my project design and detail. No programming questions.Second round is of some programming questions and some concept questions about OO programming, hashtable and etc, both rounds are about half hour. On average the interview is not so difficult and the people are nice and very easy to talk to. Good experience.",Describe the difference between hashmap and hashtable   1 Answer
Symantec,"Dec 21, 2014",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. I interviewed at Symantec (Mountain View, CA) in March 2014.","They gave me an interview from a career Fair, a month or so later i received an email that was fairly badly written asking for an interview.I went and they asked about conversion of mb to KB and pb and a method that could do it. Also asked about the Fibonacci sequence.Nice environment and people, seemed very business like.",Fibonacci recursively and iteratively   Answer Question
Symantec,"Oct 9, 2015",Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 4+ weeks. I interviewed at Symantec in November 2014.,Talked to company reps on college career fair and got a call back 2 months later for a phone interview. There was one onsite after the phone interview which include 2 one-to-one interviews with the software engineers.," Mostly about data structure, OOP and basic knowledge on C++/Java. Make sure you are very familiar to the fundamentals of DS.   Answer Question"
Symantec,"Oct 11, 2015",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Symantec (Los Angeles, CA) in October 2015.","I applied this from school career fair and got phone interview a week later, the first is initial phone call, asked me something about my resume and then gave me a technique phone call next week."," 1, combination and permutation2, basic java problem   Answer Question"
Symantec,"Sep 9, 2015",No Offer,Negative Experience,Average Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Symantec (Mountain View, CA) in September 2015.","I was contacted by a recruiter. The position was for a software developer for cloud engineering. He asked me some basic questions about hadoop.After that he scheduled another round with one of the senior engineers from the team I was being hired for.The interview went well and I was given a call to the next round which was supposed to be the final round, a video conference interview with three members from the team and the hiring director.One day before the interview, I received an email from the recruiter that they had already found someone for the position and they cancelled the final round.I thought this was really unprofessional of them to do this as I had spent an entire week preparing for the final round. I communicated the same to the recruiter when I called her back.I hope this makes everyone interviewing for this company aware of what could happen, not saying this will happen to every candidate. It is always good to know before hand that this level of unprofessionalism can also be expected from what I thought is a reputed Fortune 500 company."," Find duplicates in a sorted array and print the unique elements?e.g. A = {1,2,2,3,3,3,4,5}, the output should be {1,2,3,4,5}   1 Answer"
Symantec,"Jul 22, 2015",Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took a week. I interviewed at Symantec (Roseville, MN) in July 2015.","I applied for the position through reference. The first call was from the manager for initial screening then was called for an onsite interview. The onsite interview was with the team I was going to work for - senior arch, manager and the other team members. They asked questions related to my previous work experience and resume highlights. It was pretty easy. The decision was made within a week as i had another offer in hand."," Basic programming questions, experience and behavioral type questions.. Quite easy.   Answer Question"
Symantec,"Jul 19, 2015",Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 days. I interviewed at Symantec in February 2014.,The process was quite straightforward. I had 3 telephonic interviews. The first one was the Hiring Manager round followed by two technical rounds of interview. The whole process took around a week. The recruiter was nice and helpful.,1. Basic java and C++ questions2. Multithreading related questions3. Resume based questions   Answer Question
Symantec,"Jun 1, 2016",No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at Symantec (Boston, MA) in November 2015.","First interview on career fair, then technical phone interview, talk about projects on resume, and a easy coding test. After that, I was told to attend the onsite interview, there are 4 rounds in onsite interview and the staffs in the team you gonna work with will be the interviewer,",atoirecursionlinklisthashtabletalk about your background   Answer Question
Symantec,"Mar 22, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at Symantec (Culver City, CA) in October 2014.",On site interview consisting of several programming questions done on white board. The interview was with several different people and involved a question in your desired language with each person. The entire process was about 2 hours long and was scheduled at a time convenient for me. Parking is provided.,How to determine the time of a clock based on the angles of the hands.   Answer Question
Symantec,"Mar 28, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Symantec (Herndon, VA) in February 2012.","Phone screen from recruiter, discussed position salary and benefitsGot technical phone screen from Dev Manager and senior developer within a week.Was called onsite for face to face which lasted for 2 hours, 30 mins with 3 developers and 30 mins with entire team."," Basic Java questions, web services, cloud, in person interview was asked to provide a solution to the elevator problem   1 Answer"
Symantec,"Mar 11, 2016",No Offer,Neutral Experience,Easy Interview,"I applied through an employee referral. The process took 4 days. I interviewed at Symantec (Mountain View, CA) in February 2016.","I'm a current Symantec employee. The interview was extremely disorganized. It's ironic that my colleagues and I interviewed at companies like Google, Amazon, and Facebook and got offers from them but are not qualified to work at our own company."," Random questions unrelated to the job description (Java required). Very old school, asking about C/C++ memory malloc, storage alternatives to DBs, RAM, etc. They just wanted to argue without following a logical explanation for an answer.   Answer Question"
Symantec,"Mar 17, 2016",No Offer,Positive Experience,Average Interview,I applied online. The process took 1+ week. I interviewed at Symantec in February 2016.,"Phone interview, need to solve a coding problem. The interview will also ask basic questions related to experience, skills and projects that are on your resume. Mostly a software engineer of your future team will take the phone screen.",Based on String manipulation   Answer Question
Symantec,"Mar 3, 2016",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4 weeks. I interviewed at Symantec (Los Angeles, CA) in February 2016.",I applied on the school career fair and talked with their head recruiter. I did a simple coding test and about two weeks later I received an email from one of their techinical department manager to arrange an one hour phone interview. Now I am still waiting for the feedback.,Technical interview. I talked with one technical department manager and he mainly asked me about problems and basic concepts in sql. Questions are like how to select data with common features.   Answer Question
Symantec,"Apr 25, 2016",No Offer,Positive Experience,Average Interview,"I applied through college or university. I interviewed at Symantec (Cambridge, MA) in February 2016.","Symantec came on campus for a career fair. I submitted my resume and received a call a week later.Initial interview was over Skype, follow up onsite interviews were at their new swanky campus in Cambridge. Questions were pretty basic for the most part - implementing string functions in C and so forth.",Have you heard about our products   Answer Question
Symantec,"Oct 28, 2015",Accepted Offer,Positive Experience,Difficult Interview,NAN,"Very simple process, but a lot of interviews: 2 technical phone screens, long on-site interview. I was contacted by a senior engineer and interviewed over the phone using Google Drive. On-site interview in Mountain View, CA. Had a lot of data structure and algorithm questions. Thought process was also very important",NAN
Symantec,"Nov 23, 2015",No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Symantec (Culver City, CA) in October 2015.","I had an 1 hour on-site interview with two people. They are friendly and ask all about technical software questions. The first guy asked some concepts about object-oriented programming and a small class design. The second guy gave me two coding questions and asked me to write on the white board. The questions were not hard at all, but you should get used of writing code on a board.",Describe inheritance   Answer Question
Symantec,"Feb 23, 2016",No Offer,Negative Experience,Average Interview,I applied online. The process took 5 days. I interviewed at Symantec.,"Applied online. Recruiter contacted within a day. I had telephonic interview. Interviewer asked about singleton pattern, I answered it but he was looking for a particular answer and was rude.",singleton pattern   Answer Question
Symantec,"Feb 14, 2016",No Offer,Negative Experience,Easy Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Symantec (San Francisco, CA) in October 2015.","One technical phone interview, just general data structure and algorithms and then I was told they wanted to bring me onsite. Onsite has four rounds, lunch, and three technical. During the lunch interview, the interviewer said there would be more people joining interviews later, they are team members, and just wanted to check if we could work together well and they were there to support the main interviewers. Second round was good, the guy is a senior engineer, very friendly and always willing to help. The other experiences were bad. In the next round, one of the team member who has worked there for 5 months didn't get my idea when I was solving the question. He kept asking the same question until the other interviewer stopped him and told him what my idea was, and explained the design to him as I did for thousand times. He still couldn't get it. And it wasted us for more then 15 minutes, he just didn't read my code carefully and didn't understand what Java can do. It gave me a bad impression of interviewer's professional. The next round still had two interviewers involved. They kept gauging me about same concept and were very impatient and not helpful. It looked like they aimed to fail me in the beginning, even though I solved the technical question later. I didn't meet any interviewers like that, unfriendly and not helpful, when I was doing the whiteboard their face expression told me I was totally wasting their time while I have no idea what did I do to offend em."," general data structure and algorithms, linked list, hashmap   Answer Question"
Symantec,"Jan 27, 2016",No Offer,Negative Experience,Easy Interview,"I applied through a recruiter. The process took 1+ week. I interviewed at Symantec (San Jose, CA) in January 2016.","Telephonic and then onsite in Big data / DevOps team. The team is really rude and makes you feel like they are the busiest person on planet earth. During interview, they kept interrupting me and asking me useless questions. I was scheduled for 4 interviews. But after 2 interviews they rejected me for no specific reasons as I could solve all the algorithmic problems given by them.Looking at their behavior, I would not like to make them my future colleagues.",Search element in rotated binary search   1 Answer
Symantec,"Oct 2, 2017",No Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Symantec in September 2017.,"First interview was behavioral with HR. Second interview was technical/behavioural about resume with technical Project leader. Overall smooth process, didn't make it past second round though. If I did, there would have been an onsite interivew",Compare and contrast your two favorite program languages   Answer Question
Symantec,"Oct 28, 2017",Declined Offer,Positive Experience,Average Interview,I applied through college or university. The process took a week. I interviewed at Symantec.,I was set up with a 45 minute phone interview. I was asked behavioral questions and some technical questions. Did I know what an API was? How would I implement a queue? How would I find the problem server in a cluster of servers? What was an abstract base class in Java?I got a second interview and was offered a position but turned it down.,NAN
Symantec,"Feb 7, 2017",No Offer,Neutral Experience,Easy Interview,I applied through college or university. I interviewed at Symantec.,I met Symantec recruiters during career fair at my university. Some weeks later I got an email to solve a problem online. After succesfully solving the problem we scheduled an online interview.,The task was to generate all possible permutations of a string.   Answer Question
Symantec,"Apr 12, 2017",No Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 4+ weeks. I interviewed at Symantec in November 2016.,Applied through university job board. Got an email after a month to schedule a telephone interview. Asked a few general questions about previous projects and three technical questions about Java.,one previous project   Answer Question
Symantec,"Apr 3, 2017",No Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 1 day. I interviewed at Symantec (Los Angeles, CA) in April 2017.","Got a call through referral for Norton Unit. I scheduled it for after a week. The phone call lasted for about 30 minutes, only technical questions were asked. Topics were based on Java, OOPS, and SQL."," Was questioned on Java, OOPS, SQL and about one project in my resume. Which data structures did you use? Why?   Answer Question"
Symantec,"May 11, 2018",Declined Offer,Negative Experience,Average Interview,"I applied online. I interviewed at Symantec (Mountain View, CA) in March 2018.",Took Weeks - way to lengthy and the HR team was very unorganized - Not a very good experience at all - 2 of the interviewers cancelled at the last minute and then I had to meet with another person I was not prepared to meet with - They need to come up with a much better process,basic cultural and tech questions   Answer Question
Symantec,"Nov 5, 2018",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at Symantec (Culver City, CA) in May 2018.","Firstly phone interview for some algorithm questions, write java codes online. Then after one week came to onsite interview. Average difficulty and nice experience. And the next week I received the offer."," Algorithm, Behavior questions and system design   Answer Question"
Symantec,"Mar 7, 2019",No Offer,Positive Experience,NAN,NAN,It was standard interview process. First got phone call from recruiter. Then setup phone interview with a senior engineer. Some of the questions are simple but the others are difficult.,NAN
Symantec,"Apr 8, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at Symantec (Portland, OR) in April 2015.","Friends referred me. Sent the resume to manager. The manager quickly set up the interview through phone. First round manager asks behavior questions and some questions based the resume. Then another 2 more technical questions from senior software engineers. About 1 week later, I got the offer. The whole process took about 2-3 weeks, and it was very smooth.",Some basic algorithm and data structure white board coding.   Answer Question
Symantec,"Nov 25, 2015",No Offer,Negative Experience,Average Interview,I applied through a recruiter. I interviewed at Symantec in July 2015.,Interviewer from Symantec emailed me about an hour before our scheduled time and asked if we could push up the interview to right then. I told him no since I was not in a place where I could do the interview until the original time and he seemed annoyed. Interview started at original time and he told me a link to go to so he could see me live coding. I implemented 2 algorithms and I guess it was not satisfactory because I was told right away that he did not think I would be a good fit.,Sorting algorithms   Answer Question
Symantec,"Nov 1, 2017",Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Symantec (San Francisco, CA) in March 2013.","Called for on-site after applying on the company's online portal. Interview takes place in San Francisco office, was about an hour long. A member from the team asked me to write solutions to the problem on the white board while explaining methodology."," Write a cheque writing software. Turning a string of numbers into words. For example, USD 1000 to USD ONE THOUSAND.   Answer Question"
Symantec,"May 1, 2019",Accepted Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took a week. I interviewed at Symantec (Culver City, CA) in October 2017.","algorithm problems like queue, stack and linked list, and search algorithm and behavior questions such like tell me about yourself and how can you corporate with your peer if you are a current team member."," algorithm problems like queue, stack and linked list, and search algorithm and behavior questions such like tell me about yourself and how can you corporate with your peer if you are a current team member.   1 Answer"
Symantec,"May 24, 2019",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at Symantec (Culver City, CA).","Applied through university career fair. Standard phone interview. Received no response after two weeks, reached out, and got offer. Was assigned to specific project a week after starting the internship.",Leetcode easy/medium   Answer Question
Symantec,"Aug 14, 2014",No Offer,Positive Experience,Easy Interview,NAN,"Got shortlisted in there written test in campus, the test consist of mainly data-structures basics, algorithm, OS etc. and then 2 technical interview and 1 HR interview were conducted in Pune office.1st technical interview was on basic knowledge of algorithm, OS, data-structures and 2nd on projects and programming knowledge.",Windows driver programming know-how   Answer Question
Symantec,"Jul 1, 2014",Accepted Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 2+ weeks. I interviewed at Symantec (Pune (India)) in September 2010.,"Initially telephonic interview, then FTF of two rounds.Took almost 2 weeks for offer.I have joined as fresher. So basic questions about OOPS concepts, Java and some questions to test problem solving skills.",Almost all the questions are answerable. not that difficult.   Answer Question
Symantec,"Oct 18, 2013",Accepted Offer,Negative Experience,Difficult Interview,I applied through a staffing agency. The process took 4+ weeks. I interviewed at Symantec (Pune Dungari (Nepal)) in January 2009.,have 3 rounds of technical interviews.,asked bout the projects and architecture.   Answer Question
Symantec,"Dec 7, 2013",No Offer,Negative Experience,Average Interview,I applied through a recruiter. The process took 1 day. I interviewed at Symantec (Pune (India)) in October 2013.,Recruiter called me for the telephonic round.,Got many questions on DS   Answer Question
Symantec,"Feb 5, 2014",Accepted Offer,Positive Experience,Easy Interview,I applied through an employee referral. The process took a week. I interviewed at Symantec (Chennai (India)) in May 2011.,Symantec tests on a person ability to think logically .. Best for people who want to work more on development and white box testing,Salary negotiation   Answer Question
Symantec,"Jan 8, 2014",Declined Offer,NAN,NAN,NAN,"Interview process was long around 5 rounds 1-written, 3-technical and 1 HR. HR round was not that great as salary negotiation was not that good",In which kernel ring av operate?   Answer Question
Symantec,"Jan 19, 2014",Declined Offer,NAN,Easy Interview,I applied online. The process took 2+ months. I interviewed at Symantec (Pune (India)) in November 2011.,Hiring and interview process is not good.,NAN
Symantec,"Sep 12, 2010",No Offer,Neutral Experience,Difficult Interview,I applied through a recruiter. The process took 1 day. I interviewed at Symantec (Pune (India)) in August 2010.,"Lots of technical questions covering lots of areas of software development such as Java/J2EE , databases, design , algorithms. Hands on experience is reqd from the candiate.Questions included java/j2ee , servlets , jsp , javascript , sql , design patterns , etc.Lots of questions on synchronization such as singleton patttern, double locking , static variables, architecture , exception handliing.Also questions regarding junit tests.",how to use singleton pattern ?   Answer Question
Symantec,"Oct 17, 2011",No Offer,Neutral Experience,Average Interview,I applied through college or university. The process took 1 day. I interviewed at Symantec (Chennai (India)) in October 2011.,"The Process Consisted of PPT,Written Test,3 rounds of technical interview and an HR interview.In written test,General Computer aptitude questions and a few quantitative Aptitude.In the interview They ask questions on OS,a few on networks,Data Structures,C++(OOPS) and an interview puzzle",Implement a Singleton Class.   Answer Question
Symantec,"Aug 8, 2011",Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 1 day. I interviewed at Symantec in February 2011.,"The first round was a technical one. The focus was completely on C, doesnt matter if u dont know any other programming language. Then some logical questions were asked based on data structures. Some puzzles were also asked. The interviewer was very friendly. The second round was also technical but was short. The third round was with HR.",Memory management of a C program in DOS.   Answer Question
Symantec,"Jan 25, 2012",Declined Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 3 weeks. I interviewed at Symantec (Hyderabad (India)) in December 2011.,"Prepare well for your projects. Most of the questions are on OS, Data structure and algorithms. From the discussion It was clear that they have flexible timings like other organizations. Overall it was a good experience. They took around four tech rounds and one HR round. First they started with a phone screen but it was not a technical round.",Difference between semaphore and mutex?   Answer Question
Symantec,"Mar 3, 2012",No Offer,Neutral Experience,Difficult Interview,I applied online. The process took 2 days. I interviewed at Symantec in February 2012.,The phone interview was very cool.But in the f2f they asked very usual scenarios in programming which you will not face.,In one method u will create a hash map and put values and send it to other method. But in the other method you will not find a value for a key.Then how do you debug. They also asked logical question like puzzles.   1 Answer
Symantec,"Jan 11, 2012",Declined Offer,Positive Experience,Average Interview,The process took 1 day. I interviewed at Symantec (Pune (India)) in October 2011.,"There were 2 Telephonic interviews.Then they had 3 face to face interviews of which 2 were technical and one was taken by Manager.It was a whole day event as all the interviews were done in same day.On techincal front they major topics were C/C++, STL, problem solving etc.",How many threads can be created in a process?   Answer Question
Symantec,"Mar 18, 2013",No Offer,Positive Experience,Average Interview,I applied online. The process took 1 day. I interviewed at Symantec (Pune (India)) in March 2013.,Two Interview:1)Coding -> Higher Level2)C/C++ basics,nothing   Answer Question
Symantec,"Oct 29, 2012",Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 1 day. I interviewed at Symantec (Pune (India)) in December 2010.,"Written Exam: Objective Questions + Code to writeQuestions are mostly from Networks, OS, Database, Compilers etc.Interview: 2 to 4 round of technical interview and 1 round of HR interview",Something related to disaster recovery. It was open ended question.   Answer Question
Symantec,"Jun 30, 2012",No Offer,Neutral Experience,Average Interview,I applied online. The process took 1 day. I interviewed at Symantec in May 2012.,"Hiring manager called and then scheduled, asked some c++ and operating system question, also asked past experience about c++.",Do you know exceptions?   Answer Question
Symantec,"Jun 2, 2015",Accepted Offer,Positive Experience,Difficult Interview,I applied through an employee referral. The process took 2 weeks. I interviewed at Symantec (Pune (India)) in July 2011.,"Post was for C-Unix and Scripting Developer with Storage Division.There was written test objective type - 30 mins.After clearing test, 3 rounds of technical interviews.Final round with director."," Objective test contained questions about C, debugging, printf +++ statements,Interview rounds:Mostly questions around C, Unix and Scripting.C- Pointers.,Memory allocation - mallocTypecastingFunction PointersForkThreadsLot many questions around your current projects design, implementation details, problems faced.   1 Answer"
Symantec,"May 24, 2015",Declined Offer,Positive Experience,Difficult Interview,I applied through an employee referral. The process took 2+ months. I interviewed at Symantec (Bengaluru (India)) in February 2015.,"Symantec has made Interview process quite long , it gets stretched over one and half month as you have to face 8-9 technical rounds but interviewers are awesome technical persons and they help you when you get stuck during interview.You will get interviewed by almost person at every level from senior software engineer to Tech VP.But over all a good experience and they offer you best pay package(CTC +Stocks) in industry with perks.",Implement a generic LRU cache in Java?   Answer Question
Symantec,"Apr 26, 2015",No Offer,Positive Experience,Difficult Interview,I applied through college or university. The process took 1 day. I interviewed at Symantec (Chennai (India)) in April 2015.,technical roundtotal 3 section1st sec-pure virtual function code o/p2nd & 3rdwrite pseudo code/c++ codeit took whole day they asked to waitquestions were moderateexam duration is two hoursall c++ quetions,check whether two btrees are identical?find out ancestor of any two nodes in BST?delete alternative nodes in singular linked list?without using lib function find superset of set?   Answer Question
Symantec,"Dec 30, 2014",Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Symantec.,"1) telephonic which is easy. there are very less c++ ,c questions2) face to face technical. there are very less c++ ,c questions3) Managerial round. ask for managerial questions4) HR round. nothing much it just take 5 min to complete",how u find the sum on 100 numbers?   2 Answers
Symantec,"Sep 5, 2015",No Offer,Neutral Experience,Difficult Interview,I applied through college or university. The process took 2 days. I interviewed at Symantec (Pune (India)) in August 2015.,Aptitude followed by 2-3 rounds of interview.There was an aptitude test followed by interview. The aptitude was conducted in 2 slots. Slot 2 profited from it coz the aptitude test remained the same.,Why Symantec?   Answer Question
Symantec,"Jun 27, 2016",Accepted Offer,Positive Experience,Average Interview,I applied through a recruiter. The process took a week. I interviewed at Symantec (Chennai (India)) in June 2016.,"The interview process is elaborate. You are expected to spend around 6 hours of data structures, problem solving, coding and puzzle (could be split into two or more days, luckily it happened in a single day for me). I was interviewed for Java, So there were quite many questions on Java and design patterns as well. There were totally 5 rounds (a meeting with Director was skipped for me as they were satisfied by the rest of the rounds). 4 of them were technical and one managerial. The managerial round was so insightful. I think, being honest about your positives and negatives helps.",Have you done anything that no one had expected you to do?   Answer Question
Symantec,"Mar 4, 2016",Accepted Offer,Positive Experience,Easy Interview,I applied through a recruiter. The process took 2+ months. I interviewed at Symantec (Chennai (India)) in October 2013.,"Nothing much usual interview process, got a call from HR and schedule a telephonic and 5 face-face rounds and took so much time to release offer. And some scripting was asked. Then they called for another interview where they asked debugginh",Some basic c++ question and DS   Answer Question
