Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
VMWare,"Jun 5, 2009",No Offer,Positive Experience,Average Interview,The process took 2+ weeks. I interviewed at VMware in February 2007.,"The recruiter had a formal chat and then arranged 3 1:1 interview over phone. Even though all the interviews are fared well, there is no response from them. I sent a mail to one of the interviewers and he mentioned that the Manager is out of station and will give a call once she is back. But no response anymore.",How do you do compression? Which is better whether inline or background? If so what are the advantages and disadvantages   Answer Question
VMWare,"Mar 19, 2009",No Offer,Negative Experience,Difficult Interview,"I applied through a recruiter. The process took 1 day. I interviewed at VMware (San Francisco, CA) in January 2007.","At the time I had my resume posted online; I was approached by VmWare and requested to interview with them by phone.I agreed to take the interview and was informed that the interview would be related to C++ questions.When the interview started, I was initially slightly taken aback at the brusque manner in which the interview proceeded; not unfriendly per-se, but there was hardly any preamble before the interviewer launched into his series of questions. I wasn't terribly put off by the manner, really; this was a screening interview, after all... however, as an experienced engineer with a steady capability to land the job I want, I now view interview processes as a 2-way street and expect the opportunity to ask at least a couple of questions.The real issue I had with the interview was the content. Out of about 10 questions, not one related to C++, which was what I had been told; I don't care if an employer wants to keep the content of their interview secret, but to advise me of the content in advance, but then switch tack without warning is bad coordination at best, and sneaky at worst.The actual questions asked were complex algorithm problems, not generic problem solvers, but very specific algorithmic-related scenarios, for which you pull a known algorighm out of the box and recite it; essentially a memory-test.It became a bit ridiculous when the interviewer indicated that if I already knew the answer that I should tell him this and he would go to the next question.... So I was expected to, within seconds, over a phone, solve fairly complex problems that would normally take at least a couple of hours to review and solve from first principles.It was basically a catch-22 situation; If I happened to know the answer , I wasn't supposed to give it, but if I didn't know the answer I was supposed to, at the drop of a hat, come up with the full solution.It's a fairly standard process to present oblique problems to interviewees and see how they grapple with them; I do this myself when I am on the other side of the desk, but in a phone interview you simply don't have the time to work through hyper-complex problems that have specifically only one answer, and it is impossible for the interviewer to determine your collaborative capabailities; it becomes, essentially, a stress-test.Anyways, in the end I muddled through the problems; for the algorithms I didn't know I did pretty well, I think. In fact I pulled some decent solutions out on short notice. I didn't care if they called back, I wasn't going to accept any job there; I knew I would end up working with the interviewer and, to be frank, I don't work well with people who are inflexible in their thinking. They did call back about a year later indicating that they were interested in talking to me again. At this point I had landed a great position at a different company and was still a bit annoyed so I declined.In conclusion, for this particular group, and perhaps only this person in question, it appeared that they were filtering out people who didn't have robot-savant type quailities. This might not reflect the culture as whole, but it certainly turned me off this place.The lack of a follow-up email after the interview was not very kosher, either... I didn't hear from them again until they were on a different recruiting drive."," ""I'm going to ask you a series of questions, if you know the textbook answer, don't bother answering and let me know and I'll just move on to the next one, OK?""   2 Answers"
VMWare,"Dec 2, 2009",No Offer,Negative Experience,Difficult Interview,"The process took 5 days. I interviewed at VMware (Palo Alto, CA) in January 2008.","They turned me down. Interviewers were highly condescending, and looking for specific answers. After they declined me, I got offers from Microsoft and Google, with a good salary / stock combo at each.They should learn to treat interviewees with respect, and train their interviewers to judge better.Based on interviewer's attitude, I wouldnt wanna work there anyways, even if they offered me a better salary.",dont remember. some programming puzzle.   1 Answer
VMWare,"Apr 13, 2011",No Offer,Neutral Experience,Average Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at VMware (Palo Alto, CA) in January 2011.","Initial communication consisted of discussions with a recruiter followed by a phone screen with the hiring manger. Interview was all-day at the VMware campus in Palo Alto. It consisted of one-on-one meetings with a number of engineers of various ranks from within the group, as well as the hiring manager and another group manager. The interviews focused on programming questions, but there were also systems design questions. Recruiter followed up in a couple of days following meeting with the interview team.",How would you implement VMotion?   Answer Question
VMWare,"Jul 13, 2011",No Offer,Negative Experience,Average Interview,"The process took 3+ months. I interviewed at VMware (Palo Alto, CA) in July 2011.","Terrible process. Although they were nice enough to accommodate some of my scheduling issues, it was handled awfully. For example, after two phone screen interviews in mid-April that they were flying me out for an onsite interview, but due to significant screw-ups on their part (and a 3 week period when I was on vacation), it didn't happen till mid-July.The interview scheduling itself was quite awful. Thrice, they asked me for dates that I could fly to California. Twice, those dates went by without any contact from them (even though I told them I had another offer, and they assured me they would hurry up). The third time, they emailed me the morning before and said I was going to be booked on a flight the next day! And then after I reminded them at 9 PM that night that I still didn't have tickets for my flight the next morning, they sent them to me about half an hour before midnight. I blame this, in part, for not having enough time to prepare.The interview itself was OK, although I don't think I did well enough to get an offer. One interviewer was openly hostile towards me because he saw my major on my resume and immediately assumed that I was not qualified (He actually said the words ""Your major is XXX. Why have you even applied for THIS job?""). They assured me a result very quickly, within a day or two, since I had to tell the other company that made me an offer to wait. It's been 3 days now, and no reply. I've pretty much given up hope; even if they do make me an offer, I'm not sure I want to work here"," Question about HTTP requests, AJAX and algorithms   1 Answer"
VMWare,"Jul 26, 2011",Declined Offer,Neutral Experience,Difficult Interview,"I applied through other source. The process took 6 weeks. I interviewed at VMware (Palo Alto, CA) in July 2011.",- Recruiter screening (Week 1)- Phone interview screen by hiring manager (Week 2)- Phone interview screen by Senior Engineer - Technical Round (Week 3)- In person interview with 10 people (Week 4)- Salary and package negotiation (Week 5)Signed NDA. Can't talk about the questions and other details,Why do you want to work for VMWare ?   Answer Question
VMWare,"Feb 7, 2012",Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 2 weeks. I interviewed at VMware (Cambridge, MA) in June 2011.",2 rounds of telephonic1 round onlineOnsite 1:1,Programming ConceptsQuestions pertaining to resume   Answer Question
VMWare,"Mar 22, 2012",Accepted Offer,Positive Experience,Difficult Interview,"The process took 4+ weeks. I interviewed at VMware (Palo Alto, CA) in March 2012.","Overall I had 5 phone interviews that took about 6 hours and 5 one-on-one and group interviews On site that took about 5 hoursI was contacted by a recruiter after about a month after submitting an application online. The recruiter was extremely nice and incredibly helpful. The inital recruiter screening went well and I was told it would be progressing.I was contacted a couple of days later by one of the senior guys on the team. It was a fun discussion about goals, ambitions, history, experience and expectations. The call lasted about an hour.I then had a further thee phone interviews over the coming week, including a pair programming technical test with an highly skilled engineer from outside the team.I really enjoyed the banter and the attitude from everyone, it was exactly the right mix of knowledge, skill work ethic and fun.The onsite interviews were excellent fun, I met with all the senior players, including my bosses, bosses, boss. There was a lot of white board drawing, solutions questions & scalability questions. Everyone was extremely nice and engaging, I actually enjoyed myself and never once felt out of place or out of my league. The interviews were typically 45m to an hour each, some were group chats, others were 1:1I left feeling excited and highly motivated. It was a very pleasant experience.I liked everyone I met."," What bottleneck challenges do you think we would face is this architecture was scaled up x50,000   Answer Question"
VMWare,"May 1, 2012",No Offer,Neutral Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at VMware (Palo Alto, CA) in March 2012.",Find the convergence point of 2 linked list,Find the convergence point of 2 linked list   2 Answers
VMWare,"Nov 8, 2012",No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 2+ weeks. I interviewed at VMware (Palo Alto, CA) in August 2012.",One round of phone screen and a onsite interview. Talk with four engineers and one managers during on-site visit. Many technical questions with code writing on whiteboard,Find a minimal editing distance between two strings   1 Answer
VMWare,"Oct 17, 2012",No Offer,Neutral Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at VMware in February 2008.,"Phone screen.Onsite interview - I felt onsite interview very un-organized. They kept changing conference room. I was roaming around in the middle of the day because they could not find a interviewer. HR came in the middle of the day to plug the whole, could not fill it full thought.",NAN
VMWare,"Oct 2, 2012",No Offer,Neutral Experience,Average Interview,"I applied through a recruiter. The process took 1 day. I interviewed at VMware (Palo Alto, CA) in August 2012.","I was contacted by a recruiter. After exchanging a few emails, he arranged a phone interview. The phone interview last about an hour.",The questions were like:- why vmware- what is difference between process and thread- how to you debug a server process which crashes randomly   Answer Question
VMWare,"Aug 15, 2012",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 4+ weeks. I interviewed at VMware (Palo Alto, CA).","Starts with a phone screen with hr and they give you a choice of tea prom to join. Later there is a technical phone screen with a team member. The office interview has 5 to 6 people. Some development, management, and hr. Sometimes interviews are two days. There are logic and programing questions.",One person asked me use of const in C++   1 Answer
VMWare,"Jun 4, 2015",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at VMware (Atlanta, GA) in March 2015.",Applied through recruiter at my universities' career fair. Had one phone interview and one onsite interview in Atlanta. Everyone was very nice. The questions at the onsite interview were mainly OOP questions.,count the number of 1s in the binary of a number.   Answer Question
VMWare,"Jan 7, 2015",No Offer,Positive Experience,Difficult Interview,I applied online. The process took 2 days. I interviewed at VMware in January 2014.,"Long and comprehensive interview. For a recent graduate from college, prepare to dig deep in your theoretical knowledge on computing, engineering, algorithms, software languages (both script and compile). They hire the best, and they want to make sure you qualify and can keep up with the rest."," I was given several ""find best algorithm"" of a given scenario. In this case, it was to create a random number generator of seven numbers recursively buy only using a random number generator of 5 numbers.   Answer Question"
VMWare,"Feb 1, 2015",Declined Offer,Positive Experience,Difficult Interview,I interviewed at VMware in November 2014.,"Campus Recuitment via career fair. The HR lady is very friendly. Next day one on one 45 mins interview with one of technical recuiters at campus. After you clear this round, then they call you on sight depending on the slot allocated for your university. First they show you the campus around for 1 hour and then 2 back to back technical interviews for 45 mins each.",Nothing in particular but need to practise general coding ques. Both C and Java based.   Answer Question
VMWare,"Sep 29, 2015",No Offer,Neutral Experience,Difficult Interview,I applied online. The process took 3 days. I interviewed at VMware in September 2015.,"Sent my resume online and got a online challenge link in s few days. The online challenge take about 200 minutes and contains 5 questions, which are all coding problems. The questions are long and time-consuming. I think the company is testing if you truly want to apply for the job."," Assume A is a number smaller than B. Find the nth number created with combination of A and B (such as AABB, ABAB, ABBA). The number of A will be equal to the number of B.   Answer Question"
VMWare,"Oct 9, 2015",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took a week. I interviewed at VMware (Champaign, IL) in September 2015.","The interview took place at my university. There were two 45 minute back to back interviews. The interviewers were very respectful and helpful. My first interviewer asked technical questions and my second interviewer ask more behavioral questions although not a lot. Most of the technical questions were related to data structures except there was one about systems. My second interviewer spent time telling me about what the company does, what products they offer, etc. and I thought it was really interesting. Unfortunately, I did not get an offer, but I will try again next semester."," Questions about arrays, linked lists, BSTs, etc.   1 Answer"
VMWare,"Aug 21, 2015",No Offer,Negative Experience,Average Interview,The process took 3+ months. I interviewed at VMware.,Online coding challenge round is compulsory. Unfortunately I was asked to write programs in java where as I am only comfortable with c and python. But recruiter was really a nice guy. He was very quick in responding to emails and any queries.,search a element in a cyclic sorted array .   1 Answer
VMWare,"Jul 5, 2015",No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 1 day. I interviewed at VMware (Palo Alto, CA).",It was a phone interview in which there was a discussion of several computer networking concepts and a coding question. The coding question was to write a function to traverse the nodes of a tree in breadth first manner. This was followed by an onsite interview in which I talked to six people," How to obtain the sum of the elements from (0,0) to (r,c) in a 2D array, where r and c are the row and column numbers   4 Answers"
VMWare,"Mar 29, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 4+ weeks. I interviewed at VMware (Austin, TX) in February 2016.","The interview took about a month. I interviewed at VMware in Austin. I was first contacted by a recruiter, was sent to a HackerRank challenge, and had an onsite interview. After passing the onsite interview I had another HackerRank challenge with a senior director over the phone."," The first HackerRank challenge I had was an abstract design problem where I was told, within 90 minutes, to write a function that detects whether a robot loops within a trajectory passed as an arbitrary commands string that controls the movement of the robot. (e.g. GRGRGL where L stands for turn left, R for turn right and G for go one step)   1 Answer"
VMWare,"Apr 24, 2016",No Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 1 day. I interviewed at VMware (Austin, TX) in February 2016.","I had an on-campus interview with VMware after meeting them at UT's EXPO (engineering career fair). I came in fairly formal business wear, but found that it was unnecessary because everyone there had been dressed casually. I had a one-on-one interview for 30-45 minutes, and then an interview with two of VMware's software engineers for another 30-45 minutes."," My interviewer was aware that I didn't have much experience, so it felt as though he was going easy on me/wasn't expecting as much. There was a heavy emphasis on C and he had me look at two pieces of code to catch a race condition. The two interviewers after gave me the option to work in C or java, so I chose java. They were simple questions about manipulating data.   1 Answer"
VMWare,"Apr 21, 2016",No Offer,Neutral Experience,Easy Interview,I applied online. The process took 5 days. I interviewed at VMware.,"First the HR sent me a online coding test, including some multiple choice questions on network and one coding question. After finished it, I have been schedule to a phone interview with an engineer. I was asked to write code on an online editor.",Height of the binary tree   5 Answers
VMWare,"Feb 20, 2016",Accepted Offer,Positive Experience,Difficult Interview,"I applied online. I interviewed at VMware (Palo Alto, CA) in December 2015.",Standard screening and onsite interviews. Recruiting team was very helpful during the process.Onsite interviewers were knowledge and the interviews were pleasant. The interviews also gave me a good idea about the role.,standard coding interview question   Answer Question
VMWare,"Oct 14, 2017",No Offer,Neutral Experience,Difficult Interview,NAN,This was the online screening interview question. This was a 75 minutes interview. I was asked to answer three questions. This was a referral from a friend. The recruiter demanded to do this online interview as soon as possible.,Find the greatest divisor of a number   Answer Question
VMWare,"Oct 23, 2017",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at VMware (Palo Alto, CA) in October 2017.","4-round on-site interview. 3 round in the morning and we had lunch, then one round in afternoon. The interviews are independent, all of them are combination of behaviour questions and coding questions.",1. number of islands2. word break3. os basics4. network basics   Answer Question
VMWare,"Sep 12, 2017",No Offer,Neutral Experience,Difficult Interview,I applied online. I interviewed at VMware in August 2017.,I was sent a coding challenge by hackerrank to solve. This was given more than 2 weeks of time. The test was much harder than expected and involved question which were not relevan to my domain,Dynamic programming.   Answer Question
VMWare,"Dec 21, 2017",No Offer,Neutral Experience,Difficult Interview,"I applied online. I interviewed at VMware (Atlanta, GA) in October 2016.","My connection referenced me to the company and they contacted me to have interview for software engineer, and then I had a phone interview for about 30-40 mins. They didn't ask me about my projects. Instead, most of questions were about my understanding major knowledge."," When you put URL on a browser, how do you get moved to a website of the URL?   Answer Question"
VMWare,"Nov 5, 2017",Declined Offer,Positive Experience,Average Interview,NAN,"They would hold four rounds onsite mostly in open area. In each round, there would be one-on-one interview with probably a manager of each team that is hiring. They either ask you to write on paper or whiteboard. You will discuss about your projects.",details about operating system   Answer Question
VMWare,"Nov 1, 2017",Accepted Offer,Positive Experience,Difficult Interview,NAN,"I asked an employee to refer me, first I got an OA to finish.The oa is quite hard, but I got the onsite chance.The onsite questions are all from leetcode, and all hard questions, you should prepare a lot for that.",skyline problem.   1 Answer
VMWare,"Nov 16, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2+ weeks. I interviewed at VMware (Austin, TX) in October 2016.","First, I had a phone interview with the recruiter, with whom I talked about my research experience and expectations from the internship. Then, I had another phone interview with the manager, who briefed my over what the interview would be like and the kind of questions I can expect. I was also asked about the classes I am taking in college. Finally, I had a technical interview with the project leader.",Tell me about a time when you couldn't fix your bug.   Answer Question
VMWare,"Oct 19, 2016",No Offer,Neutral Experience,Difficult Interview,"I applied through a recruiter. The process took a week. I interviewed at VMware (Palo Alto, CA) in October 2016.",4 Rounds: Online Coding challenge and 3 Onsite InterviewCoding challenge was easy.On-site interviews were difficult. One of the interviewer made me feel very nervous. The interviewer expected perfect and most optimized answers. Second best answer and an idea of the best one does not work.,Data structures questions   Answer Question
VMWare,"Oct 2, 2016",Accepted Offer,Positive Experience,Difficult Interview,"I applied through a staffing agency. The process took 2 weeks. I interviewed at VMware (Palo Alto, CA) in June 2015.","It was an individual with the hiring manager and then a panel with 5 employees then with HR. I had already spoken to the hiring manager over the phone so meeting in person was more of a meet and greet. A little bit nervous for a meet and greet but the hiring manager was very affirming that my experience met their requirements quite well. We sat for about 15 minutes and the Hiring manager spoke more in-depth about the team/about VMWare in terms of culture fit. After exchanging pleasantries, he invited the rest of the team to meet. It was a panel which made the interview a bit more nerve racking. Each person asked a question and it seemed over 15 questions, some of the questions were similar...as if the interviewers were more involved in the questions they were going to as rather than listen to other interviewers and ask different questions. The panel lasted for 60 minutes. The clue that everything went well was that HR came in and had a chat. They asked the straight forward question of when can you start. If you get one of those type questions, you can now relax, dry off the sweat and take a sip of water.",Started with technical questions with a very thorough drill down of my resume and how it is very similar to the achievements the team is trying to complete.   1 Answer
VMWare,"Sep 30, 2016",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took a week. I interviewed at VMware (Boston, MA) in September 2016.","I applied in career fair and got an online assessment in one week. The OA has 5 questions, you should finish in one hour. It is not very difficult but very time limited. Then I got an onsite interview. There were four rounds, and one of them is about system design. The other rounds consist of CS fundamentals, projects in resume and coding problems. I am not doing good in the system design part.",what is difference between Hashtable and HashSet?   1 Answer
VMWare,"Sep 9, 2016",No Offer,Positive Experience,Average Interview,I applied through a recruiter. The process took a week. I interviewed at VMware in August 2016.,"I was approached by a recruiter, and shared the background and skill sets. The coding test was held after a week. It was based on Java and fairly an easy question to be completed by 90 mins. The recruiter was very helpful till the initial stage.",The technical capabilities.   Answer Question
VMWare,"Sep 16, 2016",No Offer,Neutral Experience,Difficult Interview,"I applied online. The process took 1 day. I interviewed at VMware (Austin, TX) in June 2016.","All day, multiple phases, but felt like it could end abruptly after each phase. Talked with an assortment of managers, and also a couple of senior engineers. I sat for 3 morning interviews, was taken to lunch (not sure if this is normal), and then sat for 3 afternoon interviews. Each interview was different. One person gave me a written programming test, another did a thought experiment, another asked me to whiteboard the solution to a programming challenge, another asked me to diagram the internals of an application framework."," I was asked to describe the internal mechanism involved in the Ruby implementation of enumerables. This seemed to be an off-the-cuff question, flowing from a discussion of various languages, and their strengths and weaknesses.   Answer Question"
VMWare,"Aug 3, 2016",No Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at VMware.,"On campus interview, took less than an hour. technique questions are very easy. but be well prepared to answer questions on your resume. Interview question mostly focus on data structure.",Reverse Singly Linked ListDetecting a Loop in Singly Linked ListLinkedHashmap   1 Answer
VMWare,"Jan 31, 2017",No Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 5 days. I interviewed at VMware in October 2016.,"Taken an online assessment, and then had an on-campus interview with two software engineers of the company. Was provided with both object-oriented programming questions and also given some questions in regards to solving a real world problem."," Implement a data structure that keeps track of 50 integers. How would you build this data structure to check if an element is present, and if the structure is full, remove the oldest element? There are also no duplicates.   1 Answer"
VMWare,"Jan 2, 2017",No Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at VMware (San Jose, CA) in October 2016.","Four people interview(1 to 1, each people will cost 45 min), please feel easy, they are very nice.If you do not have some difficulty, you could communicate with interviewer in time. They will give some tips.",Some behavior question and some algorithm question   Answer Question
VMWare,"Dec 3, 2016",No Offer,Negative Experience,Easy Interview,"I applied through college or university. The process took 4 weeks. I interviewed at VMware (New York, NY).","I interview at Airwatch, Atlanta. The on-campus interview was algorithmic questions with no coding at all. The onsite interview involved one group interview and one individual interview. The interviewer didn't pay attention to me at all when I answer the question. The question was pretty straigth-forward and easy.",How to design a sync system like Dropbox?   Answer Question
VMWare,"Feb 15, 2017",No Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 4+ weeks. I interviewed at VMware in December 2016.,"Initial phone screening followed by two hour long technical interviews. Initial screening was helpful because they asked me what my interests were. Technical interviews were medium difficulty, covered topics in data structures and testing."," Understanding of data structures, testing to see if I understood where to use certain structures.   1 Answer"
VMWare,"Feb 21, 2017",No Offer,Negative Experience,Easy Interview,"I applied through a recruiter. The process took 3 weeks. I interviewed at VMware (Palo Alto, CA) in February 2017.","this is the simplest interview I ever been too....but the real problem is not the interview but the HR's.I interviewed twice in a month with different teams (NSBU and NSX) in Vmware, dammm simple interviews...but after the interview HR told me that they will revert back to me within a week, one HR even said after the interview that the team really like you and they want you onboard...but after that they never contacted me, I had tried sending them reminder email but no reply....VMware have horrible HR's....I would not recommend this company to anyone.....I don't care how busy there life is but its basic courtesy to reply...I hope vmware teach them basic ""Human Resource"" management, since they lack it horribly",add 1 + number given in linked listlca of bst   1 Answer
