Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Google,"Aug 15, 2014",No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 8+ weeks. I interviewed at Google (Mountain View, CA) in July 2014.","Day 0 — I apply to seven different Software Engineer positions in the Bay Area simultaneously via their website.Day 0 — 38 minutes later, I receive an email from a Recruiter (call him R1), who's also an Engineering Manager (?). He asks when we can talk over the phone about ""matching me up with the right opportunities at Google."" I send a timestamp back.Day 2 — Phone call with R1, about ten minutes. He asks to tell him about myself, what my background is, what I'm interested in, why I want to work for Google, etc. He ends by telling me we'll set up a phone interview, which I intentionally schedule for a couple weeks later. (R1 asks me to choose a programming language for the interview, and mentions that he'll be sending me a syllabus to prepare.) Recruiting Coordinator 1 (RC1) emails me the details of the phone interview, which we confirm.Day 9 — Still no syllabus. I email R1. He sends me a verbatim excerpt from the Steve Yegge blog post you've already read.Day 15 — Phone interview day. 25 minutes into the schedule time slot, no call. I email RC1. Auto-reply: that account no longer exists. Great. I wait a bit longer. I give R1 a call; no answer, leave a voicemail. He replies within the hour, says he's sorry, asks for availability to reschedule. I reply.Day 23 — Phone interview finally rescheduled for day 28, by new Recruiting Coordinator (RC2).Day 28 — Phone interview, take two. Interviewer (a Software Engineer) asks me a little about myself, then moves on to the questions (I won't go into details, due to the NDA). About twenty minutes of basic Q&A about my language of choice (nothing remotely advanced). Then he asks me to describe (just out loud) the 'find' method of a common data structure. Then he modifies the problem definition slightly, and asks me how I would change the 'find' method. This seems fairly straightforward to me. He asks me to implement it in Java in a shared Google Doc. I do. I step through it with some examples. That's about it. I hang up: I think I nailed it.Day 36 — I email RC2 to check for any feedback. She defers to R1, who within minutes invites me on site to interview. I send my availabilities. I receive confirmation of my interview from RC2. I confirm, and send back two filled out forms (application + NDA; travel form).Day 37 — I make my travel arrangements through their travel agency. They pay for my flight, lodging for the night before and night after, rental car for the duration, transportation to the airport, and food for the duration. (I easily add two more days at my own expense.)Day 37 — R1 emails me to tell me he's leaving Google. R1 introduces R2 (not an engineer, this one).Day 38 — R2 emails introductions and asks when we can talk by phone.Day 42 — Introductory email from RC3, with two documents which are, again, verbatim excerpts of Steve Yegge's famous blog article.Day 43 — Phone call with R2, describes the on-site interview; nothing I didn't already know, except (fairly useless) one-line bios of my four interviewers. Eventually I start wondering why I'm seeing and hearing ""Google/YouTube"" when it used to be ""Google,"" so I ask. I find out I'm apparently applying for YouTube now and no one bothered to tell me. R2 also tells me she won't be able to make it to greet me on the day of my interviews, so R3 (also not an engineer) will be replacing her.Day 54 — On-site interviews. I show up to the wrong lobby, having assumed there was only one. (Pro-tip: check your email from the Recruiting Coordinator for the exact building and address.) Luckily, I was early enough to make it to the right building on time. Interview, interview, lunch, interview, interview. No breaks at all between interviews. Interviewers either give you a blank expression with no feedback as you talk or else hold your hand all the way to the solution. No middle ground. Half the interviewers didn't seem to want to be there. Thought I did kind of okayish in three, badly in one. Very hard to tell over all, but I was pretty sure I wasn't getting an offer.Day 57 — Within three minutes of each other, emails from both R2 and R3, asking to talk over the phone. I sort out the disorganization, get a call from R3, and am informed I will not be moving on. The only feedback I can get is that my ""coding"" is lacking, which doesn't make much sense to me.Day 58 — On to other companies.(Day 73 — Still no reimbursement of expenses...)",(Signed NDA)   Answer Question
Google,"Aug 26, 2014",No Offer,Neutral Experience,Difficult Interview,"I applied through a recruiter. The process took 6 weeks. I interviewed at Google (Mountain View, CA) in April 2014.","I was contacted by a recruiter for Google in February 2014 for a new graduate software developer position. The interviews were outlined as follows (but were punctuated with many conversations with my recruiter):1) Phone interview with recruiter to assess goals and ideal company culture. I'm sure that other topics were discussed, but it felt more like I was being sold on the company than being interviewed.2) 1 hour technical phone interview using a Google Doc. I was given a small problem that required a lot of thought and had multiple solutions. The problem itself only required basic computer science knowledge, but was heavily dependent on your problem solving abilities.3) 4 on site interviews in one day. I can't discuss what transpired, but I can confidently say these were the toughest interview questions I've ever encountered. The day felt incredibly long, and by the time I got to my final interview I was already mentally exhausted.Now in August, I'm still waiting to hear back from my recruiter.",Can't say due to NDA. Sorry!   1 Answer
Google,"Aug 29, 2014",No Offer,Negative Experience,Average Interview,"I applied through an employee referral. I interviewed at Google (Mountain View, CA) in August 2014.","5 in-house technical interviews. 4 algo/coding and 1 design.- strtok implementation- given set of characters duplicates possible, and given dictionary (list of words). Find longest word from dictionary that can be made from given characters. How will you do it if '*' (matches one wild character) is also included?- Access card system design- Implement a stack with find_min api as well.- Given set of points, find line with max points on it.- utf-8 byte stream verification and character extraction.",Most difficult part is judging what interviewers want who don't talk that much and just keep on scrribling stuff down.   3 Answers
Google,"Sep 3, 2014",No Offer,Neutral Experience,Average Interview,I applied through an employee referral. I interviewed at Google.,"The interview was an phone interview, mostly technical and lots about previous projects which i have done, and also work flow of projects, technical questions were also mostly.. Most of the questions are logical thinking and puzzles",NAN
Google,"Sep 11, 2014",Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Google.,"Applied online without referral. Recruiter reached out to me. I filled a questionnaire to indicate my interests. Got two phone interviews. They were not very hard. After the phone interviews, you learn in a few days if you have passed. Then, you are in a pool and wait for someone to be interested in you. If you know people at the company, definitely let them know so that they can inform their friends that you are looking for an intern host. If someone is interested, a host interview is set-up. This is usually non-technical and only to see if you are interested in the project. If no one comes up after some time, they defer your application to next internship season. Next time, you directly enter the pool without any additional interviews.Recruiter is also a key person. Sometimes, they look out for you, sometimes they don't care."," Nothing unexpected. Typical questions that you can find in ""Cracking the coding interview"" or ""Programming interviews exposed"".   1 Answer"
Google,"Sep 12, 2014",Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4 weeks. I interviewed at Google (Mountain View, CA) in September 2013.","I had 2 interviews on hang outs one day, and an extra interview a month later, on hang outs too.the first two were easy, I didn't do it super well though. The third and last one was really hard, my hardest interview ever. They asked me a lot of questions about design and coding, most of them really hard."," I was solving a problem with some design patterns, about a server receiving requests, and then the interviewer change the problem, now the server could have multiple requests at the same time, and instead of a design problem it was a concurrent programming problem.   2 Answers"
Google,"Sep 9, 2014",No Offer,Positive Experience,Difficult Interview,I applied through a recruiter. I interviewed at Google.,"Contacted by HR at early July, asking whether I can have an phone interview in 3 weeks. Replied ""not available until August"". Contacted again in late July and scheduled a phone interview in late August.During the interview, I was asked to talk about my resume, including project and research experiences. Then asked to write a class to define a deck of cards, and write shuffle function for the cards."," was asked to write a class to define a deck of cards, and write shuffle function for the cards.   1 Answer"
Google,"Sep 6, 2014",Declined Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 4+ weeks. I interviewed at Google.,"Referred by an employee in MTV. HR called me soon, and scheduled two 45-miniute online interviews for me. The HR was very nice, for I was in Beijing and applied for an internship in MTV that time, in order to help me perform well in the interview, she scheduled the engineers from Canada to interview me, that helped me a lot, because the time zone of Canada office was better for me to take the interview on form.The interviews went well, and the interviewers were nice and patient. The coding problems they asked were mainly about algorithm and data structure, and some of my project experiences were asked in detail two.I think the most challenging thing in the interviews was that I should describe my thought in English to the interviewers, it is very important to have a good communication with interviewers."," There were no questions particularly difficult, but what I did not expect was that the second interviewer asked me a problem of segment tree.   2 Answers"
Google,"Sep 23, 2014",No Offer,Neutral Experience,Difficult Interview,I applied through college or university. The process took 4+ weeks. I interviewed at Google in August 2014.,"A representative from Google came to our schools ACM club, and that is when I gave my resume to Google. About 4 months later, seemingly out of the blue, I got a call from a recruiter asking if I was interested in interviewing with them. We set up another call to get to know me better. During the call, we talked about the technical interviews that would be coming and what to expect.My",After a fairly standard question (took about 7 minutes to code up) the interviewer went VERY in depth with how I would test the code to make sure it worked.   Answer Question
Google,"Sep 26, 2014",No Offer,Negative Experience,Average Interview,I applied through a recruiter. The process took 4 weeks. I interviewed at Google.,"Was contacted by a Google recruiter. Talked to two people on the phone. Both had large egos and fresh out of school. One asked some algorithm questions, and then suddenly hung up. There was second interview a few days later- the other person focused on scalability. There was significant disagreement between us on how to achieve it.",NDA was signed so cannot provide question.   1 Answer
Google,"Sep 26, 2014",No Offer,Positive Experience,Difficult Interview,"I applied online. The process took a week. I interviewed at Google (Seattle, WA) in September 2014.","Submit a resume, after submission IF selected you then have to take a survey to let them know a little bit more about yourself and complete a coding exam. After coding exam no results are shown however you're contacted in roughly a week as to whether or not you'll have an in person interview.",The coding exam. Be prepared for anything. Two questions in an hour isn't the easiest. The first is easy but the second is far more challenging.   1 Answer
Google,"Sep 28, 2014",No Offer,Positive Experience,Difficult Interview,NAN,The phone interview questions were easy if you have read CLRS. I had a shared document opened and I had to write code in that page. Pseudo code was accepted.," I didn't write any SQL query for a while at the time, so I kinda messed up.   Answer Question"
Google,"Sep 28, 2014",No Offer,Neutral Experience,Difficult Interview,I applied online. The process took 6 weeks. I interviewed at Google.,"Applied online, a few weeks later a recruiter emailed me to set up phone interviews. Two back to back phone interviews with coding through a google doc. One was with a software developer and one with a manager. Decision took another few weeks before it came back.",Basic data structures questions and sorting algorithms   Answer Question
Google,"Sep 28, 2014",Accepted Offer,Positive Experience,Difficult Interview,I applied through a recruiter. I interviewed at Google in July 2014.,Had a initial phone screen which consisted of coding interview session on google doc and one object oriented system design question.Onsite interview consisted of 5 interviews. All consisted of coding questions and design questions.I also had interview with hiring manager later something like host matching phase which happens for internship.,Nothing unexpected. Questions tested programming skills and overall thinking process.   Answer Question
Google,"Sep 29, 2014",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Google (New Haven, CT) in July 2014.","was reached out to by recruiter via linkedin following an internship at another company. I talked with the recruiter for about 15 minutes on an initial phone call, before they scheduled a 45-minute technical interview. I'm currently waiting to hear back from them. According to recruiters, the process is generally 2 45-minute phone screens followed by an on-site, day-long interview at one of google's campuses."," Given a graph as input, write a java method returning boolean true if the graph is bipartitie, else false.   1 Answer"
Google,"Sep 29, 2014",No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Google.,"Submitted resume online and got 2 phone interviews, both technical. Process time about 3 to 4 weeks. Asked about projects on resume and coding questions. One is really easy and the other is build a multiplier",build a multiplier   Answer Question
Google,"Sep 14, 2014",No Offer,Negative Experience,Average Interview,I applied through a recruiter. I interviewed at Google.,"Online coding exam. Not too hard if you know what you're doing. People were very friendly and allow you to take your time. After exam, if the out come is good, they would invite you over for second interview",NAN
Google,"Sep 14, 2014",No Offer,Negative Experience,Average Interview,NAN,"Through website, set up phone interview. During phone interview, had basic questions about previous projects and then had to code in a google doc. If you review the material they give you going in and have a quick mind, you should do fine. If you haven't covered at least have of it though, you probably will have to reapply whenever you have learned it.",Cannot reveal because I signed a confidentiality statement.   Answer Question
Google,"Sep 20, 2014",Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 2+ weeks. I interviewed at Google (New York, NY) in January 2011.","Hands down one of the best experiences I have had. HR contacted me for a phone interview. Gave an interview and within 2 hours, I got a call for onsite interview.The onsite interview had 5 rounds plus on lunch interview. The questions were based into 3 categories - Coding, Design and Open ended questions and interviewers are required to make sure all these categories are covered thoroughly.Interviews were more like discussions and interviewers treated me like a human who can make mistakes rather than some machine which will spew out answers the next second.",Open ended questions were quite interesting - How would Google transfer data between phone and its cloud when it doesn't own the cell tower.   1 Answer
Google,"Oct 4, 2014",No Offer,Neutral Experience,Difficult Interview,I applied through an employee referral. The process took 2+ months. I interviewed at Google.,"Applied through a recruiter about 1+ year after first contact. There were only phone screens and an on-site interview; no coding interview over the phone (perhaps because I was referred by somebody inside). Their preparatory e-resources helped, but the space of possible questions is limitless, and there's only so much that one can study. Personally, it's been 10+ years since I last had to delete a node from a binary tree, so my algorithms were rusty, although I did study.During the on-site visit, there were five technical interviews plus lunch. I'd say all were considerate and respectful, but two of them were not very polished communicators, in my opinion. My lunch was accompanied by a friendly engineer -- the best part of the day."," I'll (mostly) respect the NDA, but one starter question was ""in Python, what is a generator"". Got that one; the rest, not so much.   Answer Question"
Google,"Oct 4, 2014",No Offer,Positive Experience,Average Interview,I applied through a recruiter. I interviewed at Google in September 2014.,"HR staff calls you to talk about your interest in the job, your location preference, and the interviewing process. They schedule for you a phone screen interview. The phone screen is a 45 minute technical interview: you code with the interviewer in a Google Doc. If you pass the phone screen (or two), you're invited to on-campus interviews. On-campus interview takes all day: 4 or 5 technical interviews of 45 minutes each, plus one hour lunch with an engineer. Each technical interview you are talking to one engineer, solving technical problems by describing algorithms and coding on the white board. Interviewers want to see how you think and code. They don't ask about your past experience or education.Your interviews submit their reviews to a hiring committee, which makes the decision whether to make an offer. It takes about two weeks for the HR staff to call you back to let you know if you got an offer.",I was asked to come up with an algorithm for a problem that I was unfamiliar with and did not know the parameters of.   Answer Question
Google,"Oct 5, 2014",No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Google (Los Angeles, CA) in October 2014.","First round, you will have a phone interview. They will ask some basic programming question and one technical questions. Asking writing code on Google Doc.Second round, another phone Interview, ask another round technical questions.Stop it this point.",Basic Java question   Answer Question
Google,"Oct 5, 2014",No Offer,Negative Experience,Difficult Interview,I applied through an employee referral. The process took 3 weeks. I interviewed at Google in October 2014.,"It's Phone Interview. First, he asked me some questions about projects on my resume, some low level questions. Then coding, merge intervals which is on Leetcode. Then I asked some questions about him. One word, it's not enough to just practice algorithm question!",merge intervals Leetcode   Answer Question
Google,"Oct 3, 2014",No Offer,Negative Experience,Difficult Interview,NAN,Applied online and got an email the next day saying that I am a good fit for the position. HR was friendly. She set me up for technical interview next week over the phone. I was made to write code in this interview on a Google doc.," The questions were not that difficult, I just wasn't prepared enough. I was asked to implement an LRU cache. Interviewer was patient and helped me through it.   Answer Question"
Google,"Oct 4, 2014",No Offer,Negative Experience,Difficult Interview,I applied online. I interviewed at Google.,The interview process starts with a phone call where they ask some basic questions about your education background and then ask you to take an online coding test at codility. There were two coding question one easy one difficult. If you clear this phase then there is an 1 hour technical telephonic interview which is to test your depth of knowledge. its pretty hard. after that there will be several onsite interviews in a day.,a tree implementation question   Answer Question
Google,"Oct 4, 2014",No Offer,Positive Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at Google.,"I applied online and the process took about three weeks. Then it was two back-to-back 45 minutes general technology interviews. The interviewers were nice and helpful. One week later, I was asked to do an additional 45-min general tech interview. They didn't say much about why but it was hard. Unfortunately I didn't make to the next round.",Signed NDA. But they were pretty common coding questions.   Answer Question
Google,"Oct 6, 2014",Accepted Offer,Positive Experience,Average Interview,NAN,"Interview process is fairly normal, but recruiters can be fairly slow with responding. The host-matching process can take an excruciating amount of time, so be aware of that. Most recruiters are decent in their speed at replying emails, but there were some windows of time that took a bit too long.",NAN
Google,"Oct 6, 2014",No Offer,Neutral Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Google.,"Applied online and three weeks later received an E-mail from the recruiter saying that I'm going to have two on-site interviews at the Fremont Google office in Seattle. Each interview takes 45 minutes. The questions are straightforward, involving array searching, binary tree searching, and recursion/DP, but I got stuck in one question and took a while to finish it. One week later I got the rejection letter.",No unexpected questions   Answer Question
Google,"Oct 6, 2014",No Offer,Neutral Experience,Difficult Interview,NAN,"I get in touch with Google Recruiter through an employee referral. The recruiter is so cool, and some informal discussion about my background and he explained the interview procedure. One week after they organized a phone interview, but the phone line was pretty bad and very hard to understand what the interviewer is asking. I think it my unlucky day and everything was uncomfortable. All the questions were unexpected and no small mistakes are tolerated."," Reorganize array of numbers in ""s1 &lt; s2 &gt; s3 &lt; s4 &gt;.... "" fashion. The numbers may include duplicates.   6 Answers"
Google,"Oct 1, 2014",No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2+ weeks. I interviewed at Google (San Jose, CA) in September 2014.","it took about 2 weeks to process phone interview from submitting my resume. most of question were regarding my status and basic concept of data structure and algorithm. they asked me about only BASIC CONCEPT which are written in textbooks and looked like they wanted me to answer exactly the same answer in textbooks. when I tried to explain using examples, they asked me to usel very specific wording."," nothing special, just typical interview questions which are more likely be in midterm exams   Answer Question"
Google,"Oct 1, 2014",No Offer,Positive Experience,Difficult Interview,I applied online. The process took a week. I interviewed at Google in September 2014.,"Applied online, and received an interview request within a couple of days.Did a 45 minute interview which stretched to be an hour. The interviewer was kind of nice, talked about what they did, and their experience at Google. They also asked me about my previous experiences in school and work. We jumped into the technical question. Ended up getting a reply a week after the interview stating that they going forward with me in the job interview process.I didn't study enough for the interview... make sure you are prepared."," NDA.But, it was an algorithmic problem involving arrays.   Answer Question"
Google,"Sep 30, 2014",No Offer,Negative Experience,Easy Interview,I applied online. I interviewed at Google in May 2013.,"Quick phone call and interview. It seems like they were very much by the numbers, and not really that worried about individual candidates. I'm sure they have a lot of people applying to go through, but overall it just seemed like they were rushing through the call so they could start the next one, not really considering me. It felt like a waste of time for the interviewer and the interviewee.",NAN
Google,"Sep 30, 2014",No Offer,Negative Experience,Easy Interview,NAN,"No phone screening. Followed by on-site interviews.The recruiter seemed to prefer Python and network related experience.Recommended some books and web links, a couple of weeks before the interview started.Was asked to write code on the white board while explaining what is being done. Chose C++ but Python or Java would have been a better suit.Seems to be important to prepare for impressive questions to ask the interviewers."," Embarrassed that most interview questions were about database design, not quite related to my background given in the resume.   Answer Question"
Google,"Oct 9, 2014",No Offer,Neutral Experience,Average Interview,I applied online. The process took 2+ weeks. I interviewed at Google.,"Get email from recruiter stating that they wish to contact me because I dropped my resume last year, and see if I am still interested to this position. After that I had an interview with one of the engineers. Interview was fair, including some behavior questions and one technical question. I was asked to talk about the algorithm to the problem, its complexity before writing it down on google doc. After I finished I was also asked to state any potential problems. After 2 days I got a call from recruiter and said I need to have a second phone screening from another engineer. The 2nd interview was pretty much the same format as the first one besides there are more behavior, and there are two technical. The interviewer only asked me to give the algorithm to the first one, and I need to actually write down the code for the second one. I cant finish writing, because the interview is limited in one hour, and the interviewer called me somewhat late. Recruiter called me few days later to inform me I didn't get through to the final round."," Array ordering, find the submatrix   Answer Question"
Google,"Oct 10, 2014",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. I interviewed at Google (Mountain View, CA).","I put up a sparse profile on LinkedIn and was contacted in a few days.The first call was from an HR person and was very short. Just a cursory look at the interview process and a appointment scheduling. Also, I was given an email with a great deal of study material.Second call was a 45 min technical interview. I got the first question in about 25-30 minutes then the interviewer asked me other questions about my resume. We never got to the secondI got a call back a week later or so saying they wanted to fly me out.The on-site was four interviews and a lunch in the middle. The final interview had a second employee sitting in a shadowing the interviewer.After this, it was about a month until they got back to me with the verdict.",The final interview had a tricky question about converting a post-order tree to pre-order.   Answer Question
Google,"Oct 10, 2014",No Offer,Positive Experience,Average Interview,NAN,Talked to recruiter over the phone who then sent me an email with all of the details on what the interview would be like over the phone with an engineer. I had one technical interview with the engineer but apparently got mixed reviews so they are giving me a second chance.,Asked 1 relatively well known programming question plus some questions about prototyping.   Answer Question
Google,"Oct 10, 2014",No Offer,Positive Experience,Average Interview,NAN,"Phone screen, I applied online for the position and the very next week a recruiter emailed me to set up an interview. An interview was set up 4 or 5 days later.",Asked me one prompt about iterators.   Answer Question
Google,"Oct 8, 2014",No Offer,Positive Experience,Difficult Interview,I applied through an employee referral. The process took 3 weeks. I interviewed at Google in May 2013.,"A recruiter first makes a call and ask about your background and your interest, and then will send you an email indicating what kind of questions will be included in technical interviews. I had two on-site interviews: first by 3 interviewers with half an hour each; second by 4 interviewers, also with half an hour each.",The most difficult question is about cache/memory allocations when dealing with large scale data.   Answer Question
Google,"Oct 13, 2014",Declined Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 weeks. I interviewed at Google (New York, NY) in May 2014.","I applied through Google's online web form, and was very surprised to be contacted by a Google recruiter a couple of weeks later -- I had no contacts at the company, and applying via web forms usually doesn't work. After some short communications with the recruiter, I scheduled an on-site interview in New York City.The best part of the Google interview process is that they tell you exactly what to expect. The recruiter sent me a list of topics and suggested study materials, and the interviews didn't have any questions that weren't covered in that list of topics. I spent about three weeks studying for the interview, and didn't have any surprises when I finally got there.Google is very good about arranging transportation for the interviews. They covered all costs for me to fly to NYC and spend one night before my interview. Google paid for airfare and hotel directly, and reimbursement for meals and public transit was quick and easy.After the in-person interviews, there were two stages of hiring committees. (I heard about this from my recruiter, but didn't have any contact with the committees beyond my on-site interviews.) During this time, I had phone interviews with several team leaders, trying to figure out where I would best fit. Part of this process was for the Google managers to decide if they wanted me, but it was at least as much for my benefit -- after several of these phone interviews, I picked the team which seemed to be the best fit for me.Everyone was very friendly, and the entire interview process was smooth and enjoyable.",There were no difficult or unexpected questions.   Answer Question
Google,"Oct 12, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 4+ weeks. I interviewed at Google (Mountain View, CA) in March 2013.","A recruiter reached out to me by e-mail. The phone screen lets me implement an algorithm to sort a list into the form s1<s2>s3... I gave an nlogn solution (which is not optimal) but then I passed this round and got an onsite interview. I don't quite remember all of the questions. One of them involves walking diagonally on a chessboard... certainly it needs more intelligence than just going over the Cracking the Code Interview book. And I have only went through a few chapters of the CTCI...One thing that disappointed me is that the recruiter did not gave me interview feedback. I know most other Google interviewers have got it, but I pinged my HR twice and did not get a response after she left me a voicemail in my phone and said that I was rejected. Anyways this is the first ever onsite interview I have had, and it's with Google. I'm already thrilled to get pass the phone and be onsite. Also, the lunch is good. So I am giving it a positive review."," Giving you a starting position on a chessboard. Giving you an end position. If you are only allowed to walk diagonally, how many steps do you need to take to get to the end position?   4 Answers"
Google,"Oct 11, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at Google (Mountain View, CA) in April 2014.","Contacted by a recruiter - my former colleague referred me.I wasn't asked to do a phone screen because my another former colleague joined in Google and recommended me. The HR is quite responsive to onsite interview scheduling and answering my questions thoroughly.There were 5 interviews, one of which had two interviewers together. Those guys all seemed to be quite nice except one kept typing instead of interacting with me.",NDA   Answer Question
Google,"Oct 13, 2014",No Offer,Neutral Experience,Average Interview,I applied through a recruiter. The process took 4+ weeks. I interviewed at Google.,"I was contacted by a recruiter on LinkedIn. She set up an initial phone ""interview"" with me to find job openings at Google that were suitable for my background. The recruiter was very nice and helpful. She informed me about the interview stages and how to prepare for them. The initial stage was a technical phone interview which would involve coding in Google docs. I gave her my availability and the interview was set up.Take as much time as you need to prepare for the technical phone interview. It is best to be prepared than to rush into it. I wasn't well prepared, so I didn't make it to the next stage."," Agreed to an NDA, so I cannot disclose. But it was a graph related question, very similar to the graph related questions on hiredintech.   Answer Question"
