Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Uber,"Aug 5, 2014",No Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Uber (San Francisco, CA) in July 2014.","Applied online through their career section. Immediately got call from HR (in an hour; They are pretty efficient). They asked if I have any open source projects that they can take a look at. I sent some of my open source code but they wanted to see some concrete. So they sent me coding exercise which I finished in a week (It was simple exercise developing web app).Again got call from HR the next day saying they liked it and wants to talk further. Had another phone interview with the engineer. It was very basic interview with questions like what are you working on, why are you looking to move etc. (nothing much technical).Then interviewer asked me if I am open to come for onsite interview. They scheduled onsite interview immediately. Onsite was tough with 3 technical interviews testing my coding skills. I know i didnt do well in 1 interview (some rude guy with european accent -- as someone said earlier about him in another review) but other 2 went all right.Next week got rejection email saying didnt meet the requirements. As far as company is concerned, it looks on the right path with lots of talented people around. But its not the best I have seen. If you are interviewing for the engineering position, read and practice system algorithms (especially caching related)",Implement LRU cache with get and set operations in constant time O(1).   4 Answers
Uber,"Jul 25, 2013",No Offer,Negative Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Uber.,"I applied on their website and had a call with a recruiter within a week. The next day he asked me to do a coding challenge. I spent the weekend doing it and within a day of sending it to them, they said I had impressed them with my work and asked me to fly to SF for a final round. Note that I had to book my own flight and hotel and I didn't get reimbursed until two weeks later. Not a big deal but be prepared to front about $1,000 if you're coming from the east coast on such short notice.The onsite wasn't very organized, people stepped in and out. I met with all engineers (besides a brief chat with the recruiter), in total about 8 - 10 people. I know for a fact I didn't do well on one interview. The interviewer had a very strong European accent and I also answered one of his questions wrong. He even laughed at me, which I thought was extremely rude. I did well on all the other interviews throughout the day.A week later I got a rejection email saying that they liked my passion but didn't think I had enough Python experience. Very much a canned rejection email.",Pretend I am a 5 year old and explain what an NP-complete problem is.   1 Answer
Uber,"Sep 21, 2013",Declined Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 4+ weeks. I interviewed at Uber (San Francisco, CA) in August 2013.","I was contacted by a recruiter via LinkedIn who was looking for a backend developer, I informed her that wasn't my speciality but if they were looking for <insert speciality here> I'd be happy to talk to them. She passed me off to another recruiter who set me up with a call with the hiring manager.Call with hiring manager mostly covered non-technical topics, largely about how my speciality might fit in at Uber. After that I had an onsite interview scheduled.The onsite was a technically rigorous interview with three sessions, it reminded me of the Google style interview process. Some whiteboard coding, lots of discussions about how my speciality could fit in at Uber and a lot of sysadmin style technology questions. Everyone I met was really pleasant and very smart.I got a call just under a week later saying that they I had done well but weren't convinced that I had demonstrated sufficient software engineering skills (outside my speciality) and asked if I could do a take home coding test. I finished the test in a handful of hours over two evenings and got it back to them. From the sounds of things the code test normally happens before the onsite interview. A few days after that I heard that they wanted to make an offer.At this point I was also waiting for an offer from another company and told them so and asked for some time. The recruiter was happy to give me time to consider other offers and went through the offer in some detail. The offer was a good (but not amazing) salary plus stock options, the stock options were worth almost as much as the salary at the present valuation of the company (according to the recruiter).The story takes an unexpected detour here as my other offer is delayed due to problems at the other company. The recruiter was very understanding but grew a little frustrated as the delay turned into a multiple week saga. Eventually the other company made an offer that had a similar salary component but a much larger equity component. It was a hard choice but I was more interested in the market segment of the other company so I declined Uber's offer.Everyone I met at Uber was great and I would have been delighted to work there.",NAN
Uber,"Sep 30, 2013",No Offer,Negative Experience,Difficult Interview,NAN,"I interviewed at Uber because they are an impressive company and probably a great place to work. I didn't receive and offer. I cannot say that I was surprised. I do believe there were a few things they could have done better to increase my chances as well as to treat their candidates better.As others have mentioned, they encourage their candidates to handle a coding challenge. While this is not unreasonable, they did not set clear expectations. Specifically, if you are invited on-site, they will carefully review your submission in person. I might have performed better at the interview if I didn't have to admit so many areas for improvement in my submission. Had I been aware that my code would be part of the interview, I probably would have done a better job. This is something to be aware of because they failed to mention it prior to my submission.Otherwise, the interviews were tough and tiring. The questions were somewhat less structured than many other companies.The office seemed quite disorganized. I doubt it's always like that, but it did appear that I was invited at an especially hectic time, both at the office and in the neighborhood outside. I might have benefited from them inviting me at a more reasonable time. The recruiter had rushed me through the whole process. Maybe I would have been more prepared if I hadn't allowed this to happen.Finally, they repeatedly volunteered to pay to reimburse my transportation costs and then failed to do so. It wasn't a significant amount, but it was more than I have spent anywhere else. The only reason I splurged was that, with no suggestion of my own, the recruiter volunteered to cover the costs multiple times. Of course, after I was rejected I was not reimbursed. It's an easy empty promise to make.",Be prepared for very general design oriented questions that require a great deal of discussion.   1 Answer
Uber,"Feb 27, 2014",No Offer,Positive Experience,Average Interview,"I applied online. The process took 5 days. I interviewed at Uber (San Francisco, CA) in January 2014.","I applied online and got contacted by a recruiter very soon after. He was very nice and told me about the company in some detail. He then proceeded to tell me that there was a coding challenge that I had to complete before applying. I agreed to do the challenge and got the details.For the challenge you get to pick one of a few applications that they want you to build. They say that it should only take you 4 hours, but I actually worked on it for the better of 2 days and still felt like I was missing details when I went through the code during the phone screen.The phone screen is a 40 minute interview about the code you wrote. I got the feeling they were expecting a much more thorough job than the challenge suggests. In retrospect, I would have taken care of a lot more of my TODOs."," My coding challenge had to calculate the nearest transit stop given your current location. They asked for an efficient way to do this. The answer ended up being something I was not familiar with, Mongo DB and such database geo location built in functions.   1 Answer"
Uber,"Nov 19, 2013",Declined Offer,Negative Experience,Average Interview,NAN,"the hiring process is kinda messy, but the people there including recruiters seem very nice, so they are making efforts to make things work. The team hire structure can be hit or miss, interviewers are less prepared, nothing ensures a consistent high bar. less of getting talents more of filling the positions.the offer making process really shows the philosophy of the company. people are hired for working on tasks, not to help building a great company. Very much a top down structure than eng driven like google. Seems that engs are just expected to follow orders, not to think or improve.the stock option is offered without mentioning the current fair market value, only throwing big potential growth, red flag 1, getting arrogant and cold when trying to negotiate, red flag 2.If future employees are not treated with respect, hard to imagine how things would be when actually working there.",NAN
Uber,"Dec 22, 2013",No Offer,Positive Experience,Difficult Interview,"I applied online. The process took a week. I interviewed at Uber (San Francisco, CA) in September 2013.","Had an initial call with a recruiter who wanted to gauge my understanding of Uber's business model and interest in the company. Then had a phone call with the hiring manager before coming in for four onsite interviews. The interviewers all spent a good amount of time getting to know me before moving on to the technical portion, which was mostly coding on a whiteboard. Things were a bit hectic when I interviewed - Uber had outgrown the office and interviews were done in a quiet corner. Also, the list of interviewers changed quite a bit. Another notable thing was Uber was the only company that asked how I handle stress. All signs of rapid growth, but not necessarily a bad thing.",How do you handle stress?   Answer Question
Uber,"Apr 24, 2013",No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 5 days. I interviewed at Uber (San Francisco, CA) in April 2013.","I was referred to Uber by an acquaintance. After a standard phone screen, I was asked to complete a coding exercise that would take 6–8 hours. While I approve of coding exercises as an interviewing technique, a working day is a rather large time commitment so early in an interviewing process. I politely responded that I would like to see how my other interviews (which were much further along) conclude before completing the exercise. I received a rather rude and terse response from the in-house recruiter: ""Doesn't sound like we are the right fit for what you are looking for."" I'm happy that I did not interview further."," Please find our standard web test below!Code Test! Bam!Uber clients are able to store favorite locations for easy pickup requests. Create a backend and a frontend for managing favorite locations.This is a simple exercise, but organize, design and test your code as if it were going into production.When you’re done, host it somewhere and provide us with a URL and a tarball or Git repo with the code.BackendUsing the language (Python preferred), libraries and data store of your choosing, create a JSON in/out RESTful API for managing favorite locations. Stay away from Django or Rails, but microframeworks like Flask (preferred), Sinatra or Express are fine.Attributes of a favorite location object include: id, lat, lng, address (e.g. 800 Market Street, San Francisco, CA 94114), name (e.g. Work)FrontendUsing JavaScript, Backbone.js and any other libraries of your choosing, create an interface to access the API. User should be able to:Create a new locationRead/view a location, and a collection of all locationsUpdate an existing locationDelete a locationThe UX is up to you, with a couple of constraints:Incorporate a mapGeocode the address so the user is not required to enter lat/lngExtrasIf you like, get creative and do whatever else you like on the backend and/or frontend to show off.   3 Answers"
Uber,"Jun 10, 2015",No Offer,Neutral Experience,Average Interview,I applied through an employee referral. The process took 2+ weeks. I interviewed at Uber in June 2015.,"Single phone interview using codeshare. quick couple questions about other work you have done. A quick question about yourself, and then they dive right into some live coding. The interview seemed very dry and if you arent' good at or haven't practiced interview questions you will be glossed over pretty quickly.",print out a multiplication table ie. 1 x1 to 12 x12   Answer Question
Uber,"Jun 12, 2015",No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 5 days. I interviewed at Uber (New York, NY) in May 2015.","the interview process paces fast, after recruiter arranged phone interview, I finished the phone interview by writing code on computer with shared board, and code can be compiled and ran. I didn't write a bug free code, I think that why I failel and I got result next day. recruiter is very professional though.",write code to print the matrix from outside to inside.   2 Answers
Uber,"Jun 1, 2015",Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Uber (San Francisco, CA) in April 2015.","Overview:* Referred by a friend.* Contacted by a recruiter. Phone call for 30 minutes.* Phone interview.* Onsite.* Offer.* A bit of negotiation.* Accepted.Phone interview:I took the phone interview at home before going to work. My interviewer was nice and friendly. I used coder-pad to solve the problem. He was very helpful. I had a bug in my code, and he stirred me in the right direction to debug without giving it away. I figured it out eventually. Afterwards I emailed him with some questions regarding Uber's culture, and I asked how it is different from a tech tech company since it's more of a business tech company. He answered my questions in details and I was very impressed by how much effort he put into it.Onsite:4 technical interviews (2 white-board coding questions, 1 system design, 1 live coding).Each interview was conducted by 2 engineers. One engineer was the main facilitator the other one just watched and jumped in whenever.It is a bit intimidating to be honest. But I made sure to make eye contact to both interviewers. They were all helpful. A couple of them had a serious look on their faces. In general they were pleasantto talk to. Questions were moderate to difficult, so manage your time wisely!The last interview with the hiring manager was more of a culture fit interview.Offer:I received a verbal offer the next morning, and I was very excited because I really liked Uber to begin with. Plus I have some friends there and they all enjoy being there. After a bit of negotiation I happily accepted the offer, and started working mid May.Other notes:* The whole process (from referral to offer) was very streamlined, efficient.* People that work here are very passionate about Uber. That's something I was looking for in a new job.",Why do you want to work here?   Answer Question
Uber,"Jun 1, 2015",Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 1+ week. I interviewed at Uber (San Francisco, CA) in May 2014.","Overall the interview process is smoothing. Met around 10 engineers there. They are smart, and have solid background. During the interview they showed respect to their candidate. You can book the hotel and flight by yourself, and reimburse later.",1. Segment Tree;2. How to diagnose latency in data center;   Answer Question
Uber,"May 29, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 1+ week. I interviewed at Uber (San Francisco, CA) in May 2015.","I had a phone screen which was a live coding exercise on something aligned with my specialty. I was surprised by the exercise because it was somehow theoretical, but there was no trick question and it wasn't overly difficult. the interviewer would have been ok with me looking up documentation but my internet connection being really bad, I just went ahead and explained my process.I had very rapid feedback on that interview. In fact, the next time I checked my phone after doing the screen I was already invited to an onsite.On site i had 5 interviews. Overall, the interviews were much more about high level process and thinking than coding proper. Other reviews I read, and the recruiters email, prepared me to code on my computer (and again having access to documentation if needs be). In total, I had 2 functional brainstorming sessions ie how would you solve this problem - with problems squarely in my specialty. I had other exercises where I was asked the same but with a technical problem that was pretty different from what I usually do, and for which I had to write pseudocode (on white board). In my first interview, I had some trivial coding questions. I also had a more discussion type interview about values, past experience, etc. I must say it's not easy to get a sense of what are uber values/culture from the website. So I just tried to be true to myself and show what I do care about.My last interview had more classic interview problems on white board. I did 3 exercises which were mostly on the fine points of javascript syntax and structure. Those were not easy especially towards the end of the day.All in all I was surprised that questions stayed mostly high level, that made me more comfortable as I feel strongest there.",something something javascript - nda   3 Answers
Uber,"Jun 15, 2015",No Offer,Negative Experience,Average Interview,I applied through a recruiter. The process took a week. I interviewed at Uber.,Phone screen; Basic stuffnetworking basics TCP UDPsocketsNetworking stack layersone big string seperated by spaces find how many occurrances of another small stingtest caseswhen you give abc.com how will it work?,networking basics TCP UDPsocketsNetworking stack layersone big string seperated by spaces find how many occurrances of another small stingtest caseswhen you give abc.com how will it work?   1 Answer
Uber,"May 10, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took a week. I interviewed at Uber (San Francisco, CA) in January 2014.","I met an engineer and he referred me.Really friendly interview process. Phone screen, technical screen, on-site. Lots of data structure and algorithm questions.Ask questions and collaborate with your interviewer. It's not about what you can do, it's about HOW you do it. They are all about team work.",Describe a recent technical challenge.   Answer Question
Uber,"May 6, 2015",No Offer,Negative Experience,Average Interview,"I applied online. I interviewed at Uber (San Francisco, CA).","The interview is ok in general. But I am really DISAPPOINTED by their onsite interview policy.Uber doesn't take care of your trip, you have to book the flight, hotel and car by yourself, and pay them yourself.The recruiter promised to reimburse the trip expense, and I submitted my reimburse report to their AP department. I DID NOT get my reimbursement back and they stopped answering my emails.Uber should have a standard travel reimbursement policy.",How would you improve Uber?   7 Answers
Uber,"May 26, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took a week. I interviewed at Uber (San Francisco, CA) in April 2015.","The phone screening was coding 1-2 algorithm problems using an online document sharing system, while the code needs to be compilable (it has a online compiler). You need to write test cases yourself and run. The onsite interview mainly included whiteboard coding problems (2 rounds), system design (1 round) and behavior questions (1 round from the engineering manager). The interviewers were very nice and friendly. Sometimes an interview has two interviewers, one of whom is a shadow. The whole process went very fast. I enjoyed interviewing with them.",NAN
Uber,"Apr 16, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Uber (San Francisco, CA) in November 2014.","The most responsive interview process I've had.I applied for the position online and the technical recruiter reached back to me the next day. She asked about my background and I was given the choice of either submitting a code project I was proud of or completing a coding challenge within a week. I opted for the coding challenge and spent an entire weekend implementing it.I was then arranged a phone-screen with a senior software engineer. The phone interview was a live coding session and we had to implement a feature on the browser together.Later that day, I heard back from the recruiter and she invited me to fly to San Francisco from Toronto for an onsite interview. The onsite interview consisted of four separate rounds of 45-minute interviews. The first three rounds each had two engineers and I was asked to write working code and design on the whiteboard. Each round tested knowledge on a specific domain: in-depth coding, architecture design, breadth of knowledge. The last round was a design discussion with an engineering manager.I heard back from the recruiter the next morning and was presented with an offer.",Live coding questions.   1 Answer
Uber,"Apr 16, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Uber (San Francisco, CA) in April 2014.","I was referred by an internal employee.We started from a recruiter phone screen, following by a code challenge.After the code challenge, I am scheduled to talk with Hiring Managers from two different Engineering Team and I decide to go with the Growth team.After the hiring manager screen, I am scheduled an onsite interview. The onsite interview consists of four technical session and one manager wrap up. Everyone is nice, and the questions are interesting as well.",Why do you want to work for Uber?   Answer Question
Uber,"Apr 16, 2015",No Offer,Negative Experience,Easy Interview,"I applied through an employee referral. The process took a week. I interviewed at Uber (New York, NY) in March 2015.","First, he asked resume projects in detail and what's my interested area. The ask the tech questions.After that is a easy follow up, and how to test the code. After that, I asked how many engineers there in Uber and some other questions."," Given a list of words, find whether a new word is anagram of word in list.   5 Answers"
Uber,"Apr 15, 2015",Accepted Offer,Positive Experience,Difficult Interview,"I applied through other source. The process took a week. I interviewed at Uber (San Francisco, CA) in January 2015.","The process was in 2 steps: a live coding phone screen, and an onsite. I was initially concerned about the live coding process due to bad experiences with other companies in the past, but the interview blew my expectations. It was clear that the interviewer was concerned with getting a good assessment of my abilities rather than nit pick on silly syntax.The onsite was a bit unique and included 2 problem solving sessions, 1 live coding, and 1 design section. I really enjoyed the problem solving sessions and we worked out a few very interesting problems together with the interviewers.For design section, I was asked to design a system from scratch and talk about scaling, product, and performance concerns."," Design from scratch and talk about scaling, product, and performance concerns.   1 Answer"
Uber,"Apr 22, 2015",Accepted Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Uber (San Francisco, CA) in March 2015.","I was contacted by an Uber recruiter on LinkedIn with a personalized email. I then did a recruiter phone screen, and then a technical phone screen. The next week I came in for a full day of interviews. I had to code an Android app in the interview, which was pretty cool and I think a good test of my engineering skills. Everyone was super friendly and I got to eat lunch with one of the Android teams. I had a great experience.After the interview the recruiter stayed in contact and worked with me to accept my offer. I went back to Uber several teams to meet with engineers to answer my questions about culture and just hangout.",Implement an LRU cache.   2 Answers
Uber,"Apr 23, 2015",No Offer,Neutral Experience,Average Interview,I applied through a recruiter. The process took 2 weeks. I interviewed at Uber in April 2015.,"The process included a phone screen by a recruiter, a google hangout with 2 engineers and an in person interview with 4 pairs of engineers.The questions were different than other interviews I've been in with this structure. In the other interviews the questions were more towards algorithm and problem solving, these ones were open ended architecture questions. I definitely prefer the more open ended architecture questions.All of the interviewers were pleasant with the exception of one. I was struggling to communicate my answer, and the interviewer was openly frustrated (first time I've seen this happen, I've interviewed with this structure at 3 other companies). Even to a point of sighing out loud in frustration. Uber expressed that the interview was to simulate a regular work day, and in my opinion this would have been unprofessional in a meeting, but maybe at Uber this is normal? My opinion may also stem from the fact that I have never worked at start ups with a very young engineering culture.I was excited to be given the chance to interview at Uber but after the interview it was clear I didn't fit in with the culture.",NAN
Uber,"Apr 24, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Uber (San Francisco, CA) in April 2015.","Interviewing with Uber was definitely the most pleasant experience I've ever had. To describe it in one word, it was concise. It was shorter than most interviews I've been to, but at the same time the questions were right to the point and there was virtually no overlap from interviewer to interviewer.I thought the questions were very reasonable. It was not a stressful experience at all. The questions weren't necessarily hard, but they were very intentionally broad/vague such that you had the opportunity to go as deep as you wanted in the interview.There were no riddle-like questions (ones that were trivially easy once you knew the solution but would otherwise be difficult). This was a good thing and much appreciated.Everyone I met was really nice and they all seemed like really cool people to me. I left the interview very much hoping that an offer would be extended, so all in all I'd say they did an excellent job.Furthermore, I think the recruiter was on point. This person was extremely prompt, and I generally moved from one part of the hiring process to the next with just one day of turnover. It left me feeling like the company actually cared about me and wanted to hire me.After the interview when we talked compensation, I told them my current salary and what I was hoping for with a job transition. The offer they made I felt was very generous and met my expectations, and I believed the recruiter when I was told that Uber was trying its best to accommodate my requests.I made no counter-offer; from what I'd read on Glassdoor already I didn't think they'd budge on salary, and RSU's were generous, especially given Uber's current state and growth. I also found out they give bonuses, so I was less concerned about what their initial offer was composed of.",4 different interviews with each one focusing on a different topic   1 Answer
Uber,"Apr 7, 2015",Accepted Offer,Positive Experience,Difficult Interview,"I applied in-person. The process took 5 days. I interviewed at Uber (San Francisco, CA) in January 2014.","I sent a direct email to a recruiter there saying I was looking for a new job and was interested in Uber. He almost instantly answered to my email offering to hop on the phone the following morning to chat about what I was looking for. We spend ~20min on the phone trying to figure out what my strengths were and what I was looking for, and we concluded that growth would be a good fit.I was quitting my job 2 weeks later, and am on a working visa, so I stressed them about being in a rush and to please make the process as fast as possible. Which they did.Sent me a coding challenge right after the phone call - Multiple choices of different APIs to use and do something about it; I did it in the shape of a backbone app with a ruby backend. Worked on this over the weekend (I found it really fun to do actually) and sent it over on monday.Tuesday I had a interview scheduled - they knew I was taking a plane Friday, so they happily scheduled the itw on Thursday.Spend about 4 hours there, split in 4 interviews of different types. Algorithms, problem solving, live code and front-end.All interviews were done by 2 interviewers, all from the growth team, all seems super excited about the team and the company.The interviews, despite being quite stressful, were actually a lot of fun.The fourth interview was a wrap up with the team's manager, who told me not to worry, everybody really liked me so they'll send an offer my way. I would negotiate offer details with the recruiter.We then chatted casually about his background, mine, some other random stuff and had a quick tour of the office and was introduce to random people we walked by. That was really cool and I felt really valued.I originally contacted Uber because I happened to have a hold of a recruiter's email, but was not especially into Uber. I was generally aiming a bigger startups (airbnb, sqaure and facebook were my other main choices), but this interview really just made me wanna work for the company.The next morning I chatted with the recruiter on the phone while waiting for my place. Again a nice casual chat were he asked me what kind of offer I was expecting and it all seemed really just to be about how to get somewhere that would make me happy.He clearly explain the stock options plan, etc.We got to an agreement and told me the offer would be taken care of and sent to me by email the following week. I instantly called all other pending offers and interviews and cancelled.The rest of the week was spent taking care of my visa and all went flawless.I've been at Uber for more than a year now, and I'm still convinced I made the best choice in my career!"," Find the longest word in a grid of random letter, each consecutive letters has to be next to the previous one.   1 Answer"
Uber,"Apr 7, 2015",Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Uber (San Francisco, CA) in December 2014.",- The phone interview was a live coding session. It is a pretty difficult front-end problem.- The onsite was 4 panels with 2 engineers each. Mostly white boarding with culture questions with the manager.- My interview was 9am in the morning and glad that interviewers didn't hate me for that.- Interviewers are smart and professional.,Q:Why Uber?   1 Answer
Uber,"Apr 7, 2015",Accepted Offer,Positive Experience,Average Interview,I applied through an employee referral. I interviewed at Uber.,"I had good experience interviewing at Uber. The interviewers were very personable and the interview was well structured. I really liked the live coding part of the interview, where you had to code up something from scratch on your laptop and you are free to use the documentation, google etc",Some data structure and algorithm questions.   1 Answer
