Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Apple,"Nov 11, 2014",Declined Offer,Negative Experience,Average Interview,I applied through a recruiter. The process took 4+ months. I interviewed at Apple.,"One of the worst interview experiences I have ever had.The setup and actual interviews was fine. The recruiter was quick to turnaround and give me the positive news and asked for a bunch of details to put together the offer.Then I waited for weeks, and every week there would be some excuse about the delay. Finally I had made up my mind that I would decline because this is poor ethic, but I did not want to give them the satisfaction of just losing me and not having to explain themselves so I kept at contacting the recruiter asking for status updates. Finally got one last excuse with a decline.I am glad I did not mention to anyone that I had a successful interview because it would have been really embarrassing to explain this. I guess the recruiter/team/Apple does not care about future employees/customers.",nothing was overly complicated.   Answer Question
Apple,"Oct 26, 2014",No Offer,NAN,NAN,I applied through college or university. I interviewed at Apple.,"Was scheduled for an initial technical interview for a new grad position after talking with an engineer at a fall on campus career fair. I only had about half an hour to prepare and was a little flustered so it didn't go great. It was a pretty standard 30 minute technical interview, though.",Standard technical questions.   Answer Question
Apple,"Oct 25, 2014",No Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 2 days. I interviewed at Apple in January 2014.,"I went to Apple's event on campus and a recruiter contacted me the next day, telling me I got an interview. It was very casual and mostly behavioral questions, demo my past projects and talking about my experiences. Keep in mind I am a college freshman, so this is not the usual case."," In the end, the recruiter (who turns to the project manager) informed me of my lack of experience, but would love to keep an eye out on me (she meant it sincerely) so I'll definitely apply next year with more material under my belt.   Answer Question"
Apple,"Oct 24, 2014",No Offer,Neutral Experience,Easy Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Apple (Santa Clara, CA) in October 2014.","Agreed to meet on-site in Santa Clara. Stood outside, apparently interviewer was waiting at a different door. He offered water. After going into the interview room had a whiteboard coding session. It involved creating a Java function to find the smallest number in an array. They emphasized communication with the interviewer who I would be working with. They were flexible and helpful during this point. After there were questions about Big O notation and Machine Learning. After the interview, in the parking lot, he started asking me about previous jobs I held."," Open-ended Machine Learning question involving comparing data. There was a strong impression that they were fishing for a specific answer, or expecting something without providing much context.   Answer Question"
Apple,"Oct 27, 2014",No Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 1 day. I interviewed at Apple.,"It is an invited interview after an iOS hackathon in our university. The interviewer didn't ask too many questions, mainly about my previous projects on resume. Only one technical question has been asked."," Assume you have many pages of slides, you want to change the order when you are editing them, say, you would like to insert the 7th page after the 3rd page and before the 4th page. Design and implement your idea.   2 Answers"
Apple,"Oct 28, 2014",No Offer,Positive Experience,Easy Interview,NAN,"Submitted resume through campus career fair, and received a phone interview about two weeks after. HR setup the phone interview. Interestingly, I was interviewed with the head of the group directly, while the group currently only has 3 people. There wasn't any technical questions, and one behavioral question was about the most challenging class I'm taking right now.",I wasn't ask any technical question. One behavior question that I remember was about the most challenging class I'm taking right now   Answer Question
Apple,"Oct 28, 2014",No Offer,Positive Experience,Easy Interview,NAN,Submitted resume through school career website. Got an email from an HR saying that I match with a team. Received a phone interview a week later. Around 30 minutes. 10 minutes resume stuff and 20 minutes questions.,NAN
Apple,"Apr 19, 2014",No Offer,Positive Experience,Easy Interview,NAN,Phone Interview,The recruiter forwarded my resume to the wrong team and the both the manager and I realized this as soon the interview started. What a waste of time   Answer Question
Apple,"Apr 15, 2014",No Offer,Positive Experience,Easy Interview,NAN,Recruiter contacted me for phone interview. Phone screen took 20 min and they flew me over the next week for interviews with 8-10 people.,The technical interviews weren't hard but I got nixed by a top decision maker for lack of experience in one area.   Answer Question
Apple,"Jun 12, 2014",No Offer,Positive Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at Apple in June 2014.,"Started with initial short phone call with their recruiter, covering my background and past experiences. Then a phone interview with a software engineer, covering background and technical experiences and languages."," given an integer, write code to list all primes preceding it.   6 Answers"
Apple,"Jul 10, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Apple (Cupertino, CA) in February 2014.","Flew in for an interview after being contacted by a recruiter. Flown in. The selection process for flights and hotels is great, it's kinda like they are running their own kayak. Regular silicon valley interview other than that.",Why do you want to work here? (Really thing that stuff through)   Answer Question
Apple,"Jul 16, 2013",Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 4+ weeks. I interviewed at Apple.,"1 Telephonic interview with recruiter and 1 with hiring manager,then onsite interview for a day with 5 people.",based on resume and couple of in depth technical questions   Answer Question
Apple,"Jul 14, 2013",No Offer,Positive Experience,Difficult Interview,NAN,It was a very professional process. The recruiters and interviewers were detail oriented and asked many questions about my background and area of expertise,collapse a binary search tree into a sorted list   4 Answers
Apple,"Mar 18, 2014",No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Apple (Cupertino, CA) in February 2014.","A friend of mine referred me for a position and was immediately contacted by the recruiter for the team to schedule a phone screen with the hiring manager. This was mostly a technical interview for an hour. I was then invited for a full day on onsite interviews from 11 am to 5.30 pm. The onsite interviewers were all good to talk to and smart obviously. There is a lot of coding on a laptop with the screen projected and also a lot of white board coding and system design. The questions were not extremely tough but makes you think in terms of DS and Algorithms. The lunch turned out to be a very technical interview in itself but now the entire team is shooting questions at you. Overall, it was a good learning experience. My brain was too tired by the end of the day at 5 pm and I got a puzzle question which I was unable to solve which might be why I did not get the offer because most of the other interviews were fine but there may be other factors as well.",The technical questions were all what you would expect in software engineer interview. Nothing unexpected in particular.   Answer Question
Apple,"Mar 4, 2014",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2+ weeks. I interviewed at Apple (Cupertino, CA) in February 2014.","Apple recruiter contacted me on LinkedLn. After initial introductory round, there was on technical phone screen.After 4 days, their recruiter called me for onsite interview in Cupertino.There were 5 interviews, 3 (2-1), and 2(1-1) interview. After first 4 fully technical interviews, last interview was with the director of engineering, which was mix of technical and behavioral.Interviews was not very tough, they asked average question, even though I think I did fairly well in technical interview, I believe I wasn't well prepared for it, specially behavior interview . Questions were related to Design patterns, data structures, algorithms (BST related multiple problems, queues, linked lists etc). There were follow up question, how would you improve time/space compexity"," how would you design evernote app, find circular loop in linked list, and other simple questions   2 Answers"
Apple,"Feb 19, 2014",No Offer,Positive Experience,Average Interview,I applied through a recruiter. I interviewed at Apple.,The discriminate against you for your visa status. I would say worst company to interview for.,Do you have the work visa ?   Answer Question
Apple,"Feb 11, 2014",No Offer,Positive Experience,Average Interview,I applied through college or university. The process took 2+ weeks. I interviewed at Apple in February 2014.,I dropped my resume and talked with a engineer in Apple at my university Career Fair. I was contacted after one week and got a phono interview with a manager in Siri Team.," The accent of the interviewer was very hard to understand.Given an array with N - 2 elements (two missing) from 1 to N, find the two missing elements in linear time and constant memory usage.   12 Answers"
Apple,"Feb 10, 2014",No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 3 weeks. I interviewed at Apple (Cupertino, CA) in February 2013.",Interview process begins with 30 min recruiter and next 30 min hiring manager. Next process is technical phone interview followed by onsite interview whole day.,Core design concepts.   Answer Question
Apple,"Feb 8, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 2+ months. I interviewed at Apple (Cupertino, CA) in November 2013.","Met Apple recruiter through college fair. I've been applying online for ages without hearing anything back, so I guess Apple recruiters prefer candidates they've met in person.I had two phone screens next month. The first one was technical and pretty easy. The second was behavioral. I actually was really surprised, I had expected Apple's screening process to be a lot more difficult. I was asked to interview on-site next month.The on-site interview was way more challenging than the phone screens. I was still in college, so I knew a lot of things, but none in depth. The questions asked were directly related to the team's work, unlike most other companies -- where NCG's are usually asked questions based on what they've learned in school. I guess Apple's teams look for people they specifically need for a position even for college grads.I was able to hold my own for most of the first technical interview, but I started losing confidence and getting very nervous. By the third interview, I was a mess. It took me 5 minutes to actually understand what the interviewer was asking of me. The last two interviewers asked me about my experience and projects I had undertaken in college and at my internships. They were pretty impressed, but I knew it was too late by then. Sure enough, I was escorted out right after.I guess I was caught off guard by how much more difficult the on-site interview was than the phone interviews, and by how specific the questions were to the team."," Create a synchronization primitive for the operating system/kernel from scratch. I created a spinlock with test-and-set. Next, create a primitive that doesn't waste CPU cycles. (Essentially, how would you create a mutex inside the kernel?)   Answer Question"
Apple,"Nov 28, 2013",No Offer,Positive Experience,Difficult Interview,NAN,"Meet with the technical recruiter in the morning. He actually went over who I'd be talking to, and at approximately what time I would be meeting them. Lunch was included. The schedule indicated we'd end about 3-4pm.All the interviews were technical. One of the interview slots was attended by 3 people, so it was like a panel.All of the interviews involved coding questions. Lunch was with the potential future team."," I got asked an interesting strstr question: implement strstr using a linked list of linked lists. This is actually quite difficult, and I spent about 70% of the time designing an iterator to walk through the LL of LL's. With the iterator in place, strstr became pretty easy.The guy interviewing me said that I produced the best answer he's ever seen.This is actually quite a difficult question, and I've begun to use the first part (design an iterator over a LL of LL's) as one of my standard questions.   Answer Question"
Apple,"Jan 25, 2014",No Offer,NAN,Difficult Interview,I applied through a recruiter. The process took 2 weeks. I interviewed at Apple.,"I was contacted via linkedin, after I responded I talked to an HR person about what kind of position I would be interested in (10 minutes), then a week later a technical interview with with a hiring manager (30 minutes). That started off with a couple basic technical questions (how is a map implemented) then went into brain teaser/logic problems."," Ants are at the corners of an equilateral triangle labelled 1, 2, and 3, each ant starts moving towards the next one (1 towards 2, 2 towards 3, 3 towards 1) at the same constant speed. How long until they meet ?   9 Answers"
Apple,"Jan 27, 2014",Accepted Offer,NAN,NAN,I applied through college or university. The process took 2+ weeks. I interviewed at Apple.,"Got a phone call from the recruiter and then followed by 2 phone interviews. They flew my in to cupertino for onsite interview, which was pretty professional and smooth. Interviewers were super friendly and helpful.",Nothing really difficult.   Answer Question
Apple,"Jan 12, 2014",No Offer,NAN,NAN,NAN,Applied for the job on apple.com. Got contacted by a recruiter and proceeded to two rounds of phone screening. Both of the interviewers are from the team that's hiring.,How to speed up a database query?   2 Answers
Apple,"Jan 17, 2014",No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 5 days. I interviewed at Apple (Cupertino, CA).","Had to write many hours of code just for the phone interview! Went to onsite and spoke with about 5-6 guys, mostly managers. The questions required lengthy whiteboard coding. To be fair, I did not get the answer to one of these in a timely manner, and this is likely why I did not receive an offer. I did formulate an answer waiting for my plane later, and forwarded it to the mgr.The general feel I got was that I was not a possibly valued asset, but a new cog for their machine. There was a pervasive lack of respect in the most of the interviewers' demeanor. I think it's an Apple culture thing, based on other posts I've read on Glassdoor. As soon as I left the building, I knew I could not work here. On the upside, it indicates extreme confidence in the company's ability to attract talent if they can speak to applicants this way."," Writing 8-9 hours of code from the phone interview assignment was a bit much. It probably took longer because I wanted to polish it. But it was not a simple problem by any means. I worked all night to have it ready. The onsite interviewers didn't seem particularly impressed with these efforts, and it gave me insight into how I'd be treated full time.   Answer Question"
Apple,"Jun 9, 2010",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2 days. I interviewed at Apple (Cupertino, CA) in November 2008.","I interviewed for an internship. Two phone interviews were conducted. Both interviews were technical, and focused primarily on previous experience, with questions akin to, ""Describe a recent programming challenge you completed, and how you overcame it."" I was not asked to write code at any point, presumably because the interview was for an internship."," Describe a recent programming challenge, and how you overcame it.   Answer Question"
Apple,"Mar 30, 2010",No Offer,Neutral Experience,Difficult Interview,"I applied online. The process took 3 weeks. I interviewed at Apple (Cupertino, CA) in March 2010.","I had a total of three phone screens with Apple's software integration team. The first two phone screens were with the development manager of the team. The third phone interview was conducted by three senior engineers on the team and last about an hour. Their questions ranged from algorithm complexity to specific questions regarding Microsoft's .NET framework (the position required a lot of Windows knowledge).Overall it was a decent experience. The development manager who interviewed me in the first two interviews was very kind and made me feel excited about the position. The engineers in the third interview seemed rushed to get through their questions and even though I felt I did well, I wasn't offered a trip to Cupertino to meet the team for a face-to-face interview.",Give the complexity of various sorting algorithms   Answer Question
Apple,"Mar 10, 2010",No Offer,Neutral Experience,Easy Interview,"The process took 1 day. I interviewed at Apple (Cupertino, CA) in February 2010.","Contacted by recruiter. Phone interviewed by a hiring manager. Then 1-day on-site interview. Technical questions are ranging from data structure, algorithm, and knowledge of special techniques. The interviewer will challenge your answers by asking you to optimize them. My strategy is to come up with a so-so answer and then discuss possible directions with the interviewer.",Do you use our products ?   1 Answer
Apple,"Feb 27, 2010",Declined Offer,Negative Experience,Average Interview,"The process took 1 day. I interviewed at Apple (Cupertino, CA) in June 2008.","I appeared for a college interview with Apple. The technical part of the interview was fine: there were no trick questions. One of the questions was to actually write C code for some string manipulation. The interviewer also asked me if I used Mac OS, and what I thought was annoying about it. We had a good discussion about the technical and user-side limitations of Mac OS X. The technical interview was fine.The real disaster was the HR interaction. Right after the interview, the HR person gave me an iTunes gift card...for $1. A. Single. Dollar. I thought it was a joke, and I told the person to keep it. I wasn't an iTunes user anyway, and I thought a gift card for a single dollar was borderline insulting. It would have been better not to offer anything. After the interview, I waited for a response. I received a call that my interview had gone well, and they were interested in getting me on-site (Cupertino) for interviews, then I got some conflicting email saying that on-site interviews wouldn't be required. This was for an internship, and most bay-area companies don't bother with onsite interviews for summer internship. In the meanwhile, I had interviewed with Google, and they had offered me a position. I emailed my recruiter at Apple, and got no response back. I accepted the Google offer. A week or two later, I get a frantic call from some other Apple recruiter, saying how they'd love to have me over. Alas, by then it was too late.I suspect Apple expects candidates, especially college students, to wait for them.",Write a routine to determine if a linked list has a cycle.   4 Answers
Apple,"Oct 14, 2009",No Offer,Neutral Experience,Average Interview,"I applied online. The process took 4 days. I interviewed at Apple (Cupertino, CA) in October 2009.",I got a call from the HR seeing my resume online. I applied for compiler developer position and they called me for a position in the LLVM team. I had 2 levels of phone interview and finally didn't get through though. I had first level of interview with a Director who asked questions about my Masters research work and then I had another level with the manager and a developer who asked me general questions about my resume. The interview lasted for 30-40 min.,The questions were general to give some ideas about a new project they were planning.   1 Answer
Apple,"Jul 30, 2009",No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 5 weeks. I interviewed at Apple (Cupertino, CA) in June 2009.","A very challenging interview provided by Apple. Before they brought me on-site, I had several conversations with the team over the phone over the course of 3 weeks. Onsite, the interview lasted for 5 straight hours and I spoke with 9 different people. They wanted me to speak to 2 or 3 more people, but those individuals were in meetings. The interview itself was very challenging, all matter of questions were asked including knowledge and experience with Apple products, previous projects worked on, a variety of technical questions, creativity questions, and a personal evaluation of faults and shortcomings. The interview process was very grueling but in the end rewarding; however, I was not offered a position."," Have you ever disagreed with a manager's decision, and how did you approach the disagreement? Give a specific example and explain how you rectified this disagreement, what the final outcome was, and how that individual would describe you today.   1 Answer"
Apple,"May 29, 2009",No Offer,Neutral Experience,Average Interview,"I applied through an employee referral. The process took 1 day. I interviewed at Apple (Cupertino, CA) in February 2009.",Teams of two to three people at a time interviewed me in waves. Technical questions were asked. No brain teaser types of questions. Opinions were asked of various technologies. No one was very prepared for the interview. It seemed like most were bugged to have to do it and just wanted it to be over. Having to work on short deadlines and long hours was a recurring theme.,Can you work long hours on a short deadline   Answer Question
Apple,"Mar 21, 2009",Accepted Offer,Negative Experience,Easy Interview,"I applied through college or university. The process took 6 weeks. I interviewed at Apple (Cupertino, CA) in May 2008.",Very Disorganized.Questions were relatively stupid and run of the millPeople were not very smart.,How do you know which direction a memory stack grows in?   2 Answers
Apple,"Mar 18, 2009",Declined Offer,Negative Experience,Average Interview,"The process took a week. I interviewed at Apple (Cupertino, CA) in December 2008.","I interviewed with the hiring manager, then with several team members, two at a time. The final interview was with VPs, one after the other. I was not told beforehand that they would be VPs. Aside from the background check, this is the final step before an offer is authorised.My potential co-workers all seemed very capable, there was no bottom 5% as far as I could see. I hear that laziness or time pressure is the most likely cause of screw-ups or people not wanting to do things thoroughly, rather than people not having the technical know-how."," Questions on background, coding exercised, how I would approach problems, how I would debug. all very typical.   Answer Question"
Apple,"Mar 24, 2009",No Offer,Negative Experience,Average Interview,"The process took 2 days. I interviewed at Apple (Cupertino, CA) in March 2009.","I was first contacted with a recruiter, who set up a phone screen with a hiring manager. The first phone screen was technical and covered mostly operating system concepts and a little bit on data structures. It went well, so I was told that the recruiter would schedule a second phone screen with another team member. The recruiter scheduled the second phone screen. This phone screen was also technical and not much different (a lot of questions about operating systems). This one was not with a manager. The recruiter contacted me two days later and said they were going to ""pass on me."" Both of the interviewers I talked were pleasant to talk to and seemed intelligent. The only downside was that the second interview seemed to be more about what I could remember from my operating systems class than my experience and real capabilities. I thought I had done well on the second interview and I thought interviewer's attitude backed that up; there is no feedback on your answers.",Have you ever written multithreaded code? Tell me about it..   Answer Question
Apple,"Nov 9, 2009",No Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 1 day. I interviewed at Apple in October 2009.,"I talked to a recruiter at a BYU college career fair and left him my resume. When the official recruiter came to town he scheduled an interview through our recruiting office. He had been all over the nation interviewing candidates and was only looking for one position. he asked a lot of personal questions and only a few technical questions, like about the unix terminal. ""If you wanted to change permissions to read/write all recursively how would you do it?"""," If you had to change permissions to read/write all recursively in the unix terminal, how would you do it?   6 Answers"
Apple,"Nov 9, 2009",No Offer,Neutral Experience,Average Interview,The process took 2 weeks. I interviewed at Apple in September 2009.,"I was interviewed on campus (my school) by an Engineering Manager. He was a hiring manager for the CPU Software team. However, they said they had several openings in different teams and the interview was for all of them. And it indeed was. The questions were very generic, but mostly compiler kind of questions - size of struct, loops, find errors in code,big endian-small endian, etc.",Showed a struct definition in C and asked its size?   3 Answers
Apple,"Jun 30, 2010",No Offer,Neutral Experience,Difficult Interview,"I applied in-person. The process took 3 weeks. I interviewed at Apple (Cupertino, CA) in June 2010.","Started off with a phone screen where we talked about the experience on my resume and other high level software development concerns. I had some time to ask questions about their process and got an overall good feeling.The next step was I was emailed a coding problem that I had to complete and return within two hours of opening the email. Upon completion of that I was flown out to Cupertino for an in person interview.The in-person interview lasted from 10am to 4:30pm where groups of 2-3 people would come in and spend a 1/2 hour asking white board questions, coding problems, further questions about experience. With each group you were given a token ""time to ask questions"". Some of the questions seemed a bit repetitive in that many of them were about data modeling. One or two academic questions that aren't really applicable to the work, but just show some problem solving ability."," There were no real ""out of left field"" type questions, such as the classic ""How many gas stations are there in the US?"" or ""How would you move mount everest"". All questions were within the bounds of the subject matter.   Answer Question"
Apple,"Oct 24, 2010",No Offer,Neutral Experience,Average Interview,"I applied through an employee referral. The process took 5 days. I interviewed at Apple (Cupertino, CA) in October 2010.","The phone interview consisted of just questions about my past work experience. Then got called for an on-site interview. The interview lasted 5 hrs with 30 min interviews with 10 people, including one with HR. Most of the questions were about my past experience here as well. Included a lot of drawing on the white board to explain the architecture of software I had worked on. There were some programming questions as well, which were quite simple, like code for fibonacci series and factorial using both recursive and non-recursive methods, counting the number of 1s in a variable, writing code for a circular buffer. Also had questions on OS, like memory management, interrupt handling, preemption etc. I thought I did well, but did not receive an offer.",Write code for writing to a circular buffer.   Answer Question
Apple,"Jan 23, 2011",No Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Apple (Cupertino, CA) in January 2011.",I had couple of phone screen interviews . First screening only involved background questions. Second screening was more technical . I was asked simple programming interview like write a fibonacci series given the length.,Write a fibonacci series   3 Answers
Apple,"Mar 15, 2011",Accepted Offer,Positive Experience,Average Interview,"The process took 4 weeks. I interviewed at Apple (Cupertino, CA) in February 2011.","I got an email with a recruiter at Apple for an opportunity with one of the engineering teams at Apple. I was very excited about this and quickly scheduled a phone interview.My first phone interview was about 45 minutes in length and it involved questions about my current work and experience. Basically technology I have worked with as well as some minor CS questions. If you know basic CS, you can breeze through this.With that done, I received another email about another round of phone interview which was about 30 minutes long. This drilled into my critical thinking and general problem solving abilities. Wasn't too bad either.After this, I got an email from the recruiter that they were interested in flying me over for an onsite interview.I met with 8 different people with different mixes of 1:1 and 2:1 interviews each lasting about 45 minutes to last a total of almost 5 hours.I got some questions about Fibonacci series, linked list (delete the nth node), improving certain aspect of a system (can't say more on this). Generally, it was a pleasant interview experience, and if I hadn't gotten the offer, the experience alone was enough.",Define a class for a linked list and write a method to delete the nth node.   Answer Question
Apple,"Apr 12, 2011",No Offer,Neutral Experience,Average Interview,"The process took 1 day. I interviewed at Apple (Cupertino, CA) in November 2010.","Applied through Apple website, got a call from an Apple Recruiter.I was asked to be present for a half day interview session, when I reached there I found there were 5 other candidates along with me. The recruiter took all of us to a conference room where other interview panel members were waiting for us. We were given a short presentation of Apple as a company and the team in general for which we were being interviewed. Then each person took one of us to an interview room. They used to ask questions for around half an hour and then the interviewer changed to some other person. I gave interview to 3 different person",implement fibbonaci series in java   Answer Question
Apple,"Jul 5, 2011",No Offer,Negative Experience,Average Interview,"I applied online. The process took 4 days. I interviewed at Apple (Cupertino, CA) in November 2010.","Went very well on the phone but onsite it was a different story. A few affable folks but what a disorganized interview. The manager clearly spent no time divvying up topics, so I sat through six hours of the same damned questions over and over. A couple of guys clearly didn't want to be there at all. The manager was burned out, kind of listless, I'm not surprised - my connections confirmed the sweatshop atmosphere.",I don't remember the exact questions but they weren't very hard.   1 Answer
Apple,"Oct 15, 2011",Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 days. I interviewed at Apple (Cupertino, CA) in March 2011.",They give tow rounds of phone interview. First round is with the manager and the second round is with an engineer in the team. The question is algorithmic in nature. The interview process is also friendly. The people in the company are smart and they generally work hard. The company culture is also nice and encourages good ideas on products.,Find number of ones in an integer.   13 Answers
Apple,"Oct 1, 2011",Accepted Offer,Positive Experience,Average Interview,"I applied in-person. The process took 1 day. I interviewed at Apple (Cupertino, CA) in August 2011.","Original questions, not the usual off-the-shelf stuff. One interviewer even acknowledged that it made no sense for me to remember every obscure detail of a data structure, he was happy with me recognizing what the correct data structure for the task at hand was and explaining whyLots of problem solving: ""we have this issue how would you tackle it?"" questions, and the discussion was along the lines ""I would do this"" - ""Do you know the performance implications? Complexity in time and space"". I believe this was good: the interviewer was focusing on my skills as a programmer/designer of my own code rather than a walking algorithm reference book",What would you want to do in 5 years from now?   1 Answer
Apple,"Nov 3, 2011",No Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Apple (Cupertino, CA) in October 2011.","I was phone interviewed by two different groups. The questions are very general and not difficult, but their recruiters suck. They never replied your email and telling you the results. Also the engineers are arrogant and they do not respect others.",What you did in the past   Answer Question
Apple,"Nov 7, 2011",No Offer,Negative Experience,Difficult Interview,"The process took a week. I interviewed at Apple (Cupertino, CA) in March 2011.","Phone interviews were standard fare: programming puzzles, algorithms, etc -- nothing out of the ordinary. The onsite interview was a much different story. Everyone was fairly rude and condescending. The general sentiment was: ""Apple embodies greatness. You should be very happy that we've deigned to grant you a small part of our time."""," What is the difference between a class, an abstract class, and an interface?   3 Answers"
