Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Microsoft,"Jan 13, 2017",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2+ months. I interviewed at Microsoft (Redmond, WA) in January 2017.","I was referred by a friend of mine currently working at Microsoft. I first did a 45 minute on-campus interview which consisted of one easy question plus some behaviorals. Unfortunately, Microsoft had fulfilled their hiring quota for the year, but a spot opened up in mid-December and I scheduled my on-site to be in January.The on-site consisted of five interviews about an hour long each, with some standard data structures/algorithm questions plus one system design question. The fifth interviewer also asked some behaviorals. The algorithm questions were probably around LeetCode Medium level."," Given a list of n unsorted key-value tuples which are too large to fit in memory, return the k tuples with the greatest value where n is several orders of magnitude greater than k. This list may be dispersed across multiple machines.   3 Answers"
Microsoft,"Jan 10, 2017",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 5 weeks. I interviewed at Microsoft (Redmond, WA) in November 2016.","I applied through college career fairs and first interviews on campus. Then I went to Redmond for on-site interview. The whole process took about 5 weeks. On-site interview was 4 round 1-1 interview. Little talks about former project, algorithms based.",How would you test whether a sort function for pairs is correct?   2 Answers
Microsoft,"Dec 22, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2+ months. I interviewed at Microsoft (Redmond, WA) in December 2016.","On-campus interview + on-site interview at RedmondContacted by recruiter for an on-campus interview opportunity. It was a short screening interview with some behavior questions and a coding question, only pseudo code needed.On-site interview consists of 4 rounds with each one 45 mins long. Both behavior and coding questions were asked in each round. It's a great experience.",behavior questions and coding questions   1 Answer
Microsoft,"Dec 16, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4+ months. I interviewed at Microsoft (Seattle, WA) in December 2016.","All interviews are technical. Started with an on campus interview in September, but there was a hold on submitting candidates to final round that got lifted in December. Flew out to Seattle for a 4 more interviews (spaced out with a 15 min break)",Print out all the nodes in a binary in order without recursion.   2 Answers
Microsoft,"Dec 5, 2016",Declined Offer,Negative Experience,Easy Interview,"I applied through a recruiter. The process took 3 weeks. I interviewed at Microsoft (Seattle, WA) in November 2016.","Interviewed onsite at Seattle. Very easy questions. I got an offer after 1 day . The entire process was quick. But the offer was pretty low and the team was not ready to negotiate. Declined the offer. Please don't waste time if you are a good candidate, there are lot of companies which pay way better than MS.",1. Find max continuous sum in array?2. Simple graph question   2 Answers
Microsoft,"Dec 6, 2016",Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 3+ months. I interviewed at Microsoft (Seattle, WA) in November 2016.","I was contacted by a recruiter, and she set up a short phone interview. The recruiter was kind, very prompt and answered any questions I had.I then had an online round where I had to code a problem and answer a technical solution. I had to write down the answers in the link they provided. You can't copy paste anything, and the code needs to be really good (well indented, good solution, get it as close to compilable as possible, etc) It was a medium level question on leetcode.comI was invited for an onsite inteview. This was a hiring event, and a lot of people were interviewed on the same day. We were all given different cubicles, and the interviewers showed up to our room. The interviews were shorter than Microsoft's standard interviews, which meant that we had to get to the solution faster. (The HR there indirectly told us the same thing, not to waste time, try to answer questions correctly as soon as possible)There were 4 interviews, and they were all taken by manager or Director level people. They were all very kind, and all of them mentioned that they wished they had more time. The questions were not too hard, but they were definitely not easy too. Again, they were all medium level questions (one hard level question ) on leetcode.com. You get a lot of points for asking good questions, making correct use of the hints they give you, and figuring out the bugs in your code. (This if you don't get the solution straight away).I got a call two days later saying that I got the job, and I've accepted the offer."," I've signed an NDA, so I can't really say, but I've mentioned leetcode.com twice, so that should point you in the correct direction. There are a lot of other sites too, like careercup and haccherrank.   1 Answer"
Microsoft,"Dec 11, 2016",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2+ months. I interviewed at Microsoft (Redmond, WA) in December 2016.","Great process. Passed the first screen interview with a full-time engineer that came to my college campus. I feel like that interview was mostly about personality and fit, more than engineering prowess. The on-site interviews was a round of 4 interviews back-to-back. Enjoyed the experience with every interviewer. The questions were not hard, but not drop dead easy.",Find the common ancestor in a binary tree.   4 Answers
Microsoft,"Dec 11, 2016",No Offer,Negative Experience,Easy Interview,"I applied through college or university. The process took 2+ months. I interviewed at Microsoft (New York, NY) in October 2016.","I interviewed on campus, was asked one easy algorithm question and one object oriented question. And after waited for 2 months, I received an email from recruiter, told me I passed the interview but there was no more interview spots so they can't move me to the next round.",Algorithm about arrays.   1 Answer
Microsoft,"Nov 19, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Microsoft (Redmond, WA) in November 2016.","I had 4 interviews with Microsoft in Seattle. Each interview was 45 minutes. At the end of each interview, I was given 15 minutes to rest in between. To begin each interview we went over my resume and then went straight into a technical question on the whiteboard. Each of these tested my knowledge of algorithms and data structures.",Implement a LRU cache.   5 Answers
Microsoft,"Dec 1, 2016",No Offer,Negative Experience,Easy Interview,I applied through an employee referral. I interviewed at Microsoft.,"I had a phone screen that I thought went pretty well. By the end, the recruiter seemed to be hinting I'd get an onsite interview, and assured me I'd hear back from her by the next week because she knew I had a deadline coming up.Well...2 weeks of silence went by. I emailed the person coordinating the interviews (I had no way of contacting the recruiter herself) and she said they'd get back with me ASAP.She never got back to me. It has now been 2.5 months of silence. Why you gotta be like that, Microsoft?",Just your standard non-technical phone screen with behavioral questions.   1 Answer
Microsoft,"Dec 2, 2016",No Offer,Positive Experience,Difficult Interview,I applied through an employee referral. I interviewed at Microsoft.,"I was referred by someone who works at Microsoft, and Microsoft gave me an interview at my school campus. The interview was 30 minutes long, and there were two technical questions to be solved on a white board. One was hard, the other was easy. Both problems were vague about the exact specifications of the input/output.",a problem about rectangles (not the one floating around the web about determining whether two rectangles overlap).   2 Answers
Microsoft,"Nov 30, 2016",No Offer,Negative Experience,Average Interview,"I applied through college or university. The process took 2+ weeks. I interviewed at Microsoft (Orlando, FL) in September 2016.","On campus interview, introduced projects on my resume, then go directly to coding problems.The first problem is best time to by and sell stock. After a few minutes, I talk about my solution. I was not required to writing the code and directly goes to the second problem. After i finished my code, the interview think there is an easy way to solve the problem. But in the middle of introducing his idea, he admits mine was right.",1. Best time to buy and sell stocks. 2. find the biggest island in a 2D matrix.   1 Answer
Microsoft,"Nov 29, 2016",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Microsoft (El Paso, TX) in November 2016.",White board interview at local university. Reverse an integer. Looking for optimized solution and definitely no tostring type of solution. They want to hear you think out loud and are willing to help you.,Reverse an integer. Looking for optimized solution and definitely no tostring type of solution   5 Answers
Microsoft,"Nov 14, 2016",Declined Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at Microsoft in August 2015.,"I applied at the campus fair. Then after one and half week a recruiter contacted me and arranged an interview in the campus. It was an one to one interview. The interviewer was very friendly and nice person. After couple of general question he asked me a technical question. It was easy, basic programming problem.",1. How to balance parenthesis in a program?   1 Answer
Microsoft,"Nov 14, 2016",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at Microsoft (Philadelphia, PA) in September 2016.","I got a call for an on-campus screening post career fair. The interview was scheduled a week before. On the day of the interview, I had a one on one with the engineer where I was asked a coding question and I was expected to write bug-free optimized code on paper with focus on complexity. I got a reject via mail within the next 5 days.",Merge 2 sorted linked lists such that the final linked list is sorted   1 Answer
Microsoft,"Nov 14, 2016",No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 2+ weeks. I interviewed at Microsoft (La Jolla, CA) in November 2016.","I attended the MS 30 min on-campus interview last week. I prepared a lot of behavior questions before but it turned out that the interviewer didn't ask any behavior questions. The coding problem he asked me was to find the next larger element in a BST. He didn't even defined the BST and the function declarations for me, so I had to define it by myself.",The coding problem he asked me was to find the next larger element in a BST.   2 Answers
Microsoft,"Nov 10, 2016",No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Microsoft (San Diego, CA) in November 2016.","They come and host office hours at my school, and I talk to a recruiter. I tell him about what I love, especially math, and I apply online to the Explore program. I get contacted about an interview for the regular SWE position, and I'm overjoyed. They met me at a local center at my school, and asked me questions about my resume. They were super nice and I loved every part of the experience.",Reverse words in a sentence so likeex: to be or not to bereturn be to not or be toNote: I'm a freshman in college and he knows I don't know much so I got an easy question   3 Answers
Microsoft,"Nov 7, 2016",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 5 weeks. I interviewed at Microsoft (Redmond, WA) in October 2016.","Applied at campus info session.Got an on-campus interview that lasted 30 min. Got an invitation to onsite interview the business day after. Scheduled an onsite interview a month after. Had 4 rounds of interview. Each round had 1 technical question and some resume/background discussion. Got offer the business day after.Super positive experience. Non-stop flight, rental car, $75 a day for meals, $50 a day for sightseeing, luxury hotel, etc. The interviewers and recruiters were all super friendly.",Past jobs/projects on resume. Can't discuss technical questions.   Answer Question
Microsoft,"Nov 7, 2016",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 5 weeks. I interviewed at Microsoft (Redmond, WA) in November 2016.","On-Campus interview followed by final round in Redmond. The process took 30+ days since all the spots were taken by the time I was signing up. On-Campus was easy with some basic algorithm questions (sorting, tree, etc). Final round was four 45-minute interviews (thought some people only had 3). Lunch was provided.",Simple design questions like messaging and elevator controller   1 Answer
Microsoft,"Nov 9, 2016",No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 1 day. I interviewed at Microsoft (Redmond, WA) in October 2016.","The whole process take 6 months. The interview process take half day. 4 turns back to back. Each takes 45 minutes and 15 minutes to break. Code only take 10-20 minutes, easy-medium difficulty. More time spent on asking detailed and improvement on former projects. Not performed well on behavior questions.",What is the project you most proud of and how can you improve it.   Answer Question
Microsoft,"Nov 3, 2016",No Offer,Negative Experience,Average Interview,NAN,"30 minute on-campus interview. Had very brief introductions, an algorithm question, and a couple of minutes for questions. Overall, the very short amount of time left me feeling rushed and with a bad taste in my mouth, since it was clear that the only thing that actually mattered was the single algorithms question."," Q: In an array that has one value for more than half of its elements, how can you find that value?   4 Answers"
Microsoft,"Nov 1, 2016",No Offer,Neutral Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Microsoft (Raleigh, NC) in October 2016.","Applied through university a while ago, but it took an incredibly long time to get the final round interview which was very frustrating. Questions weren't hard, but finding the optimal solution was the bigger challenge. I also got asked a bit manipulation question that was difficult for me having never come across those problems before and having never use those functions before. The actual final round interview experience was enjoyable, but the lack of communication before that was very frustrating to deal with as I got notified of my final round with less time to prepare than I had ideally wanted.",NAN
Microsoft,"Oct 30, 2016",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Microsoft (San Francisco, CA) in October 2016.","I applied via campus career fair, then it takes around one week to get the on-campus interview. After one week of the on-campus interview, I was invited to the San Francisco doing the on-site interview. Everything goes on very well, people are nice, food is good, etc. We had four round interviews, coding based and behavior questions also."," Some data structure questions about array, tree, etc.   Answer Question"
Microsoft,"Oct 18, 2016",No Offer,Negative Experience,Easy Interview,I applied through a recruiter. The process took 3 weeks. I interviewed at Microsoft in October 2016.,"I had the initial phone screen and got rejected 3 weeks later. They asked me a series of behavioral questions, and one logic puzzle (fruits and baskets with wrong labels).I am surprised and disappointed in the rejection because I feel that I'm a strong candidate (had final round interviews with very competitive companies). I solved the brain teaser and felt I did a decent job on the behavioral aspect. However, my interviewer was NOT a technical person, so she couldn't answer any of the more technical oriented questions I asked at the end. I remember my interview only lasted about 20 minutes. She ended my interview before I could think of more questions to ask. I am very confident that if I had a technical person interview me, they'd have a way better understanding of my skill set.Needless to say I won't be applying to Microsoft again."," Three baskets. One has apples, one has oranges, one has both. They are all labeled incorrectly. Find out which basket contains which with only 1 draw.   1 Answer"
Microsoft,"Oct 17, 2016",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at Microsoft (Santa Barbara, CA) in October 2015.","on campus interview it was 30 minutes long, they seem to interview a large selection of people in the first round interviews to get a good idea of who the top talents really are regardless of what you have on your resume you have a solid opportunity if it through a campus recruiter to get into the first round interview. Its definitely kinda intimidating because they send an engineer to interview you, so judgement is very fair, you dont really need to click with the interviewer as long as you can implement your code properly.",reverse the order of a sentence   1 Answer
Microsoft,"Oct 13, 2016",No Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Microsoft (Austin, TX) in September 2016.","Interviewer was nice and conversational, he asked some basic behavioral questions followed by some light technical questions. I'd say the majority of the interview was behavioral. He asked me to describe some previous work, why I wanted to work for Microsoft, and what I wanted to work on there. If I could go and do it again I would have tried harder to carry the interview and sell myself.",In-place reversal of a linked list.   1 Answer
Microsoft,"Oct 25, 2016",No Offer,Neutral Experience,Average Interview,"I applied through college or university. I interviewed at Microsoft (Chapel Hill, NC).","I received a conformation email from the company with time, location, and dress code. At the interview I was asked a few questions about personality and a single coding question.",Reverse a singly linked list.   1 Answer
Microsoft,"Oct 24, 2016",Declined Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Microsoft (Baltimore, MD) in October 2016.",Campus Recruiting Resume submitted and interview request through email on resume. Interviewer was extremely kind. The interview scheduling process was very quick however is taking a very long time to get the resu lts back.,Implement a class with wrappers and hashes   Answer Question
Microsoft,"Oct 22, 2016",No Offer,Neutral Experience,Average Interview,"I applied through a recruiter. I interviewed at Microsoft (Houston, TX) in October 2016.",Got the interview at a conference. It was scheduled on site after I spoke to a recruiter at the Microsoft booth at the career expo. They were a little disorganized the day of the interview. It was early in the morning and I was one of the first interviews that day.,Walk me through your resume. Tell me about a time you had to overcome an obstacle. How would you check if two strings are anagrams.   2 Answers
Microsoft,"Oct 3, 2016",No Offer,Neutral Experience,Average Interview,NAN,"The interviewer asked me which fields I'm most interested in, and what classes I'm taking, and then went straight to the coding part. After the coding part, he asked me whether I have any questions to him, I asked something about Microsoft and the time was over. It's a 30 min interview.",Implement a class Stack   1 Answer
Microsoft,"Oct 3, 2016",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Microsoft (Redmond, WA) in September 2015.","On campus interview followed by 4-5 onsite interviews. Fast turnaround time, heard back within two days. Interview questions were not difficult - focus is on solving problem with you. Good experience overall.",Tree and sorting questions   Answer Question
Microsoft,"Sep 29, 2016",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Microsoft (State College, PA) in September 2016.",On campus first round interview. I submitted my resume in career fair and got an email to register interview 2~3 weeks later. The interview was about 30 minutes. Asked general behavioral questions for 5~10 minutes and gave a coding challenge.," Asked question about resume, and asked to talk about something that I did not mention on resume.Binary Search Tree related question   Answer Question"
Microsoft,"Oct 7, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Microsoft (Berkeley, CA) in September 2016.","Campus interview30 minutes, questions about resume -> one coding question -> ask questionThe interviewer was pretty nice and patient and gave hints and advice during the processMake sure to show your passion about Microsoft productAfter two weeks got invitation to the final round onsite interviewWill have it next week, hope i can do well",give a linked list and remove a node of the given index   2 Answers
Microsoft,"Oct 9, 2016",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took a week. I interviewed at Microsoft (Seattle, WA) in October 2016.","An on campus interview and an 4 round onsite interview. The process is very fast, I got the result in 3 days after the on campus interview and in only 1 day after the on site interview. Recruiters and interviewers are very nice. The campus is beautiful and the city (Seattle) is also very great."," Projects, Some coding questions and test cases.   Answer Question"
Microsoft,"Oct 10, 2016",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at Microsoft (Saint Louis, MO) in October 2016.","Got a phone screening and I chose all positions that I am interested in, from UX design to software engineer intern. I got a pretty general phone interview, which includes many behavioral question and a couple of tech questions, plus a math puzzle. Overall, the interviewer is very patient and helpful.",Difference between java and c++Describe a teamwork experienceA couple of tech questions   Answer Question
Microsoft,"Sep 6, 2016",Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 1 day. I interviewed at Microsoft in October 2014.,"Phone interview that asked a simple coding question and then basically behavioral questions. Then onsite four 45-minute interviews. One of my interviews was a PM interview despite applying for a software development role, but it makes sense that you have to understand both sides. There was also a design-ish interview where I had to think through all the parts of an app and design use cases.",Basic data structure and O(n)   Answer Question
Microsoft,"Sep 4, 2016",No Offer,Negative Experience,Average Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Microsoft (Redmond, WA) in February 2012.",Got interview thru recruiter. asked basic coding questions and some brain teaser questions. Seems like the recruiter didn't communicate w/ the microsoft folks very well. Had a very big company feel. Decided not to pursue.,basic stuff   Answer Question
Microsoft,"Sep 18, 2016",No Offer,Negative Experience,Easy Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Microsoft (Iowa City, IA) in June 2013.","I am applied online, the after 1 week I got a mail for phone screening. Then the technical person interviewed. We just went through my resume and asked some basic questions. Then have been hoping for the next step, but finally I got rejected",explain sort algorith   Answer Question
Microsoft,"Sep 27, 2016",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at Microsoft (College Station, TX) in September 2016.","The interview was very casual, no stress and formal clothe not necessary. A few simple behavioral questions were asked before the technical ones. The interviewer was helpful and seemed like a friend who was trying to get you through the interview."," Q: Binary trees, linked list, pretty much topics related to data structures.   Answer Question"
Microsoft,"Sep 20, 2016",Accepted Offer,Positive Experience,NAN,I applied through college or university. I interviewed at Microsoft.,"Did an on campus interview, which was very smooth. Asked 2 coding questions on a sheet of paper and was given a chance to ask the interviewer questions. Then flown out to do an on-site interview.",NAN
Microsoft,"Aug 5, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5 days. I interviewed at Microsoft (Mountain View, CA) in January 2012.",was on a Face to face with the manager and a lead and one more developer ..Most of the basic questions.Interested in Angular MVC design Pattern and Entity Framework.they were also more into Sql server . Oracle Toad and usage of EDMX files.," c# basics,DependencyInjection ,why u wanna work here   Answer Question"
Microsoft,"Jul 26, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Microsoft (Redmond, WA).",Took part in an interview event which lasted about half of the day. Four rounds of approximately one hour interviews with short breaks in between. The questions were based on algorithms and Big-O notation for run-time and space complexity. Questions were either straight from or similar to questions in Cracking the Coding Interview. Make sure you understand the complexity of the code you are writing or at least be able to walk through the calculation of it. Practice solving problems from Cracking the Coding Interview and you should do fine.," graphs, queues, strings, heaps, and other common algorithms.   1 Answer"
Microsoft,"Jul 27, 2016",Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 4+ weeks. I interviewed at Microsoft (Seattle, WA).",Multiple phone screen - first with recruiter then with hiring manager. Finally after a few weeks called for onsite interview. The all day interviews are brutal and you have to be on top of your game all day. The last interviewer makes the hiring call," Usual string, array, linked list questions. Given two nodes in a tree, find the lowest common ancestor   1 Answer"
Microsoft,"Aug 23, 2016",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Microsoft (Boston, MA) in September 2015.",On campus interview with Office engineer. Visited school prior to interviews with junior engineer to do resume drops and talk about the culture/expectations during the interview. Very friendly and stressed the importance of learning skills and communicating on the job.,Swap lower/uppercase ignoring special characters.   Answer Question
Microsoft,"Aug 25, 2016",Accepted Offer,Positive Experience,Difficult Interview,I applied through college or university. I interviewed at Microsoft.,First we had a aptitude test. Shortlisted students went through a coding round. After this shortlisted candidates went for face to face interview rounds. Depending on performance people went through 3 - 4 rounds of interviews. After these there was again a quick coding round with the final shortlist (One person was rejected in this round).,The question was: Given a text written in some language where the alphabets are represented with 1 byte or 2 byte. But the one byte alphabets always have their MSB 1 and the 2 byte charecters always have their MSB 0. Now when at some point user presses a back space how many bytes are to be deleted to erase the alphabet?   3 Answers
Microsoft,"Aug 11, 2016",Accepted Offer,Positive Experience,Easy Interview,NAN,"It was easy given that the position was for entry-level undergrads. There were few design questions, some simple algorithms and few test cases. There were three technical interviews followed by a technical cum HR interview with hiring manager. All interviewers were really helpful. Each round lasted fifteen to twenty minutes and the round with hiring manager was for half hour.",Design a snake-and-ladder game   1 Answer
Microsoft,"Aug 18, 2016",No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 5+ weeks. I interviewed at Microsoft (Seattle, WA) in February 2016.",Applied online. Recruiter schedules an Interviewer. The first phone call was about a single puzzle. Then got invited for onsite. They told me the team I would be interviewing an hour before the interview. Didn't get much to prepare specifically. The interviewers asked role specific question which I wasn't even aware of.,System design questions   Answer Question
Microsoft,"Oct 13, 2017",No Offer,Neutral Experience,Easy Interview,I applied through an employee referral. The process took a week. I interviewed at Microsoft in February 2016.,"Got a phone interview after referral. The phone interview is very fast, just 30 mins. The recruiter is very nice, just ask about my information. After that, the recruiter told me intern positions had been filled through email.",Introduce yourself. Talk about resume. Asked interest (backend or frontend).   Answer Question
