Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Twitter,"Nov 12, 2014",No Offer,Positive Experience,Difficult Interview,NAN,"Very pleasant experience. People are friendly. They focus on knowledge and personality. They ask technical details but are not particularly picky about them. The interview might be easy for those who have real experience with the subjects, but hard otherwise. It is really how a good interview should be. Highly recommended.",Some online machine learning question.   1 Answer
Twitter,"Oct 29, 2014",No Offer,Positive Experience,Difficult Interview,I applied through a recruiter. I interviewed at Twitter in October 2014.,"Was contacted by a recruiter with an invite to apply, which contained a code test. Code test was pretty challenging, 2 questions in 60 minutes. I actually did not get a 100% on the code test, but I still received an invite to the phone interview. There, I was asked about a project on my resume that interested the interviewer, which was then followed by a coding question. The interviewer did not provide much help during the duration of the interview. I was unable to provide a working solution for the coding question and received a reject a week later.",Coding question   Answer Question
Twitter,"Oct 22, 2014",Accepted Offer,Positive Experience,Average Interview,The process took 6 weeks. I interviewed at Twitter.,"The process starts with a call from a recruiter. This is followed up with one to two technical phone interviews. Then if the process continues, you'll be brought in for an interview in the office. The process after that is a bit haphazard per internal politics."," most of the questions are technical in nature such as curry functions, organizing large data sets, or questions about scaling.   Answer Question"
Twitter,"Apr 1, 2014",No Offer,Positive Experience,Average Interview,NAN,"First, a online coding test. Two small problems, very easy. Then, I got a campus interview first. One problem, finding k biggest number in a list, not difficult. Can use array, maximal heap, hadoop. After that, I got onsite interview. Two rounds, one about permutations, one about names, not very difficult.",Use what data structure to solve a problem about first names and last names.   Answer Question
Twitter,"Apr 2, 2014",Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at Twitter (San Francisco, CA) in February 2014.","The initial phone call was a quick screening in which they determined which teams I would interview with and went over the basics of my background. It was pretty short and the interviewer gave me extremely valuable advice that helped with the rest of the interview process.I had an online codility test which was fairly difficult but not much more difficult than the later questions.This was followed up with only one more phone interview which was pretty easy for me. I don't remember the specifics but it was all I needed to advance to the on-campus interview.They only paid for 1 night which made traveling across the country extremely difficult (red eye flights). They paid for $50/day of food which was nice considering the city cost and put me in a nice hotel. The office was gorgeous and every interviewer was friendly and on time. I was extremely impressed by their personalities and I loved the office. I couldn't tour much of the office but what I did see, I liked. The campus visit was less than 5 hours, probably only 4 including lunch. It was pretty informal, full of coding questions, theory questions, systems questions, and questions in which we mutually tried to solve problems. I had a great time at the office.",Questions about past projects that I haven't thought about in a while.   Answer Question
Twitter,"Jul 4, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Twitter (Detroit, MI) in May 2014.",Very Professional. They were fast in asking for an interview. The lady I talked to was nice an polite. I felt that I got a positive vibe from the employees working there.,What's the next product that Twitter should produce?   Answer Question
Twitter,"Aug 2, 2014",Accepted Offer,Neutral Experience,Average Interview,"I applied through a recruiter. The process took 7+ weeks. I interviewed at Twitter (San Francisco, CA) in April 2014.","First took an online coding test. After I passed that, I had a phone screen about a week and a half later. I interviewed on-site about three weeks after the phone screen. The interviewers were great, the recruiter was great, and the questions were very reasonable.The only negative aspect of the interview process was the delay time between the on-site and the offer. I received the offer about two weeks after the recruiter stated I would (through no fault of his own, however), despite disclosing that I had other offers on the table with deadlines. This really should have been handled more well, as it put me in a rather difficult position.",There weren't really any unexpected questions.   1 Answer
Twitter,"Jul 25, 2013",No Offer,Negative Experience,Average Interview,I applied through an employee referral. I interviewed at Twitter in July 2013.,"Get a refer by a current employee, then be set up for a online test. The test contains two questions. Both could be searched online. But you have to be familiar with the online test system. So be prepared.Then a phone technical interview by an engineer. Question could be found on leetcode.",NAN
Twitter,"Aug 22, 2013",No Offer,Neutral Experience,Average Interview,I applied online. The process took 2+ weeks. I interviewed at Twitter in August 2013.,"It's an online test before the phone interview.. two questions in an hour, and the time given is more than enough to finish them.",The online test has time and space complexity limits on the solution.   Answer Question
Twitter,"Aug 13, 2013",No Offer,Negative Experience,Average Interview,NAN,Find left sibling of a given node in a tree,NAN
Twitter,"Jun 17, 2013",No Offer,Negative Experience,Average Interview,The process took 4+ weeks. I interviewed at Twitter.,"The interview process took place over the course of ~1 month. I reached out to a recruiter who reached out to me in the past. In consisted of two phone interviews.The first interview involved adding two large integers represented as strings together. In addition there were some questions about what jsonp is and performance of some JS code in the browser that manipulated the DOM.The second interview involved listing out all the possible combinations of a phone number where each number can be represented by letters, e.g. 1 = [A|B|C]. The followup to that question involved the scenario where the number<->letter mapping involved numbers with more than one digit, e.g. 1 = [A|B|C], 2 = [D|E|F], 12=[X|Y|Z].After that It was an onsite interview with ~6 people (2 hiring managers) with one team. I was asked to implement isHappy() where you return false if a number whose digits squared don't add up to 1, true otherwise. I was asked to write the merge() portion of a mergesort. I was asked JS-specific questions, specifically the context of ""this"", closures, implementing bind(). I was asked to implement the DOM selector portion of jQuery. Debugging an issue with some JS code (knowledge about JS and using the browser's debugger).I was asked to come on site a second time to talk to another team with just 2-3 people. I was asked to listi all RHN numbers (defined as a scenario where there's a pair of unique numbers whose cube add up to the same number). Finding the longest palindrom of a string. Returning the k most frequent words in a string delimited by space.I did well on the technical aspects of the interview, but apparently didn't express enough interest in joining the company: recruiters will ask you to verbally accept an offer if your interview goes well -- it would be wise to do so. Don't attempt to say you're interviewing with so-and-so as they don't like you to shop your offer around.",Listing all RHN numbers.   1 Answer
Twitter,"Oct 18, 2013",No Offer,Neutral Experience,Average Interview,I applied through college or university. The process took a week. I interviewed at Twitter in September 2013.,"Met the company representative through a campus fair. Had an online coding challenge followed by an on campus interview. Coding challenge was for one hour, and had 2 questions. Both were reasonably easy to solve. Just had to make sure to treat every base case properly. This was followed by an on campus interview. Had a very open ended question focusing more on the approach than the actual solution itself. In fact the question has no ""one right answer"". Every answer had a pit fall, and the interviewer was interested in seeing if you could identify the pit falls in your method and find the scenarios where the might fail."," given a vector of strings of length n with each word having a length of m on average, group all anagrams into a cluster. Do this for the case that n &gt;&gt;&gt;&gt;&gt;&gt; m and in the most efficient way possible. Assume extra space allowed.   4 Answers"
Twitter,"Nov 13, 2013",No Offer,Neutral Experience,Average Interview,"I applied online. I interviewed at Twitter (San Jose, CA) in March 2013.","1) Phone screen with a recruiterThis was a standard introductory conversation about what my background is, what I'm looking for, and why I'm interested in Twitter.2) Phone screen with the hiring managerQuestions--What is the most challenging part of product management?--Give an example of a hunch you had and how you tested or quantified it.--How do you decide what experiments to run and balance between intuition and measurement?3) On site interview with 6 people (1:1)Panel--3 senior product managers, 2 engineering managers, 1 engineering senior director",topology sort   1 Answer
Twitter,"Mar 22, 2014",No Offer,Negative Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Twitter (San Francisco, CA) in February 2014.","Did the online screening, then was scheduled for an on-campus interview. Was asked a series of facts and other odd questions including the following:- (some other question I don't remember) That was a joke. Why is it funny?- What do you need to turn lead into gold?- Why do we need the theory of relativity?I'm 100% serious, and not trolling.",No coding question was asked. Everything was unexpected.   Answer Question
Twitter,"Mar 6, 2014",No Offer,Negative Experience,Average Interview,NAN,"Applied through their website. Got a response after 2 weeks. The interview was conducted over the phone on a weekend. Nothing too special, just be confident and be yourself and you will do fine. There will be some technical questions, but most of the questions were behavioral. The interviewer was nice and professional.",Why is the Earth round?   3 Answers
Twitter,"Feb 27, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Twitter (Cambridge, MA) in June 2013.",Had four technical phone screens (coding in a shared document) before on site interview. Recruiter did a good job of rushing me through the process because I had another offer. Everyone was very friendly.,Nothing particularly difficult or unexpected. No trick questions. Know the runtime for any algorithm you may code in the interview.   Answer Question
Twitter,"Feb 19, 2014",No Offer,Positive Experience,Difficult Interview,I applied online. The process took 4+ weeks. I interviewed at Twitter.,"I applied online and was later contacted to take an online coding assignment on codility. I recommend doing some of the training exercises on codility before hand just to get use to how it works. The questions weren't too difficult. Just be conscious of the restrictions it specifies (time and space complexities).After that I was contacted to have a phone interview with an engineer. We talked about my past projects I worked on and we talked about some of the frameworks/technologies I used. Then we moved onto a coding question where I coded on collabedit. The question wasn't too difficult. After that I was allowed to ask some questions.After that I was contacted to schedule a second phone interview, which went similarly. The coding question this time was easier but I forgot to make an optimization for space complexity that I should have (although this wasn't pointed out to me, just something I realized later on). I was then asked some follow up questions about turning the function I had written into part of an API, which I wasn't prepared for but think I did fine. I was then allowed to ask some questions.Unfortunately I was told that I wouldn't be moving forward. I felt I did well on the interviews and suspect my background didn't appeal to any open positions they had. The recruiter was very polite and helpful. Overall I had a positive experience.",Nothing unexpected. Similar to questions at other top tech companies.   Answer Question
Twitter,"Feb 13, 2014",No Offer,Positive Experience,Difficult Interview,I applied through college or university. I interviewed at Twitter.,Applied at the campus recruiting. The first phone call is from the team manager who explains to me what they are doing to see if it interests me. Then there are two phone technical phone interview. Questions are not particular difficult.,Determine if a binary search tree is valid or not.   4 Answers
Twitter,"Feb 12, 2014",No Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at Twitter (San Francisco, CA).","Submitted resume through a contact. A recruiter contacted within a few days. She asked to take a coding test through codility. After the coding test they scheduled two phone interviews with their engineers. Questions were easy, but they were looking for error free code without overflow error or anything.",Questions were not difficult. Similar to the ones you find in career cup.   Answer Question
Twitter,"Feb 6, 2014",No Offer,Positive Experience,Difficult Interview,NAN,"Get a codiltiy online test. Two questions: 1) Find the single number in a array, all other elements are paired. 2) Give a array A[k], define the set S{k} := { A[k], A[A[k]], A[A[A[k]]], ... }, write program to count the maximum size of Sks. I did poorly in the second one, and thus failed."," First code interview every, a little nervous. I should have passed if I was not that nervous. I overestimated the difficulty of the second problem, tried to come up with a dynamic programming solution, but it turns out not that complicated actually. A simple scan with a bit vector will solve the problem.   Answer Question"
Twitter,"Dec 2, 2013",No Offer,NAN,NAN,I applied through college or university. The process took a week. I interviewed at Twitter.,"Applied through schools website, had an initial phone screen, within a week",The interviewer asked me to implement a trie and write a 'getWithPrefix' function with a wildcard letter '*'   Answer Question
Twitter,"Dec 6, 2013",Declined Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2+ weeks. I interviewed at Twitter (San Francisco, CA) in December 2013.","Good interview process, nothing unexpected. Had six back to back interviews (with lunch in between which didn't count). A mix of standard data structure and algorithm questions, and a iOS/ObjC specific one (as I had indicated iOS experience and interest).One slight but still off-putting negative is paying $5 for parking at their own building -- really? Every other company (even in SF) had free parking or reimbursed me for the cost.",in-order iterative binary search tree traversal.   Answer Question
Twitter,"Dec 24, 2013",No Offer,Positive Experience,Average Interview,NAN,"Three phone interviews and no on-site interview. Never got any feedback after the 3rd phone interview. It seems HR loses of my track. There is no response via email. The interview questions are about data structure and algorithm. For example, finding the top k items in unsorted array. Finding overlap intervals.",Nothing unexpected   1 Answer
Twitter,"Dec 11, 2013",No Offer,Negative Experience,Average Interview,I applied through a recruiter. The process took 1+ week. I interviewed at Twitter in December 2013.,"HR department reached out. It took only 5 days to schedule first 2 phone interviews. She was really helpful, kept me in the loop all the time."," In the second phone interview, the interviewer wasn't prepared at all. It was a horrible experience, she didn't know what to ask, she didn't even ask me how I am or she didn't talk about her position at the company and her department. In 1 minute she just hopped to coding session without even not being sure about the questions.   Answer Question"
Twitter,"Feb 4, 2014",No Offer,Neutral Experience,Average Interview,"I applied through an employee referral. The process took 2 days. I interviewed at Twitter (San Francisco, CA) in January 2014.","I got an initial referral for Twitter through a friend, and ended up having two phone screens with them.Both screens were a mix of an evaluation of background and communication abilities, and technical abilities. Both required me to have open a browser window and type code that was evaluated by the interviewer.After each screen, I heard back from a recruiter at Twitter within a week (though the second time, I had to prod my contact there after not hearing back within 7 days)"," The hardest question I was hit with was to write a function that takes an integer N and returns an NxN matrix with incrementing integers in a spiral, from outside in.   3 Answers"
Twitter,"Jun 8, 2010",No Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 3 days. I interviewed at Twitter (San Francisco, CA) in June 2010.",phone interview and on-site.some of the interviews were done in pairs. really nice environment and the people is great.,how to cache captchas for login process   Answer Question
Twitter,"Mar 16, 2011",No Offer,Negative Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Twitter (San Francisco, CA) in January 2011.","Applied online and received an email the next week to schedule a phone interview. The first 2 rounds were basic to me, I was asked to write codes. Mostly data structure and algorithm and NOT hard. After that they offered an onsite interview which they withdraw a week later. Then they want to have third phone interview. That also about algorithms. Then they wanted one more round.",looking up data in trie data structure.   Answer Question
Twitter,"Apr 1, 2011",No Offer,Negative Experience,Average Interview,"The process took 1 day. I interviewed at Twitter (San Francisco, CA) in March 2011.","My phone interviewer used a screensharing app to watch me write code to solve his programming questions. I found this awkward and slow. I would have done much better in person with a whiteboard.The recruiter never followed up with me. I know my interview did not go very well, but it is very rude to not call (or even email) the candidate to say ""sorry, you're not a good fit"".",Questions about string parsing.   1 Answer
Twitter,"Dec 30, 2011",No Offer,Negative Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Twitter (San Francisco, CA) in October 2011.","One technical interview, asked me a tree related problem, not solving the problem quickly enough, failed.."," In a binary integer value tree, find the lowest level common ancestor of two values.   7 Answers"
Twitter,"Dec 25, 2011",No Offer,Positive Experience,Average Interview,"The process took a week. I interviewed at Twitter (San Francisco, CA) in December 2011.",The recruiter set up the date and time.The engineer asked me to introduce myself then to code on collabedit.com. He has only one question.," Given n sets of choices: (1,2,3), (2,3,4), (4,5)You pick one element from each set of choices.Generate all possible picking.   11 Answers"
Twitter,"Apr 8, 2012",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at Twitter (San Francisco, CA) in April 2012.","I was referred by a friend. The recruiter contacted me shortly, asked why Twitter, what I would like to work on and if I had any time constraints.I was shortly scheduled 2 phone interviews consisting both on talking about my projects and interests and also CS problems, writing code online. Both interviews allowed time for any questions and short discussions afterwards.Then I had 6 on-site interviews with back-end people (that's what I opted for). They mostly consisted of whiteboard coding and some let me write on the computer. Some were CS questions some architectural and backend.I recommend preparing for it, read about algorithms and be confortable writing code both online (though just a text editor - no feedback) and on a whiteboard. Depending on what you are applying for be prepared for architectural / design questions too.Overall everybody was really nice and have a very positive perception. I got to ask about some of their challenges and discuss their solutions.",Implement a hash table (in C)   Answer Question
Twitter,"Apr 12, 2012",No Offer,Neutral Experience,Average Interview,"The process took 2 weeks. I interviewed at Twitter (New York, NY) in January 2012.",Submitted the resume through twitter careers website. HR got in touch to schedule a 45 minute interview. Was asked to write code on collabedit. The question was to find the subtree with maximum number of files given a filesystem tree. The interviewer clarified that directories need not be counted as a file. The interviewer also gave system call APIs (that he had made up) that should be used to access the filesystem. I provided him a recursive solution coded in C++.,What was the most challenging project you worked on recently ?   Answer Question
Twitter,"May 19, 2012",No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 2+ months. I interviewed at Twitter (San Francisco, CA) in April 2012.","I was referred by a friend and the recruiter got in touch with me around 2 weeks later. This was sometime in the middle of March 2012. He scheduled a phone interview for me a week later after which he informed me he would be scheduling 2 more phone screens and asked me for convenient times.I didn't hear from him for around 6 weeks after that. I had mailed him in the interim asking for updates, but received no response and I assumed for some reason the first phone screen didn't go well (which was surprising as it was a pretty straightforward interview which I thought I did pretty well)One fine day around the end of April, I receive a mail from the recruiter apologizing for the delay but not offering a reason. We agreed on dates for the 2 remaining phone screens which again went pretty well.He then asks me if I can fly down to San Francisco (I am based out of Bangalore) which I said I would be glad to but ask if I can take a few rounds over skype to speed up the process. He ended up scheduling 4 rounds over skype. After the interviews, he informs me that the feedback was positive and he would set up another round with an Engineering manager. My internet connection had some issues during the call with the Manager but I am confident I was able to answer the single design question he ask me. After the interview, I had a couple of questions to ask but he complained that my voice was breaking up and he thanked me for my time and ended the interview.I was really shocked when the recruiter calls me up the next day and informs me that the Manager ""did not find me a good fit"". I was pretty upset as he had mentioned to me earlier that all the other round were really positive. In retrospect, It did feel as if the manager has decided to decline the offer before the interview was complete.",Phone Screen 1 : Implement basic Binary Search   1 Answer
Twitter,"May 22, 2012",No Offer,Negative Experience,Easy Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Twitter (San Francisco, CA) in March 2012.","Most of the interviewers were great, asking awesome questions, sharing their experiences at the company. The last interviewer, however, was super bad, asking to write code on the whiteboard that consisted of detailed implementation in C++ (which I don't use for my job), recursive solution (which is usually not used on handheld devices that I code for a living), and excrutiating amount of unneeded details that she demanded was written through for the very specific problem she presented.She was full of arrogance... Just like their CEO, whom I got to see in the cafeteria talking to my host, but who didn't even look my way (or made any effort to be... oh... a good host, at least).",Describe the perfect UI/Graphics designer that you'd like to work with.   Answer Question
Twitter,"Mar 15, 2013",No Offer,Negative Experience,Easy Interview,NAN,Still waiting for the 2nd phone interview," Given a number, tell how many '1's are there in the binary fomat of this number   3 Answers"
Twitter,"Apr 4, 2013",No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 5+ months. I interviewed at Twitter (San Francisco, CA) in November 2012.","Short version:The most disorganized, disrespectful, and unprofessional hiring process I've ever experienced. Avoid.LONG version:I applied online, and was contacted by someone from HR to solve a simple coding question and send my solution by email.After that, had a phone interview, had to code some algorithms on a shared document. Nothing complex, but it didn't go well because I went in completely unprepared, and realized my CS basics had got quite rusty over the years.Nevertheless, to my surprise, had a second phone interview, same type of questions, and this time things went much better, as I had been refreshing the typical algorithms and data structures material.I was called onsite, and had a full day of interviews with several members of the engineering team. Again, same type of problems, related to algorithms, data structures, complexity analysis, the usual things.Before this, I had been preparing even more, and I think my performance was pretty good.Up to this point everything went super well, the people were nice, great atmosphere at the office, a very good experience.Now HR takes over, and the chaos starts.So after some time someone from HR contacts me, and says they're working on an offer for me. Great news!A few emails and phone calls were exchanged, discussing possible offer numbers, locations, etc.I'm told all is set, I'd be getting an offer very very soon. Still great news.The ""getting an offer very soon"" is repeated week after week, but there's always something that's delaying the process, or someone that we're waiting for.So, I wait, and wait some more.More than 2 months pass, always with regular contact with HR people, and still I'm told everything is being taken care of.A different HR person takes over, and apparently he is clueless about who I am, how I got there, and basically doesn't know anything about what happened so far.But after some weird phone conversations, the status is the same: ""yeah, you'll have an offer in hand this week"".Then he calls me and says that the previous recruiter made some errors with my process, and they are rechecking everything.Needless to say that I'm shocked by this, but what can I do... Apparently we're back on ground zero or something.The recruiter didn't remember what we had discussed on the phone a week before, and asks me ridiculous questions like:""Are you a new grad?"" (I've graduated more than 12 years ago, as is obvious if he just had glanced over my CV);""Did you interview at our office?"" (excuse me?!)This made me wonder, have they lost my file? Have they lost my interview scores? Do they know who I am? What happened?I was almost in a panic, but still, we keep contact and I wait for some progress.Again, the same old, ""we're waiting for person X to do Y"", and later ""if you don't hear from me by day X contact me"".Day X comes. No feedback. I email the recruiter. No answer.Two weeks pass. More emails. Still no answer.Recruiter contacts me, and says they are still ""trying to work on this"".Finally, after FIVE months of this, recruiter contacts me and says that they are NOT going forward with an offer.This whole process was just a huge waste of time, made me lose other opportunities, and caused immense stress on me and my family (we would be moving to San Francisco from Europe, then suddenly we were left hanging on uncertainty for months).Very very negative experience."," Won't disclose details, but type of questions are similar to those you may encounter at Google, Microsoft, or any of the big software engineering companies.   Answer Question"
Twitter,"Mar 29, 2013",No Offer,Positive Experience,Easy Interview,I applied online. The process took a week. I interviewed at Twitter in March 2013.,"Pretty easy process. Contacted recruiter on Linked In and he got back with an interview offer.Interviewer called right on time. extremely polite person and easy questions.one coding problem and several theory questions on OS.Still awaiting results1) Related to signal handling and process/threads2) Relating to string parsing and pointer handling3) some basic info on IP address, subnet masks"," how do ""seg faults"" work   Answer Question"
Twitter,"Mar 25, 2013",No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 3+ months. I interviewed at Twitter (San Francisco, CA) in February 2013.","The interview process took a ridiculously long time from start to finish, for starters. I was actually an internal referral and from initial contact through the 2 screens all the way to the onsite took over 2 months. Then it took them almost 3 weeks to get back to me to tell me they didn't want me. I've been in this space for a while and that seemed odd to me. The rather large unnamed company I work for typically has about 2 week turn-around for remote applicants.They did the typical 2 phone screens and flew me out to San Francisco to interview on site. Most of the guys on my loop seemed to not know each other at all and the transitions were rather awkward. There was no real pattern to the questions except for the fact that they covered your typical Computer Science fundamentals.Actually, I expected more questions about scale and design. The only person who touched on that sort of thing was a Senior Software Engineer but it was really round about how he got to it.Overall, not a really bad experience, but based on the feedback, I have to believe they could have made up their mind more quickly."," None of their coding questions was unexpected. They all were all fairly straightforward questions about Hash Tables, finding palindromes, etc. However, the one which really threw me was when one of the Senior engineers asked me to describe a ""cool"" project I worked on. This in itself wasn't unexpected but his aggressive attitude was. A very short time into my explanation he got kind of aggressive and started bashing the project for its perceived faults, despite the fact that he hadn't touched on the actual requirements.To my personal discredit, rather than point out that fact, and lay out the requirements and the techincal merits of what I did, I got defensive and it all went down hill. Note to other interviewees... don't do that :). Just stand your ground and seek clarification or state clearly why you think their viewpoint isn't valid. In retrospect, this was probably a test of my disposition which, I don't mind saying, I failed!   Answer Question"
Twitter,"Mar 26, 2013",No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2+ months. I interviewed at Twitter (San Francisco, CA) in March 2013.","I was referred internally and almost at the same time contacted through Linkedin.I had two phone interviews and an on-site interview. The overall process took almost 3 months. I was impressed with most interviewers who were humble yet experienced and knowledgeable. They were also helpful in getting a better understanding of the team.Like any other tech companies the questions are standard computer science questions revolving around data structures and algorithms.The engineers seemed quite happy to work there. Besides the very long time it took, my only bad experience was with one of the on-site interviewers who was obnoxious and laughed multiple times after I answered some of his questions. I can understand coding can be funny, but I don't think this condescending attitude reflects well on the team and the company in general.",NAN
Twitter,"Mar 21, 2013",No Offer,Positive Experience,Average Interview,NAN,"Asked about my background, and a technical question. The process was pretty standard, but I wasn't prepared enough for it. It was a phone interview, and the problem was in javascript. I had to code online in a shared document.",None   Answer Question
Twitter,"May 13, 2013",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 3+ months. I interviewed at Twitter (San Francisco, CA) in September 2012.",HR was slow but got the work done eventually.,NAN
Twitter,"Jan 28, 2013",No Offer,NAN,NAN,NAN,I set up phone interview with recruiter and did a phone screen interview. It was tech interview and not that bad. Interviewer was extremely nice and kept giving me advise. Interview was simple. He showed me some code and discuss about it with me. After that I got an email that I was not selected to next step. I was a little disappointed because I thought I did ok.,Discuss the code   Answer Question
Twitter,"Jan 30, 2013",No Offer,Neutral Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Twitter in December 2012.,"Two consecutive 45-60 minute technical phone interviews. Both interviewers were very friendly and I got to ask about the projects they worked on that they were most proud of. Hearing back from the interviewers could have gone faster. Questions included incrementing/decrementing a string representation of a large integer, and selecting and removing elements with particular classes from an HTML document (both in JavaScript)."," Selecting and removing elements from an HTML document seemed surprisingly straightforward--did the interviewer really just want me to call, for example, `jQuery('.class').remove()`?   1 Answer"
Twitter,"Feb 20, 2013",Declined Offer,Negative Experience,Difficult Interview,I applied through other source. The process took 3 days. I interviewed at Twitter.,"I was contacted via someone from Twitter directly having had not applied for a position. They indicated that they had found me via a web search. I setup an interview with this person via e-mail and they were quite casual and I thought they were a fellow engineer but later found out they were one of Twitters many recruiters. The day of the interview I talked to them over the phone and it got just plain weird really fast. The person on the phone started blasting me with low level questions and then wanted to go over my job history. When I started asking questions they started to get somewhat agitated and hostile with me. He then started ""picking apart"" my resume and getting somewhat personal about my work history. What gives? You called me! If you had issues with my work history why did you bother me?"," ""how do we know that you won't accept a better offer from Google if we hire you""   1 Answer"
