Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Amazon,"Dec 4, 2014",No Offer,NAN,Average Interview,"I applied online. The process took a week. I interviewed at Amazon (Irvine, CA).",Do an online test and get called for an onsite interview with 4 people. Spend around 45 minutes with each interviewer. One of the interviewers seems doing his own stuff by staring at his own laptop and not paying attention when I write the code on the board.,The most difficult situation is when the interviewer seems doing his own stuff and not paying attention to you.   1 Answer
Amazon,"Dec 1, 2014",No Offer,NAN,Difficult Interview,"I applied online. I interviewed at Amazon (Seattle, WA).",Applied online and received a reply back about a month later. I took a timed programming test online which included writing two programs and answering a bunch of behavioral questions. I was then called in for the onsite interviews which went on for about 5 hours. Each interview consisted of writing at least one program on a whiteboard and a few technical questions.,- Balance a BST   2 Answers
Amazon,"Nov 24, 2014",No Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at Amazon in October 2014.,"Applied through career fair at University. Had one online assessment and work assessment. Got call for onsite interview. Had 4 onsite interviews which covered almost all the areas like object oriented programming, trees, graphs, arrays, behavioral questions."," All questions were standard, nothing difficult.   Answer Question"
Amazon,"Nov 16, 2014",No Offer,Positive Experience,Average Interview,I applied online. The process took 2 days. I interviewed at Amazon in March 2014.,An application including GPA & accolades. A phone interview was conducted at a convenient time agreed upon. Phone interview was given by an intern majoring in business & communications and not someone knowledgeable in the field of software engineering.,List many HTTP status codes.   Answer Question
Amazon,"Nov 14, 2014",No Offer,Positive Experience,Average Interview,I applied online. The process took 2+ weeks. I interviewed at Amazon in December 2013.,"Interviewed with them as a new graduate last year. It was a great experience. They asked one OOP question and three programming questions. The interviewers were nice and smart. Additionally, one man mentioned the on-call duty.",OOP questions   Answer Question
Amazon,"Nov 3, 2014",No Offer,Positive Experience,Average Interview,"The process took 2 days. I interviewed at Amazon (Seattle, WA) in October 2014.","Applied within company website.Scheduled for a phone interview.Being asked many behavioural questions and if it's possible for relocation.After a chat, received an email with coding question expect answer replied via email."," Given a list of 2D coordinates representing boundaries of a 2D shape and an internal point (x,y) within the 2D shape.Find how many internal points are there within the 2D shape.   Answer Question"
Amazon,"Oct 30, 2014",No Offer,Negative Experience,Difficult Interview,"I applied through a recruiter. I interviewed at Amazon (Seattle, WA).","I am very disappointed at amazon.1) They only told me there will the 4-7 of 45 mins interivew back to back, and they will provide lunch. No interview schedule was included, and according to one of the video they sent me, I should get the schedule in the morning from frontdesk or recruiter.When I got their office at 8:45AM (scheduled time), I ended up waited until 9AM to see my 1st recruiter. When I asked him about my schedule, he has to pull me to another recruiter and the 2nd guy pulled it up from his phone and told me there will be 5 interviews. Then they both left and asked me to wait in the lobby again for a different recruiter who set up this interview9:10AM, an engineer went down to pick me up. He said he is my first interviewer and he was sitting in the room and waiting for me since 9AM. Apparently the recruiter screwed up....2) The 4th interviewer has some allergy maybe, and kept on clearing his throat when I was writing code on the chrome book. I was distracted and annoyed, but don't want to be rude so I did not say anything. Still managed finished the code although it took longer because of the distraction.3) When the 5th interviewer is done. She asked me if I already had lunch or something. I said no. So she pinged someone on IM and told me she is sorry, but I have to go for lunch by myself...4) According to the recruiter I should get the result within 2 days, and I did not. So I pinged the recruiter on the 3rd day, and he told me they are still waiting for the last bit of feed back to be entered. Then 2 weeks later, I still did not even hear a word from him. Seriously? Don't I deserve an answer after spending 4+ hrs in the whole interview?Most of the interviewers are smart and nice. But the whole interview process is very poorly organized. Why on earth they want to drag a local candidate to downtown seattle at 8:45AM just to finish the whole interview at 12:30PM?? so they don't have to provide lunch?Look like there is no offer for me. That's ok, anyway I don't want to work for a company poorly managed like that."," Most questions are reasonable. The last question is harder, maybe that is the so called bar raising question   Answer Question"
Amazon,"Oct 23, 2014",No Offer,Negative Experience,Average Interview,"I applied online. The process took 7 weeks. I interviewed at Amazon (Irvine, CA) in May 2014.","Evertyging was very cool experience, I applied in the website, two weeks later they contacted me for a phone interview, so after that first contact passed 1 week for the phone interview and then 1 week more they contacted me again, they wanted an onsite interview, in 3 weeks. So I got ready for it.I went the day of the interview, everything was nice, normal questions about design and algorithms, so far my day was excellent I felt like I was answering ok, until the end of the interview, it was at 3 pm, the last interviwer was late, I was waiting for him, he came more than 20 minutes late ( 3:22 ), then he apologized, then he gave me a question, I was in the middle of the answer when he said, its ok, i think we are out of time, and i felt kicked out ( 3:28). The last interview was only 4 minutes? I think he had a load of work or other appointments, I did not think I was answering that bad, the worst thing is I think he was the bar raiser, and I think I depended more in that interview than the others.I don't know if its related, but the next day I lost a call (I was busy), from a back ground check company, since Amazon was the only company I was applying I imagined it was from them.Two days after the on site interview they called me to say that they had no offer, but they wish I could apply again in a few weeks. I did not, since it took me 6 weeks preparing for the interview, so I lost interest."," If you are a web administrator, and you receive an DDoS Attack, were there are ""N millions"" of hits at the same time, how do you avoid the servers going down?   Answer Question"
Amazon,"Oct 22, 2014",Declined Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took a week. I interviewed at Amazon (Seattle, WA).","Attended a hiring event on site. Was interning at another tech company and responded to an email mass mailed to my university regarding the event. Was flown out on their dime within a week. There were 4 separate interviews with one conducted by two engineers and another by an engineer and a manager. The interview was very simple and easy and left me expecting another round of interviews, but I received an offer within a week. I shared a cab with 3 other interviewees and they too were shocked by the basic interview questions. One was even very upset about the thought of another round of interviews given that he had a pending offer deadline. Everyone was very friendly though and it seems like a great place to work.",Very simple and common interview questions. They should not have been able to differentiate candidates with at least basic competency. This is probably due to the hiring event. They were interviewing dozens of candidates onsite every week.   Answer Question
Amazon,"Oct 15, 2014",No Offer,Positive Experience,Difficult Interview,I applied online. The process took 2+ weeks. I interviewed at Amazon in January 2013.,"Phone interviews, in person interview. The phone interviews are conducted by employees that are working on the projects that you may end up on. You might even work with someone who you talked with. They are very nice and are willing to help."," Had trouble with binary tree question, but should be easy with more preparation   Answer Question"
Amazon,"May 14, 2014",No Offer,Negative Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Amazon (Seattle, WA) in May 2014.","Applied on the site, recruiters contacted with in a few weeks. The overall experience was negative because I felt the interviewer was a bit rude. I've interviewed with Apple, Google, FB as well and all the others have been positive experiences regardless of how the interview went.",2SUM with Hashtable   2 Answers
Amazon,"Apr 22, 2014",No Offer,NAN,NAN,NAN,Phone Interview,How would you add n items in Fibonacci Series?   1 Answer
Amazon,"Apr 28, 2014",No Offer,NAN,NAN,I applied online. The process took 1 day. I interviewed at Amazon.,"It was well organized and all the interviewers were on time. I interviewed with 4 different people and the technical questions were about string parsing, designing OOP classes and designing a directory (like in DOS)",Designing a directory   Answer Question
Amazon,"Apr 18, 2014",No Offer,NAN,Difficult Interview,I applied online. The process took a week. I interviewed at Amazon in March 2014.,"Group interview. Started from morning. Three people a team. The team was given some reading material, and each person chose one part to code. During the coding process, the interviewers would ask for your solutions.",The problem was related to machine learning knowledge.   Answer Question
Amazon,"Apr 7, 2014",No Offer,NAN,Difficult Interview,NAN,I was contacted by a polite recruiter through LinkedIn. She arranged a phone interview for me. The guy that talked to me was very polite. The questions were of incremental difficulty. He started by asking basic data structures questions and then we did some coding.,Find if a word is anagram (e.g. ana is an anagram).   10 Answers
Amazon,"Apr 2, 2014",No Offer,Positive Experience,Average Interview,"I interviewed at Amazon (Seattle, WA) in March 2014.","After online test, onsite interview. Online test is easy. I'm sure you must do same or similar questions before. The hotel is really close to the comany. Only 10 minutes walking. I didn't prepare well and I'm so nervous, so I can't work out the first question, which make me upset.",All technique questions. Difficult if you donesn't prepare well.   Answer Question
Amazon,"Jul 2, 2014",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Amazon (Blacksburg, VA) in April 2014.","I had two 45 minute technical interviews. The first interview was more about core java concepts, while the second was a critical thinking technical question. You should know all your data structures really well, and be ready to apply them in situations presented. They are also looking for people that are passionate about emerging technologies and have a desire to constantly keep learning",Ask questions about data structures and core java concepts.   Answer Question
Amazon,"Jul 5, 2014",No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 3 weeks. I interviewed at Amazon (Seattle, WA) in April 2014.","Group Interview. Three guys in a team. We have to solve a problem, there three parts in the problem. Everyone of us choose one part and solve it by ourselves. So it's not really a group interview. During this process, we have to talk to the engineer two time. The in person interview is about the algorithm and how to improve it.",Nothing unexpected   Answer Question
Amazon,"Jun 14, 2014",No Offer,Positive Experience,Difficult Interview,I applied through college or university. The process took a week. I interviewed at Amazon.,"On-campus interview， I failed on the first interview. I was asked to solved an algorithm problem and an OO problem. The OO problem is card problem, and it is exactly same as the one in cracking code.",problems on the cracking code   Answer Question
Amazon,"Jun 5, 2014",No Offer,Positive Experience,Difficult Interview,NAN,"It was a good experience over all. Know your basics, algorithms, sorting and searching techniques, know at least one programming language in and out. Think clearly, code correctly. Relax the night before, and prepare well in advance.",NAN
Amazon,"Jul 9, 2014",No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 1 day. I interviewed at Amazon (Miami, FL) in April 2014.","I was contacted to do an initial interview. The interview process was all done online, on a 3rd party website where I had to solve three problems. They asked three questions in regards to manipulating data structures. I was required to solve the problems in the most optimal manner, as well as provide a reasoning on why I solved it the way I did, as well as explain in detail the time complexity.",Explain in derail the time complexity of all solutions.   Answer Question
Amazon,"Jul 15, 2014",No Offer,Positive Experience,Average Interview,I applied through college or university. The process took 2 weeks. I interviewed at Amazon.,"Applied on the website under the university section. Received an email from recruiter and setup two 45 mins tech screens with engineers. Spent the first few minutes learning about their role, as well as explaining my background/interest. No specifics questions just general. Then one coding question. I was asked to write an algorithm to compute square root. The other call asked me to reverse a Linked List.",1 ) Algorithm to compute square root that handles perfect and non-perfect squares.2) Reverse a LinkedList   3 Answers
Amazon,"Jul 14, 2014",No Offer,Neutral Experience,Difficult Interview,"I applied through a recruiter. The process took 3+ weeks. I interviewed at Amazon (Seattle, WA) in April 2014.","I talked with a recruiter, then a technical phone screen with coding problems, followed by an on site interview with 6 sessions, 5 technical and one with HR. Technical questions covered things like graph problems, sorting streams of integers, checking if a given list of words are contained in a magazine. Every problem was coupled with an analysis of computational complexity and memory trade offs.",How would you optimize the recipient of IPC message packets so that all messages are stored in a database with high throughout despite a (relatively) slow database connection.   Answer Question
Amazon,"Jul 26, 2014",No Offer,Neutral Experience,Average Interview,I applied through college or university. The process took 2 weeks. I interviewed at Amazon in February 2014.,"As most of the other people have stated, they have a pretty regular interview process.Two back to back phone interviews of around 45 mins. I was asked basic questions regarding String reverse, Card Deck, Compare Binary Trees mostly from Cracking the Coding book. Also, regarding Android Development since It was on my profile."," All questions are regular, can be found on geekforgeeks   Answer Question"
Amazon,"Jul 25, 2014",No Offer,Negative Experience,Easy Interview,I applied through a recruiter. The process took 1+ week. I interviewed at Amazon in January 2013.,"Got contacted by a recruiter. They seemed interested in my background in computer vision and machine learning. They had me do a small programming exercise over the phone. Then I went in for an in person interview. It was frustrating because they could not say anything about what I would be working on, other than I was a great match.",What is the most disruptive thing you've done?   1 Answer
Amazon,"Jul 25, 2014",No Offer,Negative Experience,Average Interview,"The process took 4+ weeks. I interviewed at Amazon (Seattle, WA).",Interviewed with 5 people total. One of them was very nice and friendly. All the others were impersonal and mechanical. Could tell it was a everyone man for himself kind of culture.," Questions weren't hard, but hard to impress the bar raiser interviewer, who has veto power and mandated to hire people better than 50% of the company.   Answer Question"
Amazon,"Jul 24, 2014",No Offer,Positive Experience,Difficult Interview,I applied online. I interviewed at Amazon in April 2011.,Responded to a posted job with my reume and cover letter. Had a scheduled phone interview which was casual discussion of my background and accomplishments. Was flown out for face to face interview where I met with team members 1 at a time for aprox 1 hour technical interviews where I was given design problems and technical Java questions like demonstrate the use of threads and queues. Finally interviewed with manager and was challenged with open ended qestions to answer with as much as I could provide for ideas and direction.,The difficult part for me was the psychological pressure that was used threw me off my game. Just remember they would not be interviewing you if they did not want to hire you. Its ok not to have all the answers .. you will be part of the team :)   Answer Question
Amazon,"Aug 3, 2013",No Offer,Negative Experience,Average Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Amazon (Seattle, WA).",Two Phone Interviews - went wellas both were according to my major skill set - C++ and common software development questions.Invited for on-site personal interview,Didn't go well. An engineer came with an intern and intern had laptop to take notes. The senior engineer asked me about web services and my experience around it.   1 Answer
Amazon,"Jul 30, 2013",No Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Amazon (Seattle, WA) in April 2013.",Applied online then got a chance to Seattle.Group interview.,Limited time to sale yourself.   Answer Question
Amazon,"Aug 1, 2013",No Offer,Positive Experience,Average Interview,I applied through other source. I interviewed at Amazon.,"phone interview, talking about resume, dynamic array, then traverse a tree, DFS or BFS, difference, implement them.",NAN
Amazon,"Aug 1, 2013",No Offer,Positive Experience,Difficult Interview,I applied through a recruiter. The process took 2+ weeks. I interviewed at Amazon.,"Contracted by 2 different recuriters. Phone interview setup - 45 minuts coding question. Invited to an onsite interview. 2 45 minute coding interviews, 1 objected oriented design specific interview, 1 systems design interview. Also included behavioral questions."," NDA signed so no details on questions, but know typical data structures and algorithms basics. A lot of behavioral questions.   Answer Question"
Amazon,"Aug 5, 2013",Declined Offer,Neutral Experience,Difficult Interview,"I applied online. I interviewed at Amazon (Seattle, WA) in June 2013.","I got contacted by a recruiter a few days after applying online. I had one phone interview that went pretty well and got contacted for an on-site interview at their head quarter in Seattle. I had 4-5 interviews back to back with no break and met one person during each interview. That was interesting to meet people from different areas who asked me questions that were quite various. I had one of the best interviewer I have ever met during one of those interviews. A couple of days after those interviews, I got an email telling me that they will start working on an offer.",The questions were very usual for that kind of interviews.   Answer Question
Amazon,"Jul 25, 2013",No Offer,Negative Experience,Difficult Interview,I applied through other source. I interviewed at Amazon in July 2013.,I was contacted via LinkedIn and a technical telephone interview was setup. The technical interviewer had a fairly strong Indian (I think) accent and I found it difficult to understand him. Which made it very difficult to participate in the interview. In retrospect I should have just said that I couldn't understand him and tried to work something else out.,Was only asked one question. Given a Single Linked List print its values in reverse order. I provided some solutions but interviewer was looking for use of recursion.   Answer Question
Amazon,"Jul 28, 2013",No Offer,Negative Experience,Difficult Interview,I applied through college or university. I interviewed at Amazon.,"I applied through a HR and then I had two 45 minutes phone interviews back to back. Both of the phone interviews were extremely technical and required you to code on google docs. In the beginning of both interviews, I was asked simple technical questions like what is hashtable and linked list and basic data structure questions. I screwed up coding part for both my interviews.",Coding Breadth First Search(I had yet to learn Breadth First Search in school).   Answer Question
Amazon,"Jul 29, 2013",No Offer,Negative Experience,Difficult Interview,I applied online. I interviewed at Amazon.,"I got a phone call for HR interview. They asked about team skills, basic skills acquired during project.The technical interview consisted of the following:check if palindrometreestack and cuehash table",the hash table question was determine was which person bought the same thing on the same day. the data has to be taken from two files from two days.   1 Answer
Amazon,"Jul 29, 2013",No Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 3 weeks. I interviewed at Amazon (Philadelphia, PA) in June 2012.","HR scheduled an interview in campus recruitment , Two technical interviews back to back of 45 mins . Asked a lot of software fundamental questions. Be prepared",How do you remove red nodes and get the entire tree structure in a red black tree   Answer Question
Amazon,"Jul 24, 2013",No Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 1+ week. I interviewed at Amazon (Seattle, WA).",Contacted with Recruiting then went on to have 3 different phone interviews each one was about 45 minutes.," Given a sorted array find the minimum amount of values that are needed to be inserted to make a sequence of a given length. ie [0, 2, 5, 7, 11] for length 5   Answer Question"
Amazon,"Jul 22, 2013",No Offer,Positive Experience,Difficult Interview,I applied through a recruiter. I interviewed at Amazon.,"Contacted via Linked In by a recruiter and a phone interview was set up. Was called by a developer on the team and used Collabedit to work out the programming questions. Questions were purely technical, nothing about your background or work experience. It's been awhile since I did this stuff in college, so worked through them the best I could. Interviewer was cool though and answered questions about the company. Going to study up and practice problem solving and try again.",Code an algorithm to find the longest palindrome in a string.   Answer Question
Amazon,"Aug 22, 2013",No Offer,Positive Experience,Difficult Interview,NAN,"Interviews are hard. If you get to the on-site level, be proud of yourself, not that many people get this far. ""You done good, son!"" Not everyone gets this same type of interview that I did. Some people skip the phone screens and on-site rounds and go straight to a group project on-site. Either way, don't get cocky, just make sure you study your material and get crackin on fundamental programming."," All I can say about the on-site interview was that we were in the room for about 6 hours, with 6 rounds of interviews after the initial HR meeting.   Answer Question"
Amazon,"Jun 21, 2013",No Offer,Positive Experience,Average Interview,"I interviewed at Amazon (Seattle, WA) in March 2013.","The interview is a group project. Three people form a group to finish the project. During the whole process. The member could discuss with each other. Every one is responsible for part of the question. In the afternoon, every one would have an interview for about 30 minutes.",NAN
Amazon,"Jun 16, 2013",No Offer,NAN,NAN,NAN,"Had a phone screen, asked some difficult algo questions, be prepared to Hashtable and Linklist. It was a great company to work for ... really understood developers. Sane work-life balance and competitive salary.",NAN
Amazon,"Jun 11, 2013",No Offer,NAN,NAN,I applied online. The process took 2 weeks. I interviewed at Amazon.,"Applied on their website and got contacted about a week later for an on-campus interview. There were supposed to be three rounds of interview in total, but I didn't pass the second round. Most of the questions (mostly about data structure and algorithm) are not that difficult as long as you are well-prepared and have a clear mind during the interview. The Interviewer was quite nice.",NAN
Amazon,"Jun 4, 2013",No Offer,Positive Experience,Difficult Interview,I applied through college or university. The process took 1 day. I interviewed at Amazon in March 2013.,"It is a compus program so there is no phone interview. I went to the onsite and was asked to do a project. During the process, they will asked u question about your implementation about the project. And it wil be a group work. Every one will get his own part.",no difficult questions   Answer Question
Amazon,"May 30, 2013",No Offer,Positive Experience,Difficult Interview,I applied online. I interviewed at Amazon.,"There were 2 technical phone rounds. Both interviewer were from the same team. They use collabedit for the online sharing of codes. In the first round I was given 2 coding questions. One on arrays and one on graphs. I comfortably coded first question but my second code was not up to the mark though it's logic was right. It seemed like first interview was happy with my performance. Then there was another tech phone interview with different guy who asked me a question on Arrays and strings. I gave him to solutions for the problem but he wanted the improvement. Then after 15-20 min. I got the correct solution and coded it in next 5-7 min. I feel there were couple of bugs in the code and because of the time I took to answer that question, I did not get further round of interview.",Graph question   Answer Question
Amazon,"Jun 26, 2013",No Offer,Positive Experience,Difficult Interview,I applied online. I interviewed at Amazon.,"Four questions, each question tackling different topics regarding comp sci fundamentals."," Devise an eval&#40;) method for numerical expressions such as + x - / given a string containing brackets and parenthesis. I.E. ""(3 * 6) + [(2/4) - 1]""   1 Answer"
Amazon,"Jun 29, 2013",No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 1+ week. I interviewed at Amazon (Seattle, WA) in September 2012.","Was contacted by a recruiter based on my Linkedin profile. Procedure was pretty standard 2 phone interviews and then a day of onsite interviewsPhone round 1:1) Reverse a linked list in place2) Design a OO model for a parking lotPhone round 2:1) Given to BSTs write a function that says if the trees are the same or not.2) Design a OO model for an online share trading system.After these two went well I was asked to fly out to seattle for a day of interviewRound 1:1) Given an large set of numbers, find the top 100. Write code on whiteboard.Round 2:1) How would you implement a anagrams functionality for kindle.2) If you come in one day and you see that suddenly the traffic to your website is down 10% how would you go about troubleshooting this.Round 3: (Lunch interview)1) General stuff about what I was working on in the current company.2) One question (some code on a paper) about threading and deadlocks.Round 4:1) Given a sorted array of numbers and then the numbers are rotated, how would you implement a search in less then O(n)2) Given two string, check if one is a result of rotation of the otherRound 5:1) Some question about single linked list (donot remember but was pretty easy)2) How would you design a system to maintain a zoo (OO design)",Nothing really extraordinary.   Answer Question
Amazon,"Jun 26, 2013",No Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at Amazon (Seattle, WA).","An Amazon recruiter came to my University to give us a spiel about working at Amazon and accepted resumes at that time. She contacted me by phone to see if I would be interested in interviewing. This was an expenses-paid trip to Seattle for a few days.The day started with a general QA session with some really nice Amazon SE Engineers. The bulk of the interview after that was a group programming project; we were given a task, split into teams of 3, and had around 6 hours to program. We were pulled out individually during that time to discuss our individual implementation and ideas. They wanted to, of course, discuss the time complexity of the implementation. I was a bit turned off by the fact that they asked 0 questions about projects we had worked on in the past or questions to learn more about us as people--but maybe they were getting some of that information just by observing how we interacted with our teammates?I personally think I flubbed this one--I got flustered at the start and it took me too long to get started. Be prepared to think through a large, complex problem that could involve a lot of programming and data structures. The problem in our case was divided into three parts--I took the third one, but I think it was more reliant on the other parts than I had anticipated. I recommend trying to pick a part of the problem that doesn't necessarily build from the other parts if you plan to ""divide and conquer"" to solve the problem.If I had to do it again, I might try a more team-oriented approach. Instead of trying to get everything implemented in such a short amount of time, work together to really iron out the implementation on paper, and THEN get started on the implementation with really well-defined (and modest) goals for each programmer. One of the reasons I didn't feel quite comfortable with this approach at the time is that one of my teammates was sort of bashing people he had programmed with in the past... and I felt uncomfortable about adding myself to his roster of bash-ees! If I do apply again in 6 months as Amazon suggested, I'll be sure to ignore such impulses and really apply myself to the idea of working as part of a team.",Large group programming project--working on a small development team and brushing up on datastructures would be helpful for preparation   Answer Question
Amazon,"Jul 4, 2013",No Offer,Negative Experience,Easy Interview,I applied through a recruiter. The process took 1 day. I interviewed at Amazon in June 2013.,Got one call from a person on the team I was applying for," There was only one question. How to compress a string? If ""AAABBAAA"" the resultant string should be 3A2B3A.   5 Answers"
Amazon,"Jul 10, 2013",No Offer,Negative Experience,Easy Interview,NAN,"Initially contacted by recruiter and was told that I would be going through several rounds of interviews. The first and second round consisted of very technical questions. As for the third round, the level of the technical questions only went down slightly. Even though the third interview contains technical question, they will still be rating you on other factors as well."," This is probably repeated many times throughout the site, but know your algorithms and make sure you really know the programming languages that you have on your resume. Be prepared and best of luck to you.   Answer Question"
Amazon,"Jul 13, 2013",No Offer,Negative Experience,Easy Interview,I applied online. I interviewed at Amazon.,"had 2 phone interviews. the first one went great. they asked me programming questions, mostly oo programming questions.",they asked me a question on a subject that i had not had the chance to learn before   Answer Question
Amazon,"Jul 13, 2013",No Offer,Neutral Experience,Easy Interview,I applied online. The process took a week. I interviewed at Amazon in February 2010.,"in 2010, I got two phone interviews. Failed miserably at the second.Honestly, I was not prepared to be asked about a lot of data structure and algorithms questions. That was my second interview after graduation with Ph.D. In Ph.D. training, it is about research (for papers) and I never really cared about how fast my research code runs, since it is not on large scale data. If I had known they care so much about coding, I would have just studied the course just like it is the most important course in the world.",analysis of a certain algorithm   Answer Question
Amazon,"Oct 14, 2013",No Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Amazon (Seattle, WA) in September 2013.",They emailed me and asked me to go and answer an online evaluation exam.," It was 3 programming questions, they were easy and available on careercup website and the time was 1.5 hours.   Answer Question"
