Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Intuit,"Jun 19, 2013",Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took a week. I interviewed at Intuit (San Diego, CA) in June 2013.",It was an internal referral so all I had was an on-site interview. I spoke with 7 different people from senior engineer to director. The interviews were fairly easy (maybe because it is an internal referral). I spent most of the time talking about my resume and discuss about Intuit's recent move to cloud platform.The interview lasted around 6 hours. I got a verbal offer at the same day after my interview. The overall experience is extremely positive. I can't wait to start my new job!," Load Balancer, AWS.   Answer Question"
Intuit,"Nov 17, 2013",No Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Intuit (Dallas, TX) in January 2012.",2 - 3 rounds of phone interview followed by 5 - 6 rounds of technical interview,Design of a web app   Answer Question
Intuit,"Jan 29, 2014",Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 days. I interviewed at Intuit (San Diego, CA) in September 2013.",came in the career fair for co-op opportunities. Took 2 interviews and it was done.,Nothing very difficult asked as such   Answer Question
Intuit,"Jan 16, 2014",No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Intuit (Austin, TX) in November 2012.","2 interviews, behavioral and technical. for Dallas internship. Want you to know CSS, Javascript.",Finite State Machine to identify how a bit stream is divisible by 4.   Answer Question
Intuit,"Apr 25, 2010",No Offer,Neutral Experience,Average Interview,"The process took 1 day. I interviewed at Intuit (San Jose, CA) in December 2009.",the interview consisted of two parts. first part was 45 mins hr interview. the second part was also 45 mins and it was a technical interview. hr interview consisted of general questions whereas the technical interview went in depth of C++ programming language.,Difference between c++ and java?   3 Answers
Intuit,"Feb 17, 2010",No Offer,Negative Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Intuit (Mountain View, CA) in February 2010.","I had a phone screen with the HR person, that went fine, a phone screen with the manager. That went fine as well, but he didn't ask me any technical questions which I believe would have set expectations of what they are looking for and save us all a bunch of time. After two weeks I was brought in for a in-person interview.The interview went fine, I knew I didn't pass the technical bar. Again back to the phone screen process. If they would have asked some technical questions then we would have both knew they where looking for someone with backend knowledge and I could have gone to the beach for a day.I never heard back from Intuit after the interview. I knew I didn't get the job as soon as I left. But it is common courtesy is you let the person know. Recruiters at Intuit need to do there job and provide basic feedback.",array comparision   Answer Question
Intuit,"May 19, 2009",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Intuit (Waltham, MA) in March 2009.","intial from career fair at my university. talked and dropped off a resume. was called for an interview a week later on-campus. did two phone interviews a week after that, both from young employees of the company . mix of technical and personality questions. then did two in-person interviews a week after that. was contacted a couple of days later with an offer.",Describe a system you've built and explain its features to me.   Answer Question
Intuit,"Apr 8, 2009",Accepted Offer,Positive Experience,Average Interview,"The process took 1 day. I interviewed at Intuit (Mountain View, CA) in January 2007.","I applied for the position through the school's website. I was brought into the company's headquarter and had a total of 4 interviews, with a combination of both behavioral and technical questions. The behavioral interviews consisted of what I did previously on my past internships and school projects and described situations in which I have demonstrated leadership ability. The technical interviews consist of programming questions and brain teasers. I would say that the people with whom I interviewed were all very amicable and intelligent."," You have two strings, each of which burns in exactly one hour, although not at a constant rate. How do you measure 45 minutes with only these two strings?   1 Answer"
Intuit,"Oct 24, 2011",No Offer,Neutral Experience,Average Interview,"The process took 3 days. I interviewed at Intuit (Mountain View, CA) in February 2011.",Phone interview consisted of questions relating to prior project experience. Some data structure and time complexity questions.,pseudo code to check if a string is a palindrome   2 Answers
Intuit,"Jan 22, 2013",Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Intuit (Mountain View, CA) in January 2012.",first round is a typical hr round,NAN
Intuit,"Feb 11, 2013",Accepted Offer,NAN,Easy Interview,I applied through college or university. The process took 4+ months. I interviewed at Intuit.,On campus interview -> calls with hiring managers -> invited for an on-site interviewoverall the interview is not very difficult. The first round has the most technical questions including some coding questions where the on site is basically focused on your past experience as well as other knowledge.," what do you value the most in your job hunting process: the technical challenge of the job, the working environment, or the product itself?   Answer Question"
Intuit,"Jun 22, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took a week. I interviewed at Intuit (San Jose, CA) in October 2014.","Got the call for interview after applying through my university career fair.There were 2 rounds, first one was behavioral and second was technical. The recruiter shared the material to read for the behavioral round, so it was pretty much clear on how to approach for such interviews. Technical round was not very difficult, it went smooth.The entire process was pretty fast, got the offer within a week after the interview."," Behavioral:Situations--when you could not collaborate much to the team-when you found a solution and it was not the actual solution-when you were an inspiration to others in the team/out of the team-when you took the risk and what were the implications-when you had to rework everything you had done before because of any mistake/error-Impact of particular thing you had done-when u completely failed and everything you did was incorrectTechnical:Stack and Queue, Singly LinkedList and DoublyLinkedListExceptions TypesAndroid app LifecycleFavorite Design PatternDesign Pattern for - Vending MachineFinalize, final, finallygarbage collection in javabasic mongo DBAjax vs SOAPNode.js vs Java (if node.js mentioned on resume)Definition - Stack, Array, LinkedList, QueuesAbstract vs Interfacepriority queue - number of queues required to implement priority queueCoding - implement any oneLinkedList using DS,Reversing a LinkedList,Fibonacci, String Reverse , Bubble Sort, Priority Queue   Answer Question"
Intuit,"May 16, 2015",Accepted Offer,Neutral Experience,Average Interview,"I applied through a recruiter. The process took 4+ weeks. I interviewed at Intuit (Woodland Hills, CA) in November 2011.","It was a phone screening firstly by the recruiter, followed by technical phone interview couple of days later. Then four rounds of technical interview onsite, followed by discussions with the hiring manager after couple of days. This was followed by rounds of negotiations with the recruiter. The entire process was smooth and the recruiter always kept me in loop.",Design patterns   1 Answer
Intuit,"Mar 11, 2015",Accepted Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 5 days. I interviewed at Intuit in May 2012.,"Interview process consisted of talking to a recruiter on the phone, then a phone interview and then onsite.Onsite was a whole day's process with coding rounds on white board.",NAN
Intuit,"Mar 6, 2015",No Offer,Negative Experience,Difficult Interview,"I applied through college or university. The process took 1 day. I interviewed at Intuit (Rochester, NY) in March 2015.","Two 30-minute interviews. First was behavioral, typical questions about projects and stuff you like to do. I also got tossed some higher level design questions like how to represent a family tree programmatically, and then to describe various cases. The second part was Java-heavy, describe differences in keywords, do some structure manipulation.When I finished after being told I answered everything right, I was told my major made my design views not in line with typical engineers. I disagreed and asked for a chance to prove myself. They called in a manager, asked another question, and kept adding restraints until I couldn't solve it anymore. At this point, I felt like they weren't interested at all and were just making the problem harder to push me out of the interview.I got an arrogant vibe from the technical interviewer, not the first time from what I've heard from Intuit. Their higher ups were very pleasant, but they were unable to give me a clear reason as to why I couldn't move on.",Remove an item from a singly linked list. Next: do it with no additional memory usage   3 Answers
Intuit,"Oct 12, 2015",Accepted Offer,Positive Experience,Average Interview,I applied through a recruiter. The process took 4+ weeks. I interviewed at Intuit in October 2015.,"Once you are contacted by a recruiter, they will schedule a technical interview. Intuit uses a company to perform the technical interviews .We did a video-call and code online. The interview takes about 1 hr. There are some questions regarding your background and experience (about 15 mins) and then a coding challenge. At the end of the interview, they will let you know what are the following steps in the process. Typically, once your profile and interview are evaluated, you will get contacted about a possible match for an offer."," Coding question where there is a simple problem to be solve. Typically an array problem. If time permits, the interviewer will add a constrain or an additional task over the first question answer, and you have optimize your solution. They always ask what would be the running time (complexity) of the solution.   Answer Question"
Intuit,"Sep 22, 2015",No Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at Intuit.,White board coding round. simple problems. just basic conditional tests. the first round was oral interview. they asked me few basic java object oriented design problems. later on they give me a coding example and i was asked to walk the interviewer through the problem. easy stuff...just be calm and answer,NAN
Intuit,"Sep 18, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Intuit (Phoenix, AZ) in October 2014.",Two rounds:One with a lot of behavior questions;and the other round with technical questions.Each is around 30 minutes.I interviewed at Grace Hopper. They were so nice!Make sure you prepare well for hard behavior questions. It was my first time having that many behavior questions.,I signed on the non-disclosure contract. Sorry! But make sure you prepare well for the behavior question.   Answer Question
Intuit,"Aug 18, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Intuit (San Diego, CA) in February 2011.","Phone and 1:1 interviews. 1:1 was with 3 different people, Very easy. In fact extremely easy, It was so easy anyone can get in to work in this particular place. And it was super easy.",Typical software questions regarding programming.   Answer Question
Intuit,"May 19, 2016",No Offer,Neutral Experience,Average Interview,I applied through an employee referral. The process took 1+ week. I interviewed at Intuit.,"code test, then in person on site. take the whole afternoon meeting with 4 persons. the team members are easy to talk with. you can discribe what you have done and they ask question based on that.",write a small program to solve link list   Answer Question
Intuit,"May 13, 2016",No Offer,Negative Experience,Easy Interview,I applied online. The process took 2+ months. I interviewed at Intuit in February 2016.,"Took an online assessment test that had 3 coding problems on hacker rank. Then got contacted from a recruiter. Phone screen with recruiter (asked behavioral questions). Waited for 2 weeks, and had a video interview set up. 2 rounds in Skype interview -- technical (45min) and behavioral (30min). Never heard back. Overall the process for me is slow and unresponsive.",easy brain teaser is asked before coding question   1 Answer
Intuit,"Jul 19, 2016",No Offer,Neutral Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Intuit.,"30 minute phone interview, and later was invited for an onsite 2-hr interview. The onsite had a mix of behavioral and technical questions.Some behavioral questions:Why Intuit?Why software engineer?Some technical questions (phone & onsite):1) Construct a balanced binary search tree from a sorted array2) Reverse a linked List3) Return the next in order node in a tree using a reference to a single node.4) Find the employees with the highest salary (SQL crap)5) Find the employees with the highest salary from every department6) Implement an LRU cache",Why Intuit   Answer Question
Intuit,"Mar 8, 2016",No Offer,Negative Experience,Average Interview,"I applied through college or university. The process took 1+ week. I interviewed at Intuit (Rochester, NY) in February 2016.","Entered a school challenge to demonstrate coding ability. I was told to bring my laptop to interview in order to showcase some of my favorite projects. I never had a chance to get out my laptop during the interview. I even asked to show my projects three times and was ignored by the interviewer. Proceeded to whiteboard coding, interviewer was on phone texting while I was trying to talk and explain my reasoning about solving the problem. Interviewer incorrectly stated something about HTML5 that I had known from experience. He even opted for a structure that he thought would be ""easy to style"" with CSS, researching after the fact to confirm my suspicions, no, it would require tremendous amounts of ugly absolute positioning and weird css calculations that are not supported in most browsers. I successfully completed the second problem but had struggled on the first due to lack of knowledge on a specific language technicality. I was told that ""Whiteboard is King"". What a sad way to recruit talent.",Design a parking garage. Interviewer added constraints without specifying with much detail. I am assuming this was because they were too busy on their phone. Once I fully understood the problem I was easily able to answer the last segment of the question.   Answer Question
Intuit,"Apr 12, 2016",No Offer,Negative Experience,Average Interview,I applied online. The process took 3+ months. I interviewed at Intuit in March 2016.,A recruiter contacted me for doing a coding challenge in the beginning of January. Follow by that is a webcam interview asking about how I go through the coding challenge and some follow up questions to extent that program with more features. Then is 8 weeks of waiting and follow up with them. By the end of March they finally setup a technical interview and a behavioral interview at the same day and said they would make the decision by that Friday. Two weeks later I received the follow up say I got rejected and that I don't know my data structure and OOD (OOP?).The whole company seemed to be very disconnected. They never meet their proposed deadlines. All the interviewers I met have indian accent that is really hard to understand. The interviewer from my second technical interview only knows Java and I was coding in Python which made the confusion of her not understanding how Python syntax works. Doesn't seem like a good company to work and definitely won't apply again.," Design a parking lot. (No further explanations or requirements, you have to ask them for yourself)   Answer Question"
Intuit,"Apr 6, 2016",No Offer,Negative Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Intuit in March 2016.,"One assessment followed by a very pleasant video interview (technical) conducted by karat. Then 1-2 months of wait to be matched with a hiring manager. Final round was 1 technical and 1 behavioral interview, both virtual. The final technical round was terrible, the engineer didn't answer questions about the problem and didn't help me in solving the problem at all. Problem description was very vague and she never clearly mentioned what exactly she wanted and kept rushing me into coding it without properly understanding the question.Behavioral interview also had some hard situation based questions",Tell me about a time when you made data-driven decision   Answer Question
Intuit,"Oct 27, 2015",Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took a week. I interviewed at Intuit (Boston, MA) in October 2014.","I got the call after Intuit visited my school on campus recruiting. They asked some simple programming questions, which when answered fine they schedule a call to interview at their office.2 rounds of interview at the office.1 Technical Round1 Behavioral Round",1. Implement queue with stacks.2. Get the unique numbers in an array   1 Answer
Intuit,"Nov 15, 2015",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 days. I interviewed at Intuit (New York, NY) in February 2015.",I met the recruiters at the career fair. The following day I manage to bag an offer. It was really straight forward process. They are interested to know bout your technical stack and projects. (Really looking for people with skills in Node or Angular),Design traffic light system of a city.   Answer Question
Intuit,"Dec 15, 2015",Accepted Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at Intuit.,"Applied on campus, there was one in-person interview that was technical and one behavioral interview that was also in person. The questions asked where pretty standard and just regular first and second year questions, and they are quite interested in your team and soft skills in addition to your technical skills.",Explain a challenge you had in a past group project and how you overcame it   Answer Question
Intuit,"Dec 13, 2015",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at Intuit (Cincinnati, OH) in September 2014.","I had an on-campus interview. The first round was more of an introduction, to get to know me better. Very few technical questions were asked. The second round was fully technical, lasted about an hour."," Basic questions on HTML, Javascript, C++, Java and SQL.   Answer Question"
Intuit,"Apr 20, 2017",Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Intuit (Mountain View, CA).",1. Phone call by Recruiter2. Technical Phone Screen3. 4 Rounds of Technical interview onsiteMet 4 members of the team. Each asked a few technical and coding questions. Whiteboarding in 2 out of 4 rounds.,Q:Develop a sample MVVM application (Based on my experience with WPF)   Answer Question
Intuit,"May 8, 2017",Accepted Offer,Positive Experience,Average Interview,I applied through other source. I interviewed at Intuit in March 2017.,"Went in through a referral. There was a getting to know you portion of the process, which made it less intimidating and my recruiter was extremely communicative, which made the waiting process feel less stressful. I liked that I was given feedback at every stage and no one was afraid to tell me their real opinions on the company, jobs, and hiring process.",What technological interests do you have aside from development?   Answer Question
Intuit,"Jun 7, 2017",Accepted Offer,Positive Experience,NAN,"I applied through a recruiter. I interviewed at Intuit (San Diego, CA) in March 2014.","Got connected with the recruiter on LinkedIn. Got through phone round within 3 weeks, and onsite was really challenging. The overall process took 6-7 weeks. Everyone was really friendly and asked good questions.",A very deep discussion on my previous work experience.   Answer Question
Intuit,"Oct 7, 2017",No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 days. I interviewed at Intuit (Boston, MA) in September 2017.","applied through college or university and was contacted for a small technical challenge. The challenge lasted 20 minutes, then you explain your solution to them. The problem isn't too difficult, but it was difficult to come up with a clean solution in twenty minutes.",what projects have you done?   Answer Question
Intuit,"Oct 17, 2017",No Offer,Negative Experience,Average Interview,I applied through a recruiter. I interviewed at Intuit in September 2017.,I got an email from a recruiter and was asked to take an online coding challenge. Within a week I got a call for a live video interview with Karat. The guy who interviewed me was quite friendly. He first asked me to introduce myself. Then I was asked to explain how I solved the online coding challenge. I went through my code. And then he gave me a question to code and asked me a way to optimize it. After solving that question he gave me one more question to code. By that time I didn't have much time left so I explained that how will I solve the problem. It was a very good experience.It's been 3 weeks but I didn't hear back form them. I mailed to my recruiter twice but no response.Waiting for a response from them still.,Questions were based on hash map and string parsing   Answer Question
Intuit,"Oct 15, 2017",Accepted Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at Intuit.,"On campus interview. Had 2 interviewers at the same time. Asked about background experience (previous jobs and projects), then moved on to technical questions. Got back to me about a week after the interview."," Without going too much into detail, one was a tree traversal problem and a bit of dynamic programming or recursion.Other was a design problem, possibly looking to see your understanding of Java classes, polymorphism, and all that.   Answer Question"
Intuit,"Oct 19, 2017",No Offer,Positive Experience,Average Interview,I applied through other source. The process took 2 weeks. I interviewed at Intuit in September 2017.,"I applied through GHC and received a coding challenge. It had just one question, and the time limit was 2 hours. Second round was a video interview with screen sharing, where they asked about the approach I used to solve the first round coding challenge, and then one other coding question."," Basic data structures, algorithms and string manipulation   Answer Question"
Intuit,"Oct 21, 2017",No Offer,Negative Experience,Average Interview,NAN,"I had a coding challenge on HackerRank, a phone screen with a recruiter, and then an interview at the Grace Hopper Celebration. The recruiter did not call me at the time we had set up for the interview and had to reschedule with me. My final round interviewers behaved very unprofessionally - both of them unexpectedly stepped out for 5 minutes during my 45 minute interview, and they did not let me flesh out a thought process without interrupting me multiple times.",Design an airline ticket buying website.   Answer Question
Intuit,"Oct 23, 2017",No Offer,Negative Experience,Average Interview,NAN,"Got an email from and talked to a recruiter about a position he found that was more of a fit and not what I applied for. I thought that was great--I would be an even stronger candidate. But then I never heard from the recruiter again, not even after a follow-up email. All together, probably 2 hours of my life wasted.",NAN
Intuit,"Sep 29, 2017",No Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Intuit in September 2017.,"After I finished their online challenge, I was invited to have a phone interview with Karat (Yep Intuit outsources the first technical interview session to Karat, not sure about the following ones.)The guy who interviewed me was quite friendly. He first asked me to introduce my technical stacks. Then I was asked to explain how I solved the online coding challenge. I went through my code. And then he asked me whether there is a way to optimize it.Finally, I was asked to solve a String conversion question, which is actually simple but I messed up. Just got rejected from Intuit.",How did you solve the question you were given during the online coding challenge? What's the time complexity? How to improve it?   1 Answer
Intuit,"Sep 28, 2017",No Offer,Negative Experience,Average Interview,I applied online. The process took 4+ months. I interviewed at Intuit in June 2017.,"I got a phone call from a recruiter and was asked to take an online quiz which was simple MCQ based questions. After months of no response from the recruiter, another recruiter contacted me again to take a HackerRank quiz. After this I had a video interview with a team member. Waiting for a response from them still.",HackerRank question was based on HashMaps. Video interview process was based on sorting and trees.   Answer Question
Intuit,"Sep 20, 2017",No Offer,Negative Experience,Average Interview,"I applied through an employee referral. I interviewed at Intuit (Mountain View, CA) in September 2017.","This is probably just me, but the whole experience was terrible.My recruiter contacted me the morning of the onsite, sent me the challenge for round 1 BEFORE I get there. I commute from SF so I didn't have a chance to review it. Here's my experience with the onsite itself:1. The hiring manager was constantly late to my modules.2. I did not feel welcome AT ALL with the team that I interviewed with, they had me write code with the font super blowed up so they could see on the screen cast. And take turn to grill me.3. 4 hours of onsite was 95% technical with trees and graphs and problem solving. They did not care who I am as a person.4. Recruiter would not pick up and contact me back after, so it forces me to write this review so someone will see it.May be I just got really unlucky, but I would not recommend any of my friends interviewing or working at this company.",Full stack application that requires hitting an old Yahoo API and visualize the data. In 45 minutes. With the font 3x the size you're comfortable with.   Answer Question
Intuit,"Sep 15, 2017",No Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at Intuit in September 2017.,"On campus recruitment fair. Got an invitation for on campus interview the next day.Interview is 75 minutes long, consisting of a 30 mins behavioral questions and 45 minutes of technical question.",1. Show us what you worked on in your github.2. What do you like about the language you are most comfortable with3. Implement a TinyURL encoding system   1 Answer
Intuit,"Sep 14, 2017",Accepted Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at Intuit.,It was an campus interview with two interviewers. They asked me two technical questions and then there was a behavioral interview which was refreshing because many companies don't care about your personality and how you get along with others.,asked how to check what pairs of ints in an array could add up to other elements in an array   1 Answer
Intuit,"Dec 3, 2017",Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took a week. I interviewed at Intuit (Claremont, CA) in September 2017.","The interview was on campus with approximately 75 minutes in total. The first 30 minutes was a detailed review of my background and project experience. The next 35 minutes were two coding problems, followed by 10 minutes of Q&A.",Debugging an implementation of queue.Implementing a cache.   Answer Question
Intuit,"Dec 2, 2017",No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 4 weeks. I interviewed at Intuit (Los Angeles, CA) in December 2016.","I did a phone screen with some sort of manager, and after that did a technical phone screen with an engineer. These were the only two steps. Both steps were easy and straightforward, very professionally done overall by recruiting and management. I didn't particularly like the guy interviewing me but that was a very individual case."," Easy string-related technical question. I choked on it, but it normally wouldn't have been too difficult.   Answer Question"
Intuit,"Dec 23, 2017",No Offer,Neutral Experience,Difficult Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at Intuit (Mountain View, CA) in October 2017.","Was contacted on a job board by recruiting team.Interviews were scheduled pretty fast and the process seemed to move rapidly.First couple of rounds went pretty well and i was called onsite , was given schedule to onsite interview etc.All of a sudden one day before my onsite they realize that they have more candidates. They want to take one more round of video interview.I knew it was for rejecting me , but still no option.In the interview the person asked so difficult and irrelevant questions that already gave me jitters . I was right this was to filter me out.Very unethical and unprofessional."," 1. Phone round : Most common java and node questions, thread , collections , java 8 etc2. NDA so cannot tell exact. BT traversal related and one code review exercise to make the given code production ready.   Answer Question"
Intuit,"Nov 9, 2017",Accepted Offer,Positive Experience,Easy Interview,I applied through a recruiter. The process took 2+ months. I interviewed at Intuit in October 2017.,The process was pretty smooth. Coding challenge was very doable and behavioral was nice. Everyone in the interview process was nice and helpful. They will make sure everything meets your deadline.,How does your past experiences align with Intuit values?   Answer Question
Intuit,"Nov 14, 2017",No Offer,Neutral Experience,Difficult Interview,"I applied through college or university. The process took 2+ weeks. I interviewed at Intuit (Dallas, TX) in November 2017.","The final round consists of 3 parts: behavior questions, a design question, and algorithm questions. The design and algorithm questions are difficult for me, maybe because I am not good enough for this company.",Design a debt app   Answer Question
Intuit,"Nov 16, 2017",Declined Offer,Negative Experience,Average Interview,I applied through a recruiter. The process took a week. I interviewed at Intuit in November 2017.,"* Unprofessional recruiters - They call you without prior notice. They do not respond to your email or phone calls. If you don't wish someone to call you, why share your number? I couldn't reach out to my recruiter when I had serious technical problem during my interview. Whom am I supposed to reach out to?* Scheduling of the final interviews was extremely bad. You can't expect people to give final interviews with just 24 hours of notice. The recruiter disappeared after I could not schedule my interview immediately.* The final interview was extremely hurried (after one of the interviewer could not connect to the interview for a good 15 minutes). They kept on pushing me write code before I could come up with a solution. The difficulty of the interview also varies wildly.",NAN
Intuit,"Nov 18, 2017",Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2+ months. I interviewed at Intuit in September 2017.,"The HR called and held a small screening based on resume and asked some psychometric questions. Then she scheduled a technical interview on phone and finally a code collaboration session on blue jeans.General questions on team work and performance management and conflict resolution. Coding questions from LeetCode med/hard, OOP and designing questions.",Design LFU cache.   Answer Question
Intuit,"Oct 26, 2017",No Offer,Negative Experience,Average Interview,NAN,"Phone screen by recruiter, online assessment, video interview by karat, phone interview by manager, phone interview for tech, onsite .Totally negative experience with Intuit. I have taken 5 round of phone/video/online interview before I got the onsite. I never had so many round before the onsite, and more surprisingly, I was asked to prepare a presentation(Never heard about it for SED interview) and I also need to do a project according to their requirement. These are so wired I should give up as early as possible. But I wasted so many time to take all these phone interview, prepare for the presentation, coding project...On the day of onsite, only after I present my project I was asked to leave because I am too junior and they are looking for senior level. Actually I applied for SDE position which is a entry level but the recruiter send me senior SDE JD. But they still asked me go through so many round and asked me to prepare ppt and project and I take one day off to drive 1 hour to the onsite and present for 1 hour and was asked to leave! They really don't care about wasting others time, very irrespective.I should notice that almost all the senior SED interview experience in Glassdoor has no offer, I should give up at the time I feel wired about the interview process. So pity about the time I wasted for Intuit.",Prepare a API and do a demo. prepare a PPT to present your project at work.   Answer Question
Intuit,"Oct 28, 2017",No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Intuit (New York, NY) in October 2017.","First OA. Then first video interview where I was asked about my background, interest, how i did my OA, and then a trivial problem with two follow up. The interview was not conducted directly by Intuit staff.",A coding problem using topological sorts   Answer Question
