Company,Time,Offer Status,Interview Experience,Interview Difficulty,Application,Interview Description,Interview Questions
Lyft,"Nov 6, 2017",No Offer,Neutral Experience,Average Interview,"I applied through a recruiter. The process took a week. I interviewed at Lyft (Seattle, WA).","Technical phone screen then onsite, 2 design + 1 coding question. Standard coding question for the technical screen (I think I got something to do with directed graphs). Nothing special here. Note the coding question they just give you a laptop with eclipse and leave the room. You are expected to code and test your entire solution."," Code autocomplete (type a word, comes up with suggestions). Design questions were those annoying high scale, back end type questions asking about databases and web services and all that kinda thing.   Answer Question"
Lyft,"Nov 18, 2016",Declined Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 6 weeks. I interviewed at Lyft (San Francisco, CA) in October 2016.","I was referred by a friend who works at Lyft. Had 3 phone interviews (after I didn't do super well in the second), and then an onsite. I really really like Lyft, I think it's a great company with really friendly people and I enjoyed the interview process. It was hard to decline the offer!!",subsets   2 Answers
Lyft,"Nov 15, 2016",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 4 weeks. I interviewed at Lyft (San Francisco, CA).","About an hour long phone interview, where you need to get the small problem running (no puzzles, interviewer was very nice and understanding, as I did not catch over by one error, but that was ok). Onsite in San Francisco after. Process was fairly typical. Coding on laptop, 2 design interviews and cultural fit interview. Definitely positive experience. All interviewers were nice, explained everything I asked about and were friendly.",Why Lyft? What are you looking for in the next role?   2 Answers
Lyft,"Nov 14, 2016",No Offer,Negative Experience,Average Interview,I applied through a recruiter. I interviewed at Lyft.,"Very normal Interview Process, with two phone screens and then onsite interviews. I've interviewed at a lot of companies before, but was the only company I've had a really negative experience. The interviewer showed up late to the interview, and then was very uninterested throughout the whole process. It was also the first time I ended up getting rejected after answering all the questions that were asked correctly, so I really am not sure what their criteria for hiring is.",Generate all subsets of a string   1 Answer
Lyft,"Sep 28, 2016",Accepted Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Lyft (San Francisco, CA) in January 2016.",I submitted my resume through a diversity program. A recruiter contacted me and we did a 30 minute phone screen. I had 2 technical phone interviews. Then I went onsite for 2 technical whiteboarding questions. They I went back again to do an API coding challenge with an engineer. I think they are now starting to change the interview process to include a 1 hour in house coding assignment to decrease bias in interviews.,Return second largest number in a binary tree.   2 Answers
Lyft,"Jan 27, 2017",No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at Lyft (San Francisco, CA).","The interview process was painfully slow - they took over 2 weeks to reach out, then I had to ping them constantly to remind them to set up a phone screen. In the phone screen, my interviewer had a hard time communicating what he wanted me to implement. Regardless, I came up with a working solution. Recruiter then reached out and told me that there were no open positions that matched my skills at this time - making it sound like the positions suddenly closed. I was confused and asked the details about it. Then later it turned out I didn't pass the phone interview, but the fact that the recruiter tried to be deceiving like that made the experience that much worse.Overall terrible interview experience with recruiters being dishonest and not valuing candidates' time.",Design Lyft Line. Figure out whether you can accommodate another person at stop N.   Answer Question
Lyft,"Jan 26, 2017",No Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Lyft (San Francisco, CA) in January 2017.",The process was standard. Applied online and was contacted by a university recruiter. Set up 1:1 phone interview with another engineer for about an hour. Coding challenge was online on coderpad.," Given a binary matrix (0's and 1's), how many groups of connected 1's are there?   3 Answers"
Lyft,"Feb 20, 2017",No Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 1 day. I interviewed at Lyft (San Francisco, CA) in January 2017.","Very smooth interview process. I was set up with a phone call, sent a link to an online code edit site, and they asked me a few background questions before we got to it. Interview lasted about an hour"," Count the ""islands"" on a binary matrix of 0's and 1's   Answer Question"
Lyft,"Mar 18, 2017",No Offer,Positive Experience,Average Interview,NAN,"Had a phone screen. Onsite had 2 coding rounds, 1 design round and 1 behavioral. One of the coding round was with laptop. They were pretty quick in following up after the interviews. Would love to interview again. Seattle office was pretty cool."," LRU Cache, Count the ""islands"" on a binary matrix of 0's and 1's , TinyURL   1 Answer"
Lyft,"Apr 26, 2018",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Lyft (New York, NY) in March 2018.","First had a recruiter call, followed by a remote technical screen on Coderpad.On site interview had a coffee chat about my background, laptop interview (brainstorm and implement a technical solution on your/company laptop), two system design sessions, and a career goals discussion.",Design Lyft   1 Answer
Lyft,"Apr 11, 2018",No Offer,Negative Experience,Average Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Lyft (San Francisco, CA) in April 2018.","Phone call after initial recruiter screening, no questions about relevant technology, didn't seem interested in background. Typical coderpad only interview after specifically telling them I had no interest in silly coderpad questions",Figure out which asteroids are going to hit a space station that have x mass and are going towards or away from space station   2 Answers
Lyft,"Jan 15, 2018",Declined Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 4 weeks. I interviewed at Lyft (San Francisco, CA) in December 2017.","Two phone interviews, half a day of onsite interviews with 3 interviews. Interview questions were appropriate for my background. The questions were challenging but not unfair. From all the companies I have interviewed Lyft's recruiters were the most responsive and scheduling the interview was fast.",They did ask coding questions and at the same time knowledge about the area I was interviewing for.   Answer Question
Lyft,"Sep 11, 2018",No Offer,Negative Experience,Difficult Interview,NAN,First round is a screen interview. Recruiter and I shared a screen where he could see my code. He explained the problem and you were supposed to walk him through your thinking process. Tried to help when you were stuck.,Data structures and Algorithms   Answer Question
Lyft,"Aug 8, 2018",No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 3 weeks. I interviewed at Lyft (San Francisco, CA) in August 2018.","Passed the phone screen which was easy then invited to onsite. When I arrived I noticed the majority of engineers were Indian men and attractive Asian women. I wonder why? Anyway I did mostly ok in the interview, but one Indian guy gave me a coding question and before I started I told him how I was going to solve it, he said sure go ahead, and after I was done he then tells me it was no good since it was not efficient enough. Well then why did he say my solution was ok in the first place?",Design a Coupon system   Answer Question
Lyft,"Aug 7, 2018",No Offer,Neutral Experience,Average Interview,"I applied through an employee referral. I interviewed at Lyft (San Francisco, CA) in July 2018.","The recruiter was almost MIA in the process as I never met her and had multiple points of contact through the process and she was also poorly responsive throughout. With that said every person I met at the onsite was amazing and made me both welcomed and felt good about the company, the culture of the company is clearly visible through their employees and I applaud them for it. I was greeted with two incredible cheerful people from recruiting staff (not the main recruiter of course) and every person I met on the day of the onsite interviews were polite and professional. I was rejected after I reached out more than a week later and needed to make a decision as I had received an offer elsewhere. I did not receive any feedback on the decision but I guess feedback is not required but would surely be appericiated",Think of how you will make a polyfill for the native node EventEmitter   Answer Question
Lyft,"Jul 31, 2018",No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at Lyft (San Francisco, CA) in July 2018.","I submitted an application through a referral. Had a nice initial chat with one of the hiring managers where I was given an overview of the team I was applying to.From there I had a phone technical interview with a software engineer on the team I was applying to. It was apparent from the get-go that the engineer wasn't interested in me from him primarily asking about things on my resume that he didn't like. The engineer didn't work with me very much with solving the technical problem, mostly just staying silent as I talked through the problem and workshopping possible solutions. His english was very hard to understand, and I'm wondering if that contributed to his inability to collaborate on the problem.Either way, it was a poor interview and I didn't move on from there. For anyone involved with hiring at Lyft, please at least have engineering teams review resumes before scheduling technical interviews.",A brainteaser involving random integers as input and outputting a timestamp.   Answer Question
Lyft,"May 25, 2018",No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at Lyft (San Francisco, CA) in May 2018.","A recruiter was quick to contact me and set up a technical phone screen. The phone screen was a pretty standard coding exercise. I thought the call went OK, but Lyft did not want to move forward. To their credit, the recruiter did share the interviewer's feedback with me, but the negative parts of the feedback did seem fairly trivial, especially for an on-the-spot coding exercise. This is just one interviewer at a large company, but, you know, dot your i's and cross your t's, I guess."," Given a sorted binary tree, write a function to print all the values in order.   Answer Question"
Lyft,"Jul 3, 2018",No Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 2 weeks. I interviewed at Lyft (New York, NY) in June 2018.","As far as Interview concern, Lyft has one of the most comfortable interviews levels compared to other tech peers like Uber, Google, Facebook, and others.First Algorithmic coding exercise - Stress is given on complete and happy path working solution.In Person2 System Design Rounds - It was pretty simple. Leetcode system design will help.1 Technical Hands-on Coding - It was straightforward without any trick or algorithm. Straightforward programming and stress were given on complete working solution. I was not able to make it happen as it needs very fast coding and I am a slow coder. I am not sure either it is appropriate to expect everyone to code like Hackathon style.Overall all interview process is smooth, with no complexity and no tricky questions.",Design Elevator   Answer Question
Lyft,"Jul 4, 2018",No Offer,Positive Experience,Average Interview,NAN,"I applied through the team manager, and then had 2 phone interviews and the onsite interview. The 2 phone interviews were all about the C++ knowledge and algorithm questions, and the onsite interview went into a lot of details of C++ and data structure, and they also think communication matters a lot."," remove the given C++ code bugs and warnings, solve some algorithm problems.   Answer Question"
Lyft,"Nov 25, 2018",No Offer,Positive Experience,Difficult Interview,NAN,they give you a mock interview which is nice but it was much different than the real interview which was much harder. i think that the question asked during the interview was not what expected although the person was nice,something about third party APIS   Answer Question
Lyft,"Oct 7, 2018",No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took a week. I interviewed at Lyft (New York, NY) in June 2018.","Recruiter is very blunt and efficient. Was probably going down a checklist as he was speaking to me. Not personable, but that's fine. I had an initial phone screen on coderpad. The first interviewer was nice. I got a very simple problem, but I couldn't figure out how to compile the code on coderpad using the language of my choice. I advise to figure out how to use coderpad beforehand to avoid wasting time. Because of the time I wasted, couldn't get to the last part of the problem. They scheduled a second phone interview because of that.Second phone interview went pretty badly, which attribute one part to me and one part to the interviewer. The interviewer was incredibly arrogant and stubborn. I was coming up with a solution that would have been the same time complexity, but more space than the solution the interviewer wanted. The interviewer kept telling me to abandon my solution instead of letting me explore it and forced me to try to think of the interviewer's solution instead. Never encountered an interviewer before that only wanted one solution even though the problem has like 4. I'm sure those kind of interviewers are out there, but this was just my first time encountering one. Overall, pretty bad and inexperienced interviewer that was hard to communicate with. On my part, maybe I was just too stupid to understand the one particular solution the interviewer wanted.",Leetcode questions/classic questions   Answer Question
Lyft,"Oct 23, 2018",Declined Offer,Positive Experience,Average Interview,I applied through other source. The process took 3 weeks. I interviewed at Lyft in September 2018.,"I had three interviews, all with women engineers. I started the interview process through the Grace Hopper Celebration Resume Database. One thing that was surprising was their technical challenge, which was more similar to a take-home but bounded to only 1 hour during which you could ask the interviewer questions.",Why do you want to work at Lyft?   Answer Question
